# Base (Up to date)
# 739 data points written for 54 variables.
# Simulation warnings:
#   Recovery device deployment at high speed (80.8 ft/s)
#
# Time (s),Altitude (ft),Vertical velocity (ft/s),Vertical acceleration (ft/s²),Total velocity (ft/s),Total acceleration (ft/s²),Position East of launch (ft),Position North of launch (ft),Lateral distance (ft),Lateral direction (°),Lateral velocity (ft/s),Lateral acceleration (ft/s²),Latitude (°),Longitude (°),Gravitational acceleration (ft/s²),Angle of attack (°),Roll rate (°/s),Pitch rate (°/s),Yaw rate (°/s),Mass (g),Motor mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (in),CG location (in),Stability margin calibers (​),Mach number (​),Reynolds number (​),Thrust (N),Drag force (N),Drag coefficient (​),Axial drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Coriolis acceleration (ft/s²),Reference length (in),Reference area (cm²),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Wind velocity (ft/s),Air temperature (°C),Air pressure (mbar),Speed of sound (ft/s),Simulation time step (s),Computation time (s)
# Event IGNITION occurred at t=0 seconds
# Event LAUNCH occurred at t=0 seconds
6.601,2972.674,427.29,-51.204,427.398,51.207,-1.142,54.905,54.918,91.215,9.678,0.676,41.998,-88.006,32.152,0.02,2.648e-6,0.172,-5.53e-4,1.314e4,1608,5.427,0.048,76.772,61.417,2.986,0.388,1.997e7,0,76.357,0.609,0.609,0.318,0.152,0.14,0.004,0.012,-1.824e-4,0,0,0,0,1.325e-6,0.046,5.157,130,88.35,91.559,2.851,7.724,886,1102.293,0.05,0.181
6.651,2993.976,424.734,-50.955,424.846,50.961,-1.158,55.387,55.4,91.215,9.646,0.646,41.998,-88.006,32.152,0.016,2.244e-6,0.229,0.006,1.314e4,1608,5.427,0.048,76.811,61.417,2.986,0.386,1.984e7,0,75.366,0.609,0.609,0.318,0.152,0.139,0.003,0.009,2.303e-4,0,0,0,0,3.508e-6,0.046,5.157,130,88.35,91.559,2.854,7.681,885.4,1102.211,0.05,0.181
6.701,3015.148,422.195,-50.712,422.303,50.715,-1.175,55.869,55.883,91.215,9.613,0.61,41.998,-88.006,32.152,0.011,2.793e-6,0.286,0.021,1.314e4,1608,5.427,0.048,76.811,61.417,2.987,0.383,1.971e7,0,74.388,0.609,0.609,0.318,0.152,0.139,0.002,0.006,2.411e-4,0,0,0,0,5.75e-6,0.046,5.157,130,88.293,91.559,2.871,7.64,884.7,1102.126,0.05,0.182
6.751,3036.194,419.665,-50.472,419.774,50.476,-1.191,56.348,56.362,91.215,9.583,0.558,41.998,-88.006,32.152,0.002,3.363e-6,0.286,0.115,1.314e4,1608,5.427,0.048,76.811,61.417,2.988,0.381,1.958e7,0,73.423,0.608,0.608,0.318,0.152,0.139,4.444e-4,0.001,1.667e-4,0,0,0,0,6.039e-6,0.046,5.157,130,88.293,91.559,2.884,7.598,884,1102.044,0.05,0.182
6.801,3057.116,417.146,-50.236,417.257,50.24,-1.207,56.827,56.841,91.215,9.56,0.466,41.998,-88.006,32.152,0.013,1.965e-6,-0.286,0.037,1.314e4,1608,5.427,0.048,76.772,61.417,2.986,0.379,1.946e7,0,72.468,0.608,0.608,0.318,0.151,0.139,0.003,0.008,3.585e-4,0,0,0,0,-5.947e-6,0.043,5.157,130,88.293,91.559,2.841,7.556,883.3,1101.962,0.05,0.183
6.851,3077.91,414.639,-50.003,414.751,50.003,-1.227,57.303,57.316,91.215,9.537,0.466,41.998,-88.006,32.152,0.013,3.163e-6,-0.229,0.025,1.314e4,1608,5.427,0.048,76.772,61.417,2.986,0.376,1.933e7,0,71.527,0.608,0.608,0.318,0.151,0.138,0.002,0.007,-4.363e-4,0,0,0,0,-3.849e-6,0.043,5.157,130,88.293,91.559,2.897,7.515,882.6,1101.88,0.05,0.183
6.901,3098.579,412.146,-49.77,412.257,49.774,-1.243,57.779,57.792,91.215,9.514,0.433,41.998,-88.006,32.152,0.018,2.595e-6,-0.172,0.02,1.314e4,1608,5.427,0.048,76.772,61.417,2.984,0.374,1.92e7,0,70.596,0.608,0.608,0.318,0.151,0.138,0.004,0.01,-3.613e-4,0,0,0,0,-1.864e-6,0.043,5.157,130,88.236,91.559,2.884,7.474,882,1101.798,0.05,0.184
6.951,3119.124,409.662,-49.541,409.774,49.544,-1.26,58.255,58.268,91.215,9.491,0.44,41.998,-88.006,32.152,0.016,2.473e-6,-0.115,0.021,1.314e4,1608,5.427,0.048,76.772,61.417,2.984,0.372,1.908e7,0,69.677,0.607,0.607,0.318,0.151,0.138,0.003,0.01,6.739e-6,0,0,0,0,-5.673e-7,0.043,5.157,130,88.236,91.559,2.89,7.434,881.3,1101.719,0.05,0.184
7.001,3139.544,407.192,-49.314,407.303,49.314,-1.276,58.73,58.743,91.272,9.469,0.459,41.998,-88.006,32.152,0.012,2.61e-6,-0.024,0.016,1.314e4,1608,5.427,0.048,76.772,61.417,2.985,0.37,1.895e7,0,68.769,0.607,0.607,0.318,0.151,0.138,0.002,0.007,-4.925e-4,0,0,0,0,-3.805e-8,0.043,5.157,130,88.236,91.616,2.887,7.393,880.6,1101.637,0.05,0.185
7.051,3159.843,404.731,-49.088,404.843,49.091,-1.296,59.203,59.216,91.272,9.446,0.515,41.998,-88.006,32.152,0.001,2.614e-6,-0.004,0.015,1.314e4,1608,5.427,0.048,76.811,61.417,2.986,0.368,1.883e7,0,67.873,0.607,0.607,0.318,0.151,0.138,2.005e-4,0.001,-4.69e-4,0,0,0,0,0,0.043,5.157,130,88.236,91.616,2.92,7.353,880,1101.558,0.05,0.186
7.101,3180.02,402.283,-48.865,402.392,48.868,-1.312,59.672,59.688,91.272,9.419,0.568,41.998,-88.006,32.152,0.011,2.621e-6,0.013,-0.012,1.314e4,1608,5.427,0.048,76.772,61.417,2.984,0.365,1.871e7,0,66.987,0.607,0.607,0.318,0.151,0.137,0.002,0.006,-4.19e-4,0,0,0,0,1.071e-8,0.043,5.157,130,88.236,91.673,2.953,7.313,879.3,1101.48,0.05,0.186
7.151,3200.072,399.846,-48.645,399.954,48.648,-1.329,60.141,60.157,91.272,9.39,0.581,41.998,-88.006,32.152,0.014,2.598e-6,0.057,-0.009,1.314e4,1608,5.427,0.048,76.772,61.417,2.984,0.363,1.859e7,0,66.112,0.606,0.606,0.318,0.151,0.137,0.003,0.008,-3.375e-4,0,0,0,0,3.397e-7,0.043,5.157,130,88.236,91.673,2.943,7.273,878.7,1101.398,0.05,0.187
7.201,3220.003,397.418,-48.428,397.53,48.435,-1.348,60.61,60.627,91.272,9.36,0.581,41.998,-88.006,32.152,0.015,2.319e-6,0.115,-0.008,1.314e4,1608,5.427,0.048,76.772,61.417,2.983,0.361,1.846e7,0,65.248,0.606,0.606,0.318,0.151,0.137,0.003,0.009,1.381e-4,0,0,0,0,1.32e-6,0.043,5.157,130,88.236,91.673,2.94,7.234,878,1101.322,0.05,0.188
7.251,3239.813,395.003,-48.215,395.112,48.222,-1.365,61.079,61.093,91.272,9.331,0.581,41.998,-88.006,32.152,0.016,2.488e-6,0.229,-0.001,1.314e4,1608,5.427,0.048,76.772,61.417,2.983,0.359,1.834e7,0,64.394,0.606,0.606,0.318,0.151,0.137,0.003,0.009,-5.321e-5,0,0,0,0,2.937e-6,0.043,5.157,130,88.236,91.673,2.963,7.194,877.4,1101.243,0.05,0.188
7.301,3259.505,392.595,-48.009,392.707,48.012,-1.385,61.542,61.558,91.272,9.304,0.518,41.998,-88.006,32.152,0.005,2.133e-6,0.229,0.019,1.314e4,1608,5.427,0.048,76.772,61.417,2.984,0.357,1.822e7,0,63.55,0.606,0.606,0.318,0.151,0.137,0.001,0.003,3.312e-4,0,0,0,0,4.444e-6,0.043,5.157,130,88.236,91.673,2.917,7.155,876.7,1101.165,0.05,0.189
7.351,3279.075,390.2,-47.802,390.312,47.802,-1.401,62.008,62.024,91.272,9.278,0.482,41.998,-88.006,32.152,0.001,2.469e-6,-0.229,0.115,1.314e4,1608,5.427,0.048,76.772,61.417,2.985,0.355,1.81e7,0,62.717,0.605,0.605,0.319,0.15,0.136,2.661e-4,3.808e-4,4.663e-4,0,0,0,0,-3.515e-6,0.043,5.157,130,88.236,91.673,2.913,7.117,876.1,1101.089,0.05,0.189
7.401,3298.524,387.815,-47.595,387.927,47.598,-1.417,62.47,62.487,91.329,9.255,0.466,41.998,-88.006,32.152,0.004,2.835e-6,-0.229,0.047,1.314e4,1608,5.427,0.048,76.772,61.417,2.984,0.352,1.798e7,0,61.893,0.605,0.605,0.319,0.15,0.136,8.72e-4,0.002,-3.65e-4,0,0,0,0,-4.358e-6,0.043,5.157,130,88.178,91.673,2.927,7.078,875.5,1101.01,0.05,0.19
7.451,3317.854,385.443,-47.392,385.551,47.395,-1.437,62.933,62.949,91.329,9.232,0.446,41.998,-88.006,32.152,0.008,2.78e-6,-0.229,0.029,1.314e4,1608,5.427,0.048,76.772,61.417,2.983,0.35,1.787e7,0,61.08,0.605,0.605,0.319,0.15,0.136,0.002,0.004,-1.543e-4,0,0,0,0,-3.528e-6,0.039,5.157,130,88.178,91.673,2.93,7.04,874.9,1100.935,0.05,0.19
7.501,3337.067,383.077,-47.192,383.189,47.195,-1.453,63.392,63.409,91.329,9.213,0.427,41.998,-88.006,32.152,0.011,3.079e-6,-0.172,0.018,1.314e4,1608,5.427,0.048,76.772,61.417,2.982,0.348,1.775e7,0,60.276,0.605,0.605,0.319,0.15,0.136,0.002,0.006,3.385e-5,0,0,0,0,-2.479e-6,0.039,5.157,130,88.178,91.673,2.923,7.002,874.2,1100.86,0.05,0.191
7.551,3356.165,380.722,-46.995,380.833,46.995,-1.473,63.852,63.871,91.329,9.19,0.427,41.998,-88.006,32.152,0.01,2.322e-6,-0.115,0.021,1.314e4,1608,5.427,0.048,76.772,61.417,2.982,0.346,1.763e7,0,59.482,0.604,0.604,0.319,0.15,0.136,0.002,0.006,2.46e-4,0,0,0,0,-1.433e-6,0.039,5.157,130,88.178,91.731,2.93,6.964,873.6,1100.784,0.05,0.192
7.601,3375.141,378.379,-46.798,378.488,46.801,-1.49,64.311,64.327,91.329,9.17,0.404,41.998,-88.006,32.152,0.014,2.794e-6,-0.115,0.014,1.314e4,1608,5.427,0.048,76.772,61.417,2.981,0.344,1.751e7,0,58.696,0.604,0.604,0.319,0.15,0.135,0.003,0.008,4.467e-4,0,0,0,0,-6.601e-7,0.039,5.157,130,88.178,91.731,2.887,6.926,873,1100.709,0.05,0.192
7.651,3394.003,376.043,-46.604,376.155,46.608,-1.509,64.77,64.787,91.329,9.15,0.387,41.998,-88.006,32.152,0.017,2.701e-6,-0.031,0.012,1.314e4,1608,5.427,0.048,76.772,61.417,2.98,0.342,1.74e7,0,57.92,0.604,0.604,0.319,0.15,0.135,0.003,0.01,-1.536e-4,0,0,0,0,-7.393e-8,0.039,5.157,130,88.178,91.731,2.835,6.889,872.4,1100.636,0.05,0.193
7.701,3412.746,373.717,-46.414,373.829,46.414,-1.529,65.226,65.243,91.329,9.131,0.433,41.998,-88.006,32.152,0.006,2.714e-6,0.014,0.012,1.314e4,1608,5.427,0.048,76.772,61.417,2.982,0.34,1.728e7,0,57.154,0.604,0.604,0.319,0.15,0.135,0.001,0.003,-1.085e-4,0,0,0,0,1.561e-8,0.039,5.157,130,88.178,91.788,2.854,6.852,871.8,1100.561,0.05,0.193
7.751,3431.375,371.401,-46.224,371.512,46.224,-1.545,65.682,65.699,91.329,9.108,0.449,41.998,-88.006,32.152,0.001,2.668e-6,0.021,0.025,1.314e4,1608,5.427,0.048,76.772,61.417,2.982,0.338,1.717e7,0,56.396,0.604,0.604,0.319,0.15,0.135,2.211e-4,8.935e-4,3.147e-4,0,0,0,0,3.565e-8,0.039,5.157,130,88.178,91.788,2.825,6.815,871.2,1100.489,0.05,0.194
7.801,3449.885,369.094,-46.033,369.206,46.037,-1.565,66.135,66.155,91.329,9.085,0.476,41.998,-88.006,32.152,0.007,2.693e-6,-0.016,-0.004,1.314e4,1608,5.427,0.048,76.772,61.417,2.981,0.336,1.705e7,0,55.648,0.603,0.603,0.319,0.15,0.135,0.001,0.004,-1.134e-4,0,0,0,0,-2.155e-8,0.039,5.157,130,88.178,91.788,2.815,6.778,870.6,1100.417,0.05,0.195
7.851,3468.284,366.798,-45.85,366.909,45.853,-1.581,66.588,66.608,91.387,9.058,0.522,41.998,-88.006,32.152,0.018,2.72e-6,0.027,-0.005,1.314e4,1608,5.427,0.048,76.772,61.417,2.979,0.334,1.694e7,0,54.908,0.603,0.603,0.319,0.15,0.134,0.004,0.011,-2.339e-4,0,0,0,0,6.05e-8,0.039,5.157,130,88.178,91.788,2.841,6.742,870,1100.341,0.05,0.196
7.901,3486.565,364.511,-45.666,364.623,45.669,-1.601,67.041,67.06,91.387,9.032,0.558,41.998,-88.006,32.152,0.028,2.645e-6,0.115,-0.003,1.314e4,1608,5.427,0.048,76.732,61.417,2.977,0.331,1.683e7,0,54.178,0.603,0.603,0.319,0.15,0.134,0.005,0.016,-4.085e-4,0,0,0,0,1.057e-6,0.039,5.157,130,88.178,91.788,2.877,6.706,869.4,1100.269,0.05,0.197
7.951,3504.734,362.231,-45.486,362.343,45.489,-1.621,67.493,67.51,91.387,9.006,0.525,41.998,-88.006,32.152,0.021,3.116e-6,0.229,8.68e-4,1.314e4,1608,5.427,0.048,76.732,61.417,2.978,0.329,1.671e7,0,53.455,0.603,0.603,0.319,0.15,0.134,0.004,0.013,-2.902e-4,0,0,0,0,3.501e-6,0.039,5.157,130,88.121,91.788,2.838,6.67,868.8,1100.2,0.05,0.197
8.001,3522.789,359.961,-45.308,360.072,45.312,-1.637,67.94,67.959,91.387,8.98,0.499,41.998,-88.006,32.152,0.017,2.85e-6,0.286,0.004,1.314e4,1608,5.427,0.048,76.732,61.417,2.978,0.327,1.66e7,0,52.741,0.602,0.602,0.319,0.149,0.134,0.003,0.009,1.851e-4,0,0,0,0,6.317e-6,0.039,5.157,130,88.121,91.788,2.838,6.634,868.2,1100.128,0.05,0.198
8.051,3540.732,357.7,-45.131,357.812,45.135,-1.657,68.389,68.409,91.387,8.957,0.466,41.998,-88.006,32.152,0.009,2.534e-6,0.344,0.021,1.314e4,1608,5.427,0.048,76.772,61.417,2.979,0.325,1.649e7,0,52.035,0.602,0.602,0.319,0.149,0.134,0.002,0.005,4.846e-4,0,0,0,0,8.913e-6,0.039,5.157,130,88.121,91.788,2.835,6.598,867.6,1100.056,0.05,0.199
8.101,3558.56,355.449,-44.957,355.561,44.961,-1.677,68.835,68.855,91.387,8.934,0.443,41.998,-88.006,32.152,0.004,2.581e-6,0.344,0.057,1.314e4,1608,5.427,0.048,76.772,61.417,2.98,0.323,1.638e7,0,51.338,0.602,0.602,0.319,0.149,0.134,8.733e-4,0.002,-1.721e-5,0,0,0,0,9.974e-6,0.036,5.157,130,88.121,91.788,2.858,6.563,867,1099.987,0.05,0.199
8.151,3576.276,353.205,-44.79,353.317,44.79,-1.696,69.281,69.301,91.387,8.914,0.384,41.998,-88.006,32.149,0.009,2.556e-6,-0.344,0.045,1.314e4,1608,5.427,0.048,76.772,61.417,2.979,0.321,1.627e7,0,50.648,0.602,0.602,0.319,0.149,0.133,0.002,0.005,-3.179e-4,0,0,0,0,-9.689e-6,0.036,5.157,130,88.064,91.788,2.825,6.528,866.5,1099.918,0.05,0.2
8.201,3593.878,350.968,-44.619,351.083,44.623,-1.713,69.728,69.747,91.387,8.894,0.331,41.998,-88.006,32.149,0.022,3.034e-6,-0.286,0.022,1.314e4,1608,5.427,0.048,76.732,61.417,2.977,0.319,1.616e7,0,49.966,0.602,0.602,0.319,0.149,0.133,0.004,0.013,-2.087e-4,0,0,0,0,-7.138e-6,0.036,5.157,130,88.064,91.788,2.789,6.493,865.9,1099.849,0.05,0.201
8.251,3611.371,348.743,-44.452,348.855,44.452,-1.732,70.171,70.19,91.387,8.878,0.312,41.998,-88.006,32.149,0.026,2.558e-6,-0.229,0.023,1.314e4,1608,5.427,0.048,76.732,61.417,2.976,0.317,1.605e7,0,49.292,0.602,0.602,0.319,0.149,0.133,0.005,0.015,5.864e-5,0,0,0,0,-3.75e-6,0.036,5.157,130,88.064,91.845,2.779,6.458,865.3,1099.78,0.05,0.201
8.301,3628.753,346.526,-44.285,346.637,44.288,-1.752,70.614,70.636,91.444,8.865,0.335,41.998,-88.006,32.149,0.02,3.018e-6,-0.115,0.016,1.314e4,1608,5.427,0.048,76.732,61.417,2.976,0.315,1.594e7,0,48.627,0.601,0.601,0.319,0.149,0.133,0.004,0.011,2.477e-6,0,0,0,0,-1.52e-6,0.036,5.157,130,88.064,91.845,2.808,6.424,864.8,1099.711,0.05,0.202
8.351,3646.024,344.314,-44.121,344.429,44.121,-1.772,71.056,71.079,91.444,8.845,0.374,41.998,-88.006,32.149,0.009,2.63e-6,-0.057,0.017,1.314e4,1608,5.427,0.048,76.732,61.417,2.978,0.313,1.583e7,0,47.969,0.601,0.601,0.319,0.149,0.133,0.002,0.005,4.353e-4,0,0,0,0,-6.241e-7,0.036,5.157,130,88.064,91.902,2.848,6.39,864.2,1099.642,0.05,0.202
8.401,3663.186,342.113,-43.957,342.224,43.957,-1.788,71.496,71.519,91.444,8.825,0.417,41.998,-88.006,32.149,0.004,2.665e-6,0.057,-0.033,1.314e4,1608,5.427,0.048,76.772,61.417,2.979,0.311,1.572e7,0,47.319,0.601,0.601,0.319,0.149,0.133,7.294e-4,0.002,-7.534e-5,0,0,0,0,4.385e-7,0.036,5.157,130,88.064,91.902,2.89,6.356,863.7,1099.573,0.05,0.203
8.451,3680.236,339.918,-43.793,340.033,43.796,-1.808,71.939,71.962,91.444,8.802,0.476,41.998,-88.006,32.149,0.02,2.519e-6,0.115,-0.02,1.314e4,1608,5.427,0.048,76.732,61.417,2.976,0.309,1.562e7,0,46.676,0.601,0.601,0.319,0.149,0.132,0.004,0.011,8.62e-5,0,0,0,0,1.178e-6,0.036,5.157,130,88.064,91.902,2.959,6.322,863.1,1099.508,0.05,0.204
8.501,3697.178,337.733,-43.635,337.848,43.638,-1.827,72.375,72.402,91.444,8.78,0.459,41.998,-88.006,32.149,0.017,2.767e-6,0.172,-0.02,1.314e4,1608,5.427,0.048,76.732,61.417,2.976,0.307,1.551e7,0,46.04,0.601,0.601,0.32,0.149,0.132,0.003,0.01,-1.471e-4,0,0,0,0,2.726e-6,0.036,5.157,130,88.006,91.902,2.93,6.288,862.6,1099.442,0.05,0.204
8.551,3714.009,335.554,-43.478,335.669,43.481,-1.847,72.815,72.838,91.444,8.757,0.449,41.998,-88.006,32.149,0.016,2.615e-6,0.229,-0.019,1.314e4,1608,5.427,0.048,76.732,61.417,2.976,0.305,1.54e7,0,45.412,0.6,0.6,0.32,0.149,0.132,0.003,0.009,1.152e-4,0,0,0,0,4.556e-6,0.036,5.157,130,88.006,91.96,2.927,6.255,862,1099.373,0.05,0.205
8.601,3730.732,333.386,-43.323,333.501,43.327,-1.867,73.251,73.274,91.444,8.737,0.436,41.998,-88.006,32.149,0.013,2.366e-6,0.286,-0.015,1.314e4,1608,5.427,0.048,76.732,61.417,2.976,0.303,1.53e7,0,44.79,0.6,0.6,0.32,0.149,0.132,0.002,0.007,3.769e-4,0,0,0,0,6.75e-6,0.036,5.157,130,88.006,91.96,2.923,6.222,861.5,1099.308,0.05,0.206
8.651,3747.349,331.224,-43.169,331.339,43.173,-1.886,73.688,73.711,91.444,8.714,0.436,41.998,-88.006,32.149,0.014,2.832e-6,0.286,-0.01,1.314e4,1608,5.427,0.048,76.732,61.417,2.976,0.302,1.519e7,0,44.176,0.6,0.6,0.32,0.149,0.132,0.003,0.008,3.206e-4,0,0,0,0,9.072e-6,0.036,5.157,130,88.006,91.902,2.963,6.189,860.9,1099.242,0.05,0.206
8.701,3763.855,329.068,-43.018,329.183,43.022,-1.906,74.124,74.147,91.444,8.694,0.42,41.998,-88.006,32.149,0.01,2.615e-6,0.344,1.451e-4,1.314e4,1608,5.427,0.048,76.732,61.417,2.976,0.3,1.509e7,0,43.569,0.6,0.6,0.32,0.148,0.132,0.002,0.006,4.28e-4,0,0,0,0,1.146e-5,0.036,5.157,130,88.006,91.902,2.976,6.156,860.4,1099.18,0.05,0.207
8.751,3780.256,326.919,-42.871,327.034,42.871,-1.926,74.557,74.58,91.501,8.675,0.371,41.998,-88.006,32.149,0.003,2.735e-6,-0.344,0.054,1.314e4,1608,5.427,0.048,76.732,61.417,2.977,0.298,1.498e7,0,42.969,0.6,0.6,0.32,0.148,0.132,6.413e-4,0.002,4.879e-5,0,0,0,0,-1.212e-5,0.036,5.157,130,87.949,91.902,2.94,6.124,859.9,1099.114,0.05,0.207
8.801,3796.549,324.78,-42.723,324.895,42.723,-1.946,74.99,75.013,91.501,8.655,0.348,41.998,-88.006,32.149,0.009,2.688e-6,-0.344,0.034,1.314e4,1608,5.427,0.048,76.732,61.417,2.976,0.296,1.488e7,0,42.375,0.599,0.599,0.32,0.148,0.131,0.002,0.005,-4.363e-4,0,0,0,0,-1.129e-5,0.033,5.157,130,87.949,91.902,2.946,6.091,859.3,1099.049,0.05,0.208
8.851,3812.733,322.648,-42.575,322.762,42.579,-1.965,75.42,75.446,91.501,8.638,0.328,41.998,-88.006,32.149,0.014,3.13e-6,-0.286,0.024,1.314e4,1608,5.427,0.048,76.732,61.417,2.975,0.294,1.478e7,0,41.788,0.599,0.599,0.32,0.148,0.131,0.003,0.008,-4.649e-4,0,0,0,0,-9.239e-6,0.033,5.157,130,87.949,91.902,2.949,6.059,858.8,1098.986,0.05,0.208
8.901,3828.812,320.522,-42.431,320.64,42.434,-1.985,75.853,75.879,91.501,8.622,0.338,41.998,-88.006,32.149,0.011,2.74e-6,-0.286,0.028,1.314e4,1608,5.427,0.048,76.732,61.417,2.975,0.292,1.467e7,0,41.208,0.599,0.599,0.32,0.148,0.131,0.002,0.006,-9.392e-6,0,0,0,0,-7.274e-6,0.033,5.157,130,87.892,91.902,2.986,6.028,858.3,1098.924,0.05,0.209
8.951,3844.787,318.406,-42.29,318.52,42.29,-2.005,76.283,76.309,91.501,8.606,0.331,41.998,-88.006,32.149,0.012,2.593e-6,-0.229,0.024,1.314e4,1608,5.427,0.048,76.732,61.417,2.975,0.29,1.457e7,0,40.635,0.599,0.599,0.32,0.148,0.131,0.002,0.007,2.338e-4,0,0,0,0,-5.662e-6,0.033,5.157,130,87.892,91.96,2.986,5.996,857.8,1098.858,0.05,0.209
9.001,3860.653,316.293,-42.146,316.411,42.149,-2.024,76.713,76.739,91.501,8.589,0.325,41.998,-88.006,32.149,0.013,2.975e-6,-0.172,0.018,1.314e4,1608,5.427,0.048,76.732,61.417,2.975,0.288,1.447e7,0,40.067,0.599,0.599,0.32,0.148,0.131,0.003,0.008,-1.737e-4,0,0,0,0,-4.063e-6,0.033,5.157,130,87.892,91.96,2.979,5.964,857.3,1098.796,0.05,0.21
9.051,3876.414,314.19,-42.008,314.308,42.008,-2.044,77.139,77.169,91.501,8.573,0.328,41.998,-88.006,32.149,0.012,2.695e-6,-0.172,0.019,1.314e4,1608,5.427,0.048,76.732,61.417,2.975,0.286,1.437e7,0,39.507,0.599,0.599,0.32,0.148,0.131,0.002,0.007,-3.635e-4,0,0,0,0,-2.893e-6,0.033,5.157,130,87.892,91.96,2.972,5.933,856.7,1098.734,0.05,0.21
9.101,3892.073,312.093,-41.867,312.211,41.87,-2.064,77.569,77.595,91.501,8.556,0.344,41.998,-88.006,32.149,0.005,2.956e-6,-0.115,0.009,1.314e4,1608,5.427,0.048,76.732,61.417,2.976,0.284,1.426e7,0,38.952,0.598,0.598,0.32,0.148,0.131,9.745e-4,0.003,9.864e-5,0,0,0,0,-2.209e-6,0.033,5.157,130,87.892,91.96,2.992,5.902,856.2,1098.675,0.05,0.211
9.151,3907.625,310.003,-41.729,310.121,41.732,-2.083,77.995,78.022,91.501,8.54,0.354,41.998,-88.006,32.149,7.196e-4,2.526e-6,-0.115,-0.052,1.314e4,1608,5.427,0.048,76.732,61.417,2.976,0.282,1.416e7,0,38.404,0.598,0.598,0.32,0.148,0.13,1.412e-4,3.395e-4,7.774e-5,0,0,0,0,-1.678e-6,0.033,5.157,130,87.892,92.017,2.992,5.871,855.7,1098.612,0.05,0.211
9.201,3923.074,307.92,-41.594,308.038,41.594,-2.103,78.422,78.448,91.559,8.52,0.371,41.998,-88.006,32.149,0.005,2.72e-6,0.115,-0.027,1.314e4,1608,5.427,0.048,76.732,61.417,2.975,0.28,1.406e7,0,37.862,0.598,0.598,0.32,0.148,0.13,0.001,0.003,-1.629e-5,0,0,0,0,2.206e-6,0.033,5.157,130,87.892,92.017,2.999,5.841,855.2,1098.55,0.05,0.212
9.251,3938.415,305.843,-41.46,305.961,41.46,-2.123,78.845,78.875,91.559,8.501,0.404,41.998,-88.006,32.149,0.018,2.55e-6,0.172,-0.018,1.314e4,1608,5.427,0.048,76.732,61.417,2.973,0.279,1.396e7,0,37.327,0.598,0.598,0.32,0.148,0.13,0.004,0.01,3.019e-5,0,0,0,0,3.302e-6,0.033,5.157,130,87.834,92.017,3.051,5.81,854.7,1098.491,0.05,0.212
9.301,3953.658,303.773,-41.325,303.894,41.329,-2.142,79.268,79.298,91.559,8.481,0.397,41.998,-88.006,32.149,0.017,2.625e-6,0.229,-0.02,1.314e4,1608,5.427,0.048,76.732,61.417,2.973,0.277,1.386e7,0,36.797,0.598,0.598,0.32,0.148,0.13,0.003,0.01,-2.178e-4,0,0,0,0,5.391e-6,0.033,5.157,130,87.834,92.017,3.035,5.78,854.2,1098.432,0.05,0.216
9.351,3968.796,301.713,-41.198,301.831,41.198,-2.162,79.692,79.721,91.559,8.461,0.371,41.998,-88.006,32.149,0.009,2.42e-6,0.229,-0.021,1.314e4,1608,5.427,0.048,76.732,61.417,2.974,0.275,1.376e7,0,36.272,0.598,0.598,0.32,0.148,0.13,0.002,0.005,3.872e-4,0,0,0,0,7.059e-6,0.033,5.157,130,87.834,92.017,2.995,5.75,853.7,1098.373,0.05,0.217
9.401,3983.829,299.656,-41.07,299.774,41.07,-2.185,80.115,80.144,91.559,8.445,0.341,41.998,-88.006,32.149,8.927e-4,2.924e-6,0.229,-0.057,1.314e4,1608,5.427,0.048,76.732,61.417,2.975,0.273,1.366e7,0,35.754,0.598,0.598,0.32,0.148,0.13,1.75e-4,4.06e-5,1.339e-4,0,0,0,0,7.453e-6,0.033,5.157,130,87.834,92.017,2.959,5.72,853.3,1098.31,0.05,0.218
9.451,3998.76,297.605,-40.942,297.723,40.942,-2.205,80.538,80.568,91.559,8.428,0.335,41.998,-88.006,32.149,2.663e-4,2.534e-6,0,0,1.314e4,1608,5.427,0.048,76.732,61.417,2.975,0.271,1.357e7,0,35.241,0.597,0.597,0.32,0.148,0.13,5.222e-5,5.986e-4,2.339e-4,0,0,0,0,0,0.033,5.157,130,87.834,92.017,2.959,5.691,852.8,1098.255,0.05,0.218
9.501,4013.589,295.561,-40.814,295.679,40.817,-2.224,80.958,80.988,91.559,8.412,0.331,41.998,-88.006,32.149,0.001,2.627e-6,-0.229,0.054,1.314e4,1608,5.427,0.048,76.732,61.417,2.975,0.269,1.347e7,0,34.735,0.597,0.597,0.32,0.148,0.129,2.191e-4,7.833e-4,-2.974e-5,0,0,0,0,-7.815e-6,0.033,5.157,130,87.777,92.017,2.959,5.661,852.3,1098.196,0.05,0.219
