# Cold -15C (Data loaded from a file)
# 738 data points written for 54 variables.
# Simulation warnings:
#   Recovery device deployment at high speed (78.2 ft/s)
#
# Time (s),Altitude (ft),Vertical velocity (ft/s),Vertical acceleration (ft/s²),Total velocity (ft/s),Total acceleration (ft/s²),Position East of launch (ft),Position North of launch (ft),Lateral distance (ft),Lateral direction (°),Lateral velocity (ft/s),Lateral acceleration (ft/s²),Latitude (°),Longitude (°),Gravitational acceleration (ft/s²),Angle of attack (°),Roll rate (°/s),Pitch rate (°/s),Yaw rate (°/s),Mass (g),Motor mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (in),CG location (in),Stability margin calibers (​),Mach number (​),Reynolds number (​),Thrust (N),Drag force (N),Drag coefficient (​),Axial drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Coriolis acceleration (ft/s²),Reference length (in),Reference area (cm²),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Wind velocity (ft/s),Air temperature (°C),Air pressure (mbar),Speed of sound (ft/s),Simulation time step (s),Computation time (s)
# Event IGNITION occurred at t=0 seconds
# Event LAUNCH occurred at t=0 seconds
14.701,4938.563,97.999,-33.114,98.497,33.117,171.247,0.095,171.247,0.031,9.902,0.223,41.998,-88.006,32.146,0.229,-3.48e-6,2.406,0.005,1.314e4,1608,5.427,0.048,76.457,61.417,2.924,0.092,4.842e6,0,3.956,0.588,0.588,0.322,0.144,0.121,0.045,0.124,-3.476e-4,0,0,0,0,0.007,0.01,5.157,130,81.933,0.051,4.37,-7.885,837.4,1071.263,0.05,0.303
14.751,4943.422,96.345,-33.081,96.85,33.084,171.742,0.095,171.742,0.032,9.888,0.22,41.998,-88.006,32.146,0.229,-3.788e-6,2.464,0.006,1.314e4,1608,5.427,0.048,76.457,61.417,2.923,0.091,4.761e6,0,3.826,0.587,0.588,0.322,0.144,0.121,0.046,0.127,-4.848e-4,0,0,0,0,0.007,0.01,5.157,130,81.818,0.05,4.357,-7.892,837.2,1071.247,0.05,0.303
14.801,4948.199,94.692,-33.051,95.203,33.051,172.238,0.095,172.238,0.032,9.879,0.22,41.998,-88.006,32.146,0.229,-4.214e-6,2.521,0.006,1.314e4,1608,5.427,0.048,76.457,61.417,2.921,0.089,4.681e6,0,3.697,0.587,0.588,0.322,0.144,0.121,0.048,0.133,-9.877e-5,0,0,0,0,0.008,0.01,5.157,130,81.704,0.05,4.354,-7.9,837.1,1071.234,0.05,0.304
14.851,4952.89,93.038,-33.018,93.56,33.018,172.73,0.095,172.73,0.032,9.865,0.217,41.998,-88.006,32.146,0.286,-3.76e-6,2.578,0.006,1.314e4,1608,5.427,0.048,76.457,61.417,2.919,0.088,4.6e6,0,3.571,0.587,0.588,0.322,0.144,0.121,0.051,0.141,-3.284e-4,0,0,0,0,0.008,0.01,5.157,130,81.589,0.05,4.354,-7.907,836.9,1071.217,0.05,0.304
14.901,4957.503,91.388,-32.986,91.919,32.986,173.222,0.095,173.222,0.032,9.856,0.223,41.998,-88.006,32.146,0.286,-3.512e-6,2.636,0.006,1.314e4,1608,5.427,0.048,76.417,61.417,2.913,0.086,4.52e6,0,3.448,0.587,0.588,0.322,0.144,0.121,0.058,0.16,-1.61e-4,0,0,0,0,0.009,0.01,5.157,130,81.417,0.05,4.38,-7.915,836.8,1071.204,0.05,0.324
14.951,4962.031,89.741,-32.956,90.279,32.956,173.717,0.098,173.717,0.032,9.846,0.22,41.998,-88.006,32.146,0.286,-3.401e-6,2.693,0.007,1.314e4,1608,5.427,0.048,76.417,61.417,2.912,0.085,4.44e6,0,3.327,0.587,0.587,0.322,0.144,0.121,0.059,0.163,-3.241e-4,0,0,0,0,0.01,0.01,5.157,130,81.303,0.05,4.36,-7.922,836.6,1071.188,0.05,0.325
15.001,4966.476,88.094,-32.927,88.642,32.927,174.206,0.098,174.206,0.032,9.833,0.22,41.998,-88.006,32.146,0.344,-4.079e-6,2.75,0.006,1.314e4,1608,5.427,0.048,76.378,61.417,2.907,0.083,4.36e6,0,3.208,0.587,0.587,0.322,0.144,0.121,0.065,0.179,2.242e-4,0,0,0,0,0.011,0.01,5.157,130,81.188,0.05,4.373,-7.929,836.5,1071.175,0.05,0.326
15.051,4970.84,86.447,-32.894,87.005,32.897,174.698,0.098,174.698,0.032,9.823,0.226,41.998,-88.006,32.146,0.401,-4.232e-6,2.865,0.005,1.314e4,1608,5.427,0.048,76.339,61.417,2.899,0.082,4.28e6,0,3.093,0.587,0.587,0.322,0.144,0.121,0.075,0.206,-6.217e-6,0,0,0,0,0.012,0.01,5.157,130,81.016,0.05,4.409,-7.936,836.4,1071.161,0.05,0.328
15.101,4975.121,84.803,-32.864,85.371,32.867,175.19,0.098,175.19,0.033,9.813,0.23,41.998,-88.006,32.146,0.401,-3.814e-6,2.922,0.005,1.314e4,1608,5.427,0.048,76.299,61.417,2.893,0.08,4.2e6,0,2.979,0.587,0.588,0.322,0.144,0.121,0.082,0.225,-1.175e-4,0,0,0,0,0.013,0.01,5.157,130,80.902,0.05,4.423,-7.943,836.2,1071.145,0.05,0.33
15.151,4979.321,83.163,-32.835,83.737,32.838,175.679,0.102,175.679,0.033,9.8,0.233,41.998,-88.006,32.146,0.458,-4.081e-6,2.979,0.005,1.314e4,1608,5.427,0.048,76.26,61.417,2.886,0.079,4.121e6,0,2.868,0.587,0.588,0.322,0.144,0.121,0.091,0.248,-3.95e-4,0,0,0,0,0.014,0.01,5.157,130,80.73,0.05,4.446,-7.95,836.1,1071.132,0.05,0.331
15.201,4983.438,81.519,-32.808,82.106,32.808,176.171,0.102,176.171,0.033,9.787,0.23,41.998,-88.006,32.146,0.458,-4.051e-6,3.094,0.005,1.314e4,1608,5.427,0.048,76.26,61.417,2.884,0.077,4.041e6,0,2.758,0.587,0.588,0.322,0.144,0.121,0.093,0.253,1.641e-4,0,0,0,0,0.015,0.01,5.157,130,80.558,0.05,4.416,-7.956,835.9,1071.119,0.05,0.333
15.251,4987.47,79.882,-32.782,80.476,32.782,176.66,0.102,176.66,0.033,9.777,0.223,41.998,-88.006,32.146,0.458,-3.963e-6,3.151,0.005,1.314e4,1608,5.427,0.048,76.26,61.417,2.882,0.076,3.961e6,0,2.65,0.587,0.587,0.322,0.144,0.121,0.095,0.258,1.507e-4,0,0,0,0,0.017,0.01,5.157,130,80.443,0.05,4.38,-7.963,835.8,1071.109,0.05,0.334
15.301,4991.424,78.241,-32.753,78.848,32.756,177.149,0.102,177.149,0.033,9.767,0.233,41.998,-88.006,32.146,0.573,-3.738e-6,3.266,0.004,1.314e4,1608,5.427,0.048,76.181,61.417,2.871,0.074,3.882e6,0,2.546,0.587,0.588,0.322,0.144,0.121,0.109,0.296,-9.38e-5,0,0,0,0,0.018,0.01,5.157,130,80.271,0.05,4.426,-7.969,835.7,1071.096,0.05,0.336
15.351,4995.295,76.604,-32.726,77.224,32.73,177.635,0.102,177.635,0.033,9.754,0.233,41.998,-88.006,32.146,0.573,-3.482e-6,3.323,0.004,1.314e4,1608,5.427,0.048,76.181,61.417,2.865,0.073,3.803e6,0,2.444,0.587,0.588,0.322,0.144,0.121,0.117,0.315,-1.653e-4,0,0,0,0,0.02,0.01,5.157,130,80.099,0.051,4.419,-7.975,835.6,1071.083,0.05,0.338
15.401,4999.085,74.97,-32.703,75.6,32.703,178.123,0.105,178.123,0.033,9.741,0.226,41.998,-88.006,32.146,0.573,-3.679e-6,3.438,0.004,1.314e4,1608,5.427,0.048,76.142,61.417,2.862,0.071,3.724e6,0,2.343,0.587,0.588,0.322,0.144,0.121,0.12,0.322,3.979e-4,0,0,0,0,0.022,0.01,5.157,130,79.928,0.051,4.377,-7.981,835.4,1071.07,0.05,0.339
15.451,5002.792,73.337,-32.677,73.976,32.677,178.609,0.105,178.609,0.033,9.731,0.226,41.998,-88.006,32.146,0.63,-3.869e-6,3.495,0.004,1.314e4,1608,5.427,0.048,76.142,61.417,2.857,0.07,3.645e6,0,2.245,0.587,0.588,0.322,0.144,0.121,0.126,0.335,-4.212e-4,0,0,0,0,0.024,0.007,5.157,130,79.756,0.051,4.35,-7.987,835.3,1071.06,0.05,0.34
15.501,5006.421,71.703,-32.651,72.359,32.651,179.094,0.105,179.094,0.034,9.721,0.233,41.998,-88.006,32.146,0.688,-3.711e-6,3.61,0.003,1.314e4,1608,5.427,0.048,76.063,61.417,2.845,0.068,3.566e6,0,2.15,0.587,0.588,0.322,0.144,0.121,0.142,0.377,-1.499e-4,0,0,0,0,0.027,0.007,5.157,130,79.584,0.052,4.38,-7.993,835.2,1071.047,0.05,0.341
15.551,5009.964,70.069,-32.628,70.738,32.628,179.583,0.105,179.583,0.034,9.708,0.236,41.998,-88.006,32.146,0.802,-3.794e-6,3.724,0.003,1.314e4,1608,5.427,0.048,75.984,61.417,2.833,0.067,3.488e6,0,2.057,0.587,0.588,0.322,0.144,0.121,0.157,0.415,-6.901e-5,0,0,0,0,0.03,0.007,5.157,130,79.412,0.052,4.396,-7.999,835.1,1071.037,0.05,0.342
15.601,5013.425,68.438,-32.602,69.124,32.602,180.066,0.105,180.066,0.034,9.695,0.243,41.998,-88.006,32.146,0.859,-3.824e-6,3.782,0.002,1.314e4,1608,5.427,0.048,75.945,61.417,2.818,0.065,3.41e6,0,1.967,0.587,0.588,0.322,0.144,0.121,0.176,0.463,-1.313e-4,0,0,0,0,0.033,0.007,5.157,130,79.24,0.052,4.426,-8.004,835,1071.024,0.05,0.343
15.651,5016.808,66.811,-32.579,67.507,32.579,180.551,0.108,180.551,0.034,9.685,0.243,41.998,-88.006,32.146,0.917,-3.665e-6,3.896,0.002,1.314e4,1608,5.427,0.048,75.866,61.417,2.809,0.064,3.331e6,0,1.878,0.587,0.588,0.322,0.144,0.121,0.188,0.492,2.291e-4,0,0,0,0,0.036,0.007,5.157,130,79.011,0.053,4.409,-8.009,834.8,1071.014,0.05,0.344
15.701,5020.108,65.18,-32.556,65.896,32.556,181.037,0.108,181.037,0.034,9.672,0.246,41.998,-88.006,32.146,1.031,-3.676e-6,4.011,0.002,1.314e4,1608,5.427,0.048,75.827,61.417,2.797,0.062,3.253e6,0,1.792,0.587,0.589,0.322,0.144,0.121,0.203,0.529,4.322e-4,0,0,0,0,0.04,0.007,5.157,130,78.839,0.053,4.403,-8.015,834.7,1071.004,0.05,0.345
15.751,5023.327,63.553,-32.533,64.285,32.533,181.519,0.108,181.519,0.034,9.659,0.253,41.998,-88.006,32.146,1.089,-3.598e-6,4.125,0.001,1.314e4,1608,5.427,0.048,75.748,61.417,2.78,0.061,3.175e6,0,1.709,0.587,0.589,0.322,0.144,0.12,0.226,0.585,-4.828e-4,0,0,0,0,0.045,0.007,5.157,130,78.61,0.053,4.426,-8.02,834.6,1070.994,0.05,0.346
15.801,5026.463,61.929,-32.51,62.674,32.513,182.001,0.108,182.001,0.034,9.646,0.256,41.998,-88.006,32.146,1.203,-3.967e-6,4.24,8.944e-4,1.314e4,1608,5.427,0.048,75.63,61.417,2.763,0.059,3.098e6,0,1.627,0.587,0.589,0.322,0.144,0.12,0.248,0.637,-1.273e-4,0,0,0,0,0.05,0.007,5.157,130,78.381,0.054,4.436,-8.025,834.5,1070.984,0.05,0.346
15.851,5029.518,60.302,-32.49,61.066,32.49,182.484,0.108,182.484,0.034,9.633,0.262,41.998,-88.006,32.146,1.318,-3.874e-6,4.354,5.579e-4,1.314e4,1608,5.427,0.048,75.551,61.417,2.745,0.058,3.02e6,0,1.548,0.587,0.59,0.322,0.144,0.12,0.274,0.696,-2.836e-4,0,0,0,0,0.055,0.007,5.157,130,78.209,0.054,4.449,-8.03,834.4,1070.974,0.05,0.347
15.901,5032.493,58.678,-32.467,59.462,32.467,182.966,0.112,182.966,0.035,9.619,0.266,41.998,-88.006,32.146,1.49,-3.782e-6,4.526,2.189e-4,1.314e4,1608,5.427,0.048,75.433,61.417,2.724,0.056,2.943e6,0,1.472,0.587,0.59,0.322,0.144,0.12,0.303,0.763,3.609e-4,0,0,0,0,0.062,0.007,5.157,130,77.98,0.054,4.469,-8.035,834.3,1070.965,0.05,0.348
15.951,5035.387,57.057,-32.444,57.861,32.448,183.445,0.112,183.445,0.035,9.606,0.276,41.998,-88.006,32.146,1.662,-4.038e-6,4.641,-1.774e-4,1.314e4,1608,5.427,0.048,75.315,61.417,2.7,0.055,2.866e6,0,1.398,0.587,0.591,0.322,0.144,0.12,0.338,0.843,-4.508e-4,0,0,0,0,0.069,0.007,5.157,130,77.75,0.055,4.505,-8.039,834.2,1070.955,0.05,0.348
16.001,5038.199,55.433,-32.425,56.26,32.428,183.924,0.112,183.924,0.035,9.593,0.276,41.998,-88.006,32.146,1.776,-3.841e-6,4.813,-2.409e-4,1.314e4,1608,5.427,0.048,75.236,61.417,2.681,0.053,2.789e6,0,1.325,0.587,0.592,0.322,0.144,0.12,0.365,0.901,3.957e-4,0,0,0,0,0.077,0.007,5.157,130,77.521,0.055,4.485,-8.044,834.1,1070.945,0.05,0.349
16.051,5040.928,53.812,-32.408,54.659,32.408,184.403,0.112,184.403,0.035,9.58,0.276,41.998,-88.006,32.146,1.891,-3.784e-6,4.927,-3.382e-4,1.314e4,1608,5.427,0.048,75.118,61.417,2.664,0.052,2.711e6,0,1.254,0.587,0.593,0.322,0.144,0.12,0.391,0.954,-2.816e-4,0,0,0,0,0.087,0.007,5.157,130,77.235,0.056,4.449,-8.048,834.1,1070.938,0.05,0.35
16.101,5043.579,52.195,-32.388,53.064,32.388,184.882,0.115,184.882,0.035,9.564,0.282,41.998,-88.006,32.146,2.063,-3.902e-6,5.042,-5.833e-4,1.314e4,1608,5.427,0.048,75,61.417,2.638,0.05,2.635e6,0,1.186,0.587,0.594,0.322,0.144,0.12,0.43,1.038,-2.035e-4,0,0,0,0,0.097,0.007,5.157,130,77.006,0.056,4.455,-8.052,834,1070.928,0.05,0.351
16.151,5046.148,50.574,-32.369,51.47,32.369,185.361,0.115,185.361,0.035,9.551,0.285,41.998,-88.006,32.146,2.235,-4.04e-6,5.214,-6.858e-4,1.314e4,1608,5.427,0.048,74.882,61.417,2.613,0.049,2.558e6,0,1.12,0.587,0.595,0.323,0.144,0.12,0.469,1.117,-1.607e-4,0,0,0,0,0.109,0.007,5.157,130,76.776,0.056,4.442,-8.056,833.9,1070.922,0.05,0.351
16.201,5048.638,48.957,-32.349,49.879,32.352,185.837,0.115,185.837,0.035,9.537,0.292,41.998,-88.006,32.146,2.464,-3.9e-6,5.329,-8.205e-4,1.314e4,1608,5.427,0.048,74.685,61.417,2.58,0.048,2.482e6,0,1.058,0.587,0.596,0.323,0.144,0.12,0.522,1.224,-2.994e-4,0,0,0,0,0.122,0.007,5.157,130,76.49,0.057,4.465,-8.06,833.8,1070.912,0.05,0.352
16.251,5051.043,47.339,-32.333,48.287,32.333,186.316,0.115,186.316,0.035,9.521,0.292,41.998,-88.006,32.146,2.636,-3.884e-6,5.5,-8.274e-4,1.314e4,1608,5.427,0.048,74.567,61.417,2.552,0.046,2.405e6,0,0.996,0.587,0.598,0.323,0.144,0.12,0.567,1.309,-3.743e-4,0,0,0,0,0.137,0.007,5.157,130,76.203,0.057,4.432,-8.064,833.7,1070.906,0.05,0.353
16.301,5053.373,45.725,-32.313,46.703,32.316,186.791,0.115,186.791,0.036,9.508,0.302,41.998,-88.006,32.146,2.922,-3.62e-6,5.672,-9.397e-4,1.314e4,1608,5.427,0.048,74.37,61.417,2.513,0.045,2.33e6,0,0.939,0.587,0.6,0.323,0.144,0.12,0.633,1.436,6.352e-5,0,0,0,0,0.155,0.007,5.157,130,75.917,0.057,4.459,-8.068,833.6,1070.899,0.05,0.354
16.351,5055.617,44.108,-32.297,45.118,32.3,187.264,0.118,187.264,0.036,9.491,0.302,41.998,-88.006,32.146,3.151,-3.653e-6,5.787,-9.127e-4,1.314e4,1608,5.427,0.048,74.213,61.417,2.482,0.043,2.254e6,0,0.881,0.586,0.602,0.323,0.144,0.12,0.687,1.531,-1.691e-4,0,0,0,0,0.174,0.007,5.157,130,75.63,0.057,4.413,-8.071,833.6,1070.892,0.05,0.354
16.401,5057.782,42.493,-32.28,43.537,32.283,187.74,0.118,187.74,0.036,9.478,0.308,41.998,-88.006,32.146,3.438,-3.825e-6,5.959,-9.78e-4,1.314e4,1608,5.427,0.048,73.976,61.417,2.441,0.042,2.179e6,0,0.827,0.586,0.605,0.323,0.144,0.12,0.761,1.661,1.639e-4,0,0,0,0,0.197,0.003,5.157,130,75.344,0.057,4.409,-8.075,833.5,1070.886,0.05,0.355
16.451,5059.865,40.879,-32.264,41.962,32.267,188.212,0.118,188.212,0.036,9.462,0.312,41.998,-88.006,32.146,3.782,-3.961e-6,6.131,-0.001,1.314e4,1608,5.427,0.048,73.78,61.417,2.399,0.04,2.103e6,0,0.775,0.586,0.609,0.323,0.144,0.12,0.841,1.794,4.408e-4,0,0,0,0,0.222,0.003,5.157,130,75.057,0.057,4.393,-8.078,833.4,1070.876,0.05,0.356
16.501,5061.87,39.268,-32.247,40.387,32.251,188.684,0.118,188.684,0.036,9.446,0.322,41.998,-88.006,32.146,4.183,-3.816e-6,6.303,-0.001,1.314e4,1608,5.427,0.048,73.504,61.417,2.345,0.039,2.029e6,0,0.727,0.586,0.613,0.323,0.144,0.12,0.947,1.97,-3.879e-4,0,0,0,0,0.252,0.003,5.157,130,74.771,0.057,4.423,-8.081,833.4,1070.873,0.05,0.357
16.551,5063.793,37.654,-32.234,38.819,32.234,189.157,0.118,189.157,0.036,9.429,0.331,41.998,-88.006,32.146,4.641,-3.723e-6,6.474,-0.001,1.314e4,1608,5.427,0.048,73.189,61.417,2.29,0.037,1.955e6,0,0.683,0.588,0.621,0.325,0.144,0.12,1.062,2.148,-3.771e-4,0,0,0,0,0.285,0.003,5.157,130,74.427,0.057,4.436,-8.085,833.3,1070.866,0.05,0.358
16.601,5065.636,36.043,-32.218,37.254,32.221,189.629,0.121,189.629,0.036,9.413,0.341,41.998,-88.006,32.146,5.157,-3.947e-6,6.589,-0.001,1.314e4,1608,5.427,0.048,72.874,61.417,2.229,0.036,1.882e6,0,0.642,0.591,0.63,0.327,0.144,0.12,1.196,2.344,3.627e-4,0,0,0,0,0.324,0.003,5.157,130,74.083,0.057,4.455,-8.087,833.2,1070.86,0.05,0.359
16.651,5067.398,34.432,-32.205,35.692,32.205,190.098,0.121,190.098,0.037,9.396,0.344,41.998,-88.006,32.146,5.615,-3.811e-6,6.761,-0.001,1.314e4,1608,5.427,0.048,72.598,61.417,2.174,0.035,1.807e6,0,0.601,0.593,0.639,0.329,0.144,0.12,1.327,2.516,-7.243e-5,0,0,0,0,0.368,0.003,5.157,130,73.74,0.057,4.416,-8.09,833.2,1070.853,0.05,0.359
16.701,5069.078,32.825,-32.188,34.137,32.192,190.568,0.121,190.568,0.037,9.377,0.354,41.998,-88.006,32.146,6.245,-3.744e-6,6.933,-0.001,1.314e4,1608,5.427,0.048,72.244,61.417,2.105,0.033,1.735e6,0,0.564,0.596,0.65,0.332,0.144,0.12,1.498,2.734,2.305e-4,0,0,0,0,0.419,0.003,5.157,130,73.396,0.057,4.426,-8.093,833.1,1070.85,0.05,0.36
16.751,5070.679,31.214,-32.175,32.589,32.178,191.037,0.121,191.037,0.037,9.36,0.361,41.998,-88.006,32.146,6.818,-3.866e-6,7.105,-0.001,1.314e4,1608,5.427,0.048,71.929,61.417,2.039,0.032,1.662e6,0,0.527,0.598,0.662,0.335,0.144,0.12,1.675,2.936,2.442e-4,0,0,0,0,0.479,0.003,5.157,130,73.052,0.057,4.39,-8.095,833.1,1070.843,0.05,0.361
16.801,5072.201,29.606,-32.162,31.047,32.165,191.503,0.125,191.503,0.037,9.341,0.371,41.998,-88.006,32.146,7.62,-3.868e-6,7.277,-0.001,1.314e4,1608,5.427,0.048,71.496,61.417,1.96,0.03,1.59e6,0,0.493,0.601,0.677,0.337,0.144,0.12,1.903,3.183,4.116e-4,0,0,0,0,0.547,0.003,5.157,130,72.708,0.057,4.396,-8.098,833,1070.84,0.05,0.362
16.851,5073.642,27.999,-32.146,29.511,32.149,191.972,0.125,191.972,0.037,9.324,0.384,41.998,-88.006,32.146,8.537,-3.765e-6,7.448,-0.001,1.314e4,1608,5.427,0.048,71.063,61.417,1.87,0.029,1.52e6,0,0.463,0.604,0.695,0.34,0.144,0.12,2.189,3.467,1.07e-5,0,0,0,0,0.625,0.003,5.157,130,72.365,0.057,4.442,-8.1,833,1070.833,0.05,0.363
16.901,5075,26.391,-32.133,27.982,32.136,192.438,0.125,192.438,0.037,9.304,0.394,41.998,-88.006,32.146,9.454,-3.836e-6,7.563,-0.001,1.314e4,1608,5.427,0.048,70.591,61.417,1.785,0.028,1.449e6,0,0.431,0.607,0.713,0.344,0.144,0.12,2.486,3.72,-4.934e-4,0,0,0,0,0.717,0.003,5.157,130,71.963,0.057,4.419,-8.102,832.9,1070.83,0.05,0.363
16.951,5076.28,24.787,-32.119,26.467,32.123,192.9,0.125,192.9,0.037,9.285,0.404,41.998,-88.006,32.146,10.485,-3.818e-6,7.735,-0.001,1.314e4,1608,5.427,0.048,70.118,61.417,1.693,0.026,1.379e6,0,0.402,0.611,0.734,0.347,0.144,0.12,2.842,3.988,1.776e-4,0,0,0,0,0.824,0.003,5.157,130,71.562,0.057,4.406,-8.104,832.9,1070.827,0.05,0.364
17.001,5077.48,23.179,-32.106,24.961,32.11,193.366,0.125,193.366,0.037,9.262,0.413,41.998,-88.006,32.146,11.688,-3.818e-6,7.907,-0.001,1.314e4,1608,5.427,0.048,69.646,61.417,1.598,0.025,1.31e6,0,0.373,0.614,0.755,0.35,0.144,0.12,3.251,4.249,-4.503e-4,0,0,0,0,0.948,0.003,5.157,130,71.219,0.057,4.373,-8.106,832.9,1070.82,0.05,0.365
17.051,5078.599,21.575,-32.09,23.471,32.093,193.829,0.128,193.829,0.038,9.242,0.427,41.998,-88.006,32.146,13.063,-3.799e-6,8.021,-0.001,1.314e4,1608,5.427,0.048,69.094,61.417,1.491,0.024,1.243e6,0,0.346,0.618,0.778,0.354,0.144,0.12,3.774,4.537,4.252e-4,0,0,0,0,1.092,0.003,5.157,130,70.818,0.057,4.386,-8.108,832.8,1070.817,0.05,0.366
17.101,5079.636,19.97,-32.077,21.995,32.08,194.288,0.128,194.288,0.038,9.219,0.44,41.998,-88.006,32.146,14.61,-3.816e-6,8.136,-0.001,1.314e4,1608,5.427,0.048,68.543,61.417,1.383,0.023,1.177e6,0,0.318,0.621,0.798,0.358,0.144,0.12,4.38,4.799,-4.6e-4,0,0,0,0,1.26,0.003,5.157,130,70.417,0.057,4.373,-8.11,832.8,1070.814,0.05,0.366
17.151,5080.594,18.366,-32.06,20.541,32.064,194.751,0.128,194.751,0.038,9.199,0.453,41.998,-88.006,32.146,16.387,-3.769e-6,8.308,-0.001,1.314e4,1608,5.427,0.048,67.953,61.417,1.271,0.021,1.112e6,0,0.289,0.625,0.812,0.362,0.144,0.12,5.107,5.037,1.351e-4,0,0,0,0,1.455,0.002,5.157,130,69.958,0.057,4.357,-8.111,832.8,1070.81,0.05,0.367
17.201,5081.473,16.765,-32.041,19.111,32.044,195.21,0.128,195.21,0.038,9.173,0.472,41.998,-88.006,32.146,18.564,-3.805e-6,8.422,-0.001,1.314e4,1608,5.427,0.048,67.323,61.417,1.151,0.02,1.05e6,0,0.259,0.629,0.816,0.366,0.144,0.12,6.03,5.26,-2.243e-5,0,0,0,0,1.678,0.002,5.157,130,69.557,0.057,4.39,-8.113,832.7,1070.81,0.05,0.368
17.251,5082.27,15.164,-32.024,17.71,32.031,195.666,0.131,195.666,0.038,9.15,0.479,41.998,-88.006,32.146,20.856,-3.756e-6,8.537,-9.981e-4,1.314e4,1608,5.427,0.048,66.732,61.417,1.034,0.019,9.895e5,0,0.229,0.634,0.811,0.37,0.144,0.12,6.96,4.604,-3.843e-4,0,0,0,0,1.94,0.002,5.157,130,69.156,0.057,4.377,-8.114,832.7,1070.807,0.05,0.368
17.301,5082.989,13.563,-32.014,16.348,32.018,196.122,0.131,196.122,0.038,9.127,0.479,41.998,-88.006,32.146,23.663,-3.798e-6,8.594,-0.001,1.314e4,1608,5.427,0.048,66.102,61.417,0.912,0.018,9.331e5,0,0.199,0.638,0.793,0.374,0.144,0.12,7.865,2.19,-9.636e-5,0,0,0,0,2.213,0.002,5.157,130,68.698,0.057,4.409,-8.115,832.7,1070.804,0.05,0.369
17.351,5083.629,11.962,-32.001,15.033,32.005,196.578,0.131,196.578,0.038,9.104,0.482,41.998,-88.006,32.146,26.872,-3.776e-6,8.594,-0.001,1.314e4,1608,5.427,0.048,65.512,61.417,0.792,0.017,8.805e5,0,0.17,0.642,0.759,0.379,0.144,0.12,9.001,-0.689,8.138e-5,0,0,0,0,2.493,0.002,5.157,130,68.297,0.057,4.459,-8.116,832.7,1070.804,0.05,0.37
17.401,5084.186,10.361,-31.988,13.776,31.991,197.034,0.131,197.034,0.038,9.078,0.489,41.998,-88.006,32.146,30.367,-3.81e-6,8.537,-0.001,1.314e4,1608,5.427,0.048,64.921,61.417,0.683,0.016,8.291e5,0,0.141,0.647,0.71,0.383,0.144,0.12,10.337,-3.953,-5.61e-5,0,0,0,0,2.79,0.002,5.157,130,67.838,0.057,4.432,-8.117,832.6,1070.801,0.05,0.37
17.451,5084.665,8.763,-31.972,12.602,31.975,197.487,0.131,197.487,0.039,9.055,0.499,41.998,-88.006,32.146,34.377,-3.799e-6,8.48,-9.614e-4,1.314e4,1608,5.427,0.048,64.409,61.417,0.581,0.015,7.825e5,0,0.113,0.652,0.642,0.388,0.144,0.12,11.972,-7.77,-1.142e-4,0,0,0,0,3.078,0.002,5.157,130,67.437,0.057,4.416,-8.118,832.6,1070.801,0.05,0.371
17.501,5085.062,7.165,-31.952,11.526,31.955,197.94,0.135,197.94,0.039,9.029,0.515,41.998,-88.006,32.146,38.961,-3.796e-6,8.365,-9.333e-4,1.314e4,1608,5.427,0.048,63.937,61.417,0.489,0.014,7.417e5,0,0.088,0.656,0.555,0.392,0.144,0.12,13.927,-12.141,-1.437e-4,0,0,0,0,3.335,0.002,5.157,130,67.036,0.057,4.413,-8.118,832.6,1070.797,0.05,0.372
17.551,5085.381,5.568,-31.929,10.584,31.936,198.389,0.135,198.389,0.039,9.003,0.541,41.998,-88.006,32.146,44.06,-3.839e-6,8.193,-9.322e-4,1.314e4,1608,5.427,0.048,63.543,61.417,0.413,0.014,7.079e5,0,0.065,0.66,0.451,0.396,0.144,0.12,16.186,-16.985,-4.91e-4,0,0,0,0,3.529,0.001,5.157,130,66.578,0.057,4.429,-8.119,832.6,1070.797,0.05,0.373
17.601,5085.62,3.967,-32.08,9.826,32.08,198.839,0.135,198.839,0.039,8.99,0.177,41.998,-88.006,32.146,49.675,-3.804e-6,8.193,-8.789e-4,1.314e4,1608,5.427,0.048,75.787,61.417,2.793,0.013,6.802e5,0,0.045,0.663,0.34,0.399,0.144,0.12,5.677,-1.476,8.266e-5,0,0,0,0,3.817,0.001,5.157,130,66.177,0.057,4.403,-8.119,832.6,1070.797,0.05,0.373
17.651,5085.778,2.362,-32.077,9.288,32.077,199.288,0.135,199.288,0.039,8.983,0.174,41.998,-88.006,32.146,55.749,-3.812e-6,8.193,-8.417e-4,1.314e4,1608,5.427,0.048,76.142,61.417,2.858,0.013,6.606e5,0,0.029,0.665,0.232,0.402,0.144,0.12,5.908,-3.013,-2.021e-4,0,0,0,0,4,0.001,5.157,130,65.776,0.057,4.377,-8.12,832.6,1070.794,0.05,0.374
