Type,Units,Time,X Position,Y Position,Y Encoder,Z Position,Z Encoder,Yaw,Pitch,WAFBC Drag,WAFBC Side,WAFBC Lift,WAFBC Roll,WAFBC Pitch,WAFBC Yaw,WAFMC Drag,WAFMC Side,WAFMC Lift,WAFMC Roll,WAFMC Pitch,WAFMC Yaw,BAFMC Axial,BAFMC Side,BAFMC Normal,BAFMC Roll,BAFMC Pitch,BAFMC Yaw,DPT250,DPT251,PT250,TE250,Velocity,Dynamic Pressure,Mach,Reynolds Number per ft,Velocity Setpoint,Temperature Setpoint,cDAQ AI0,cDAQ AI1,cDAQ AI2,cDAQ AI3,cDAQ AI4,cDAQ AI5,cDAQ AI6,cDAQ AI7,cRIO AI0,cRIO AI1,cRIO AI2,cRIO AI3,Drag (raw),Side (raw),Lift (raw),Roll (raw),Pitch (raw),Yaw (raw)
Type,USC / SI,Time,Inches / Millimeters,Inches / Millimeters,Inches / Millimeters,Inches / Millimeters,Inches / Millimeters,Degrees / Degrees,Degrees / Degrees,lb / N,lb / N,lb / N,ft-lb / N-m,ft-lb / N-m,ft-lb / N-m,lb / N,lb / N,lb / N,ft-lb / N-m,ft-lb / N-m,ft-lb / N-m,lb / N,lb / N,lb / N,ft-lb / N-m,ft-lb / N-m,ft-lb / N-m,PSId / Pascals,PSId / Pascals,PSIa / Pascals,F / F,Ft/s / m/s,PSId / Pascals, / ,1/ft / 1/ft,ft/s / m/s,F / F, / , / , / , / , / , / , / , / , / , / , / , / , / , / , / , / , / , / 
Mult,USC,250218 10:02:30.206,0.0,0.0,0.0,0.0,0.000276,0.0,0.0,8.263881,-4.715505,-3.88996,0.553281,-16.984851,22.485609,8.263881,-4.715505,-3.88996,0.553281,-16.984851,22.485609,8.263881,-4.715505,-3.88996,0.553281,-16.984851,22.485609,0.156955,0.717728,14.624851,69.955601,299.675903,0.722821,0.265626,1828646.5,300.0,69.549992,-1e-06,-1e-06,0.0,0.0,0.0,0.0,-1e-06,-1e-06,1.010168,-0.00293,0.001999,0.018494,-0.054511,,,,,
Mult,USC,250218 10:02:30.218,0.0,0.0,0.0,0.0,0.000276,-2e-06,2e-06,7.59599,-4.991998,3.899866,1.864753,-9.438359,21.895619,7.59599,-4.991998,3.899866,1.864753,-9.438359,21.895619,7.59599,-4.991998,3.899866,1.864752,-9.438359,21.895619,0.156935,0.718821,14.621948,69.955601,299.788452,0.722393,0.265725,1826878.25,300.0,69.549992,-1e-06,-0.0,-1e-06,0.0,-1e-06,-1e-06,-1e-06,-1e-06,1.010345,-0.00293,0.002225,0.019611,-0.04993,,,,,
Mult,USC,250218 10:02:30.230,0.0,0.0,0.0,0.0,0.000276,-2e-06,2e-06,10.84394,-4.703774,8.719726,2.541761,-15.473321,20.320016,10.84394,-4.703774,8.719726,2.541761,-15.473321,20.320016,10.84394,-4.703774,8.719727,2.54176,-15.473321,20.320017,0.156935,0.718821,14.621948,69.955601,299.788452,0.722393,0.265725,1826878.25,300.0,69.549992,-1e-06,-1e-06,-1e-06,0.0,-1e-06,-1e-06,-1e-06,0.0,1.009875,-0.003339,0.00191,0.019888,-0.071743,,,,,
Mult,USC,250218 10:02:30.242,0.0,0.0,0.0,0.0,0.000276,-2e-06,2e-06,12.107192,-5.245203,5.016234,0.023862,-4.511322,18.828433,12.107192,-5.245203,5.016234,0.023862,-4.511322,18.828433,12.107192,-5.245203,5.016235,0.023861,-4.511322,18.828433,0.156935,0.718821,14.621948,69.955601,299.788452,0.722393,0.265725,1826878.25,300.0,69.549992,-0.0,-0.0,-1e-06,-1e-06,0.0,-1e-06,0.0,-1e-06,1.010992,-0.003177,0.001682,0.018915,-0.079853,,,,,
Mult,USC,250218 10:02:30.254,0.0,0.0,0.0,0.0,0.000276,-2e-06,2e-06,10.619923,-5.702165,-7.823474,0.02296,-30.958333,18.19753,10.619923,-5.702165,-7.823474,0.02296,-30.958333,18.19753,10.619923,-5.702166,-7.823473,0.022958,-30.958333,18.19753,0.156935,0.718821,14.621948,69.955601,299.788452,0.722393,0.265725,1826878.25,300.0,69.549992,-1e-06,-1e-06,0.0,-1e-06,-1e-06,0.0,-1e-06,0.0,1.011282,-0.003174,0.002133,0.017075,-0.070093,,,,,
Mult,USC,250218 10:02:30.266,0.0,0.0,0.0,0.0,0.000276,-2e-06,2e-06,8.529719,-4.425597,1.084652,-0.97775,-7.846205,17.903692,8.529719,-4.425597,1.084652,-0.97775,-7.846205,17.903692,8.529719,-4.425597,1.084652,-0.977751,-7.846205,17.903692,0.156935,0.718821,14.621948,69.955601,299.788452,0.722393,0.265725,1826878.25,300.0,69.549992,-0.0,-0.0,-1e-06,-1e-06,-1e-06,1e-06,0.0,-1e-06,1.011884,-0.003113,0.00166,0.02048,-0.056126,,,,,
Mult,USC,250218 10:02:30.278,0.0,0.0,0.0,0.0,0.000276,-2e-06,2e-06,7.898217,-4.789819,9.48677,-0.960726,-17.307985,18.755566,7.898217,-4.789819,9.48677,-0.960726,-17.307985,18.755566,7.898217,-4.789819,9.486771,-0.960727,-17.307985,18.755566,0.156935,0.718821,14.621948,69.955601,299.788452,0.722393,0.265725,1826878.25,300.0,69.549992,-1e-06,-0.0,-1e-06,-1e-06,-1e-06,-1e-06,-1e-06,-1e-06,1.009296,-0.003265,0.001807,0.019974,-0.051982,,,,,
Mult,USC,250218 10:02:30.290,0.0,0.0,0.0,0.0,0.000276,-2e-06,2e-06,9.192993,-4.357683,10.69537,-1.182008,-5.24088,20.106204,9.192993,-4.357683,10.69537,-1.182008,-5.24088,20.106204,9.192993,-4.357684,10.69537,-1.182009,-5.24088,20.106204,0.156935,0.718821,14.621948,69.955601,299.788452,0.722393,0.265725,1826878.25,300.0,69.549992,-1e-06,-1e-06,-1e-06,0.0,-1e-06,-1e-06,-1e-06,0.0,1.010928,-0.003204,0.001654,0.019135,-0.060678,,,,,
Mult,USC,250218 10:02:30.302,0.0,0.0,0.0,0.0,0.000276,-2e-06,2e-06,10.610717,-4.707071,-5.042125,-1.345591,-20.651313,21.893162,10.610717,-4.707071,-5.042125,-1.345591,-20.651313,21.893162,10.610717,-4.707071,-5.042125,-1.345592,-20.651313,21.893162,0.156935,0.718821,14.621948,69.955601,299.788452,0.722393,0.265725,1826878.25,300.0,69.549992,-1e-06,-1e-06,-1e-06,-1e-06,1e-06,0.0,0.0,0.0,1.010699,-0.003146,0.002231,0.018118,-0.070156,,,,,
Mult,USC,250218 10:02:30.314,0.0,0.0,0.0,0.0,0.000276,0.0,0.0,10.638451,-4.826925,-8.800623,1.225275,-16.623708,22.805868,10.638451,-4.826925,-8.800623,1.225275,-16.623708,22.805868,10.638451,-4.826925,-8.800623,1.225275,-16.623708,22.805868,0.156943,0.718224,14.620469,69.982109,299.81958,0.72276,0.265746,1827545.375,300.0,69.549992,-1e-06,1e-06,0.0,-1e-06,-1e-06,0.0,0.0,-1e-06,1.010193,-0.003339,0.001691,0.020837,-0.070459,,,,,
Mult,USC,250218 10:02:30.326,0.0,0.0,0.0,0.0,0.000276,0.0,0.0,10.070496,-5.516054,4.395053,0.603843,-14.658367,22.872113,10.070496,-5.516054,4.395053,0.603843,-14.658367,22.872113,10.070496,-5.516054,4.395053,0.603843,-14.658367,22.872113,0.156943,0.718224,14.620469,69.982109,299.81958,0.72276,0.265746,1827545.375,300.0,69.549992,-1e-06,-0.0,-1e-06,0.0,0.0,-1e-06,-1e-06,-1e-06,1.012842,-0.003299,0.002011,0.019037,-0.066324,,,,,
Mult,USC,250218 10:02:30.338,0.0,0.0,0.0,0.0,0.000276,0.0,0.0,10.291062,-5.962531,12.021909,1.965954,-6.171665,22.696543,10.291062,-5.962531,12.021909,1.965954,-6.171665,22.696543,10.291062,-5.962531,12.021909,1.965954,-6.171665,22.696543,0.156943,0.718224,14.620469,69.982109,299.81958,0.72276,0.265746,1827545.375,300.0,69.549992,-1e-06,-0.0,-1e-06,-1e-06,-1e-06,0.0,-1e-06,0.0,1.012625,-0.003265,0.00239,0.017209,-0.067764,,,,,
Mult,USC,250218 10:02:30.350,0.0,0.0,0.0,0.0,0.000276,0.0,0.0,9.433807,-6.511791,2.477421,0.099542,-6.638592,22.964999,9.433807,-6.511791,2.477421,0.099542,-6.638592,22.964999,9.433807,-6.511791,2.477421,0.099542,-6.638592,22.964999,0.156943,0.718224,14.620469,69.982109,299.81958,0.72276,0.265746,1827545.375,300.0,69.549992,-1e-06,1e-06,0.0,-1e-06,-1e-06,-1e-06,0.0,0.0,1.01185,-0.003021,0.001678,0.020801,-0.061769,,,,,
Mult,USC,250218 10:02:30.362,0.0,0.0,0.0,0.0,0.000276,0.0,0.0,8.937097,-6.381514,-10.376365,2.610944,-17.807888,23.535756,8.937097,-6.381514,-10.376365,2.610944,-17.807888,23.535756,8.937097,-6.381514,-10.376365,2.610944,-17.807888,23.535756,0.156943,0.718224,14.620469,69.982109,299.81958,0.72276,0.265746,1827545.375,300.0,69.549992,-1e-06,-0.0,0.0,-1e-06,-1e-06,0.0,-1e-06,0.0,1.013766,-0.0034,0.001999,0.020737,-0.058841,,,,,
Mult,USC,250218 10:02:30.374,0.0,0.0,0.0,0.0,0.000276,0.0,0.0,10.696781,-5.642119,-0.431785,0.103118,-14.097795,24.009607,10.696781,-5.642119,-0.431785,0.103118,-14.097795,24.009607,10.696781,-5.642119,-0.431785,0.103118,-14.097795,24.009607,0.156943,0.718224,14.620469,69.982109,299.81958,0.72276,0.265746,1827545.375,300.0,69.549992,-0.0,-0.0,-1e-06,0.0,-1e-06,-1e-06,0.0,-1e-06,1.012036,-0.003296,0.002014,0.019131,-0.070431,,,,,
Mult,USC,250218 10:02:30.386,0.0,0.0,0.0,0.0,0.000276,0.0,0.0,10.997584,-5.830701,12.38322,2.267373,-11.945825,24.324641,10.997584,-5.830701,12.38322,2.267373,-11.945825,24.324641,10.997584,-5.830701,12.38322,2.267373,-11.945825,24.324641,0.156943,0.718224,14.620469,69.982109,299.81958,0.72276,0.265746,1827545.375,300.0,69.549992,-0.0,-1e-06,-1e-06,0.0,-1e-06,-1e-06,-1e-06,0.0,1.011758,-0.003113,0.001813,0.018304,-0.072571,,,,,
Mult,USC,250218 10:02:30.398,0.0,0.0,0.0,0.0,0.000276,0.0,0.0,10.277883,-5.514889,8.248582,0.015338,-21.813785,24.890159,10.277883,-5.514889,8.248582,0.015338,-21.813785,24.890159,10.277883,-5.514889,8.248582,0.015338,-21.813785,24.890159,0.156943,0.718224,14.620469,69.982109,299.81958,0.72276,0.265746,1827545.375,300.0,69.549992,-0.0,-1e-06,0.0,0.0,0.0,0.0,0.0,-1e-06,1.012625,-0.002899,0.001846,0.021082,-0.067798,,,,,
Mult,USC,250218 10:02:30.410,0.0,0.0,0.0,0.0,0.000276,0.0,0.0,1.734009,-1.004686,-1.066748,0.592236,-1.720547,5.010742,1.734009,-1.004686,-1.066748,0.592236,-1.720547,5.010742,1.734009,-1.004686,-1.066748,0.592236,-1.720547,5.010742,0.156943,0.718224,14.620469,69.982109,299.81958,0.72276,0.265746,1827545.375,300.0,69.549992,-1e-06,-1e-06,0.0,0.0,0.0,0.0,-1e-06,0.0,1.002206,-0.000653,0.000464,0.003903,-0.011447,,,,,
Mult,USC,250218 10:02:30.422,0.0,0.0,0.0,0.0,0.000276,4e-06,-2e-06,7.944975,-5.094981,-6.832921,0.525931,-17.890782,24.486249,7.944975,-5.094981,-6.832921,0.525931,-17.890782,24.486249,7.944975,-5.094981,-6.832921,0.525933,-17.890782,24.486249,0.156933,0.71854,14.611414,69.982109,300.028992,0.722893,0.265932,1826604.75,300.0,69.549992,-1e-06,-1e-06,-1e-06,-2e-06,-1e-06,0.0,0.0,-1e-06,1.011346,-0.003201,0.00239,0.018555,-0.052395,,,,,
Mult,USC,250218 10:02:30.434,0.0,0.0,0.0,0.0,0.000276,4e-06,-2e-06,9.956739,-5.08217,8.245058,1.124853,-13.962575,22.692933,9.956739,-5.08217,8.245058,1.124853,-13.962575,22.692933,9.95674,-5.08217,8.245058,1.124855,-13.962575,22.692933,0.156933,0.71854,14.611414,69.982109,300.028992,0.722893,0.265932,1826604.75,300.0,69.549992,-1e-06,-0.0,-1e-06,-1e-06,-1e-06,-1e-06,-1e-06,0.0,1.011789,-0.002899,0.001776,0.020358,-0.065716,,,,,
Mult,USC,250218 10:02:30.446,0.0,0.0,0.0,0.0,0.000276,4e-06,-2e-06,10.752385,-5.423578,12.188288,1.535358,-16.215647,20.838768,10.752385,-5.423578,12.188288,1.535358,-16.215647,20.838768,10.752386,-5.423578,12.188288,1.53536,-16.215647,20.838768,0.156933,0.71854,14.611414,69.982109,300.028992,0.722893,0.265932,1826604.75,300.0,69.549992,-1e-06,-1e-06,-1e-06,0.0,-1e-06,-1e-06,-1e-06,0.0,1.012909,-0.002838,0.002109,0.021115,-0.070986,,,,,
Mult,USC,250218 10:02:30.458,0.0,0.0,0.0,0.0,0.000276,4e-06,-2e-06,10.438295,-4.855522,1.623629,1.583073,-10.680114,19.692059,10.438295,-4.855522,1.623629,1.583073,-10.680114,19.692059,10.438295,-4.855522,1.623629,1.583075,-10.680114,19.692059,0.156933,0.71854,14.611414,69.982109,300.028992,0.722893,0.265932,1826604.75,300.0,69.549992,-0.0,-0.0,0.0,0.0,-1e-06,0.0,0.0,-1e-06,1.012106,-0.00293,0.002203,0.018277,-0.068864,,,,,
Mult,USC,250218 10:02:30.470,0.0,0.0,0.0,0.0,0.000276,4e-06,-2e-06,10.315557,-4.643777,-8.023267,-1.788399,-17.881276,19.274807,10.315557,-4.643777,-8.023267,-1.788399,-17.881276,19.274807,10.315557,-4.643776,-8.023267,-1.788397,-17.881276,19.274807,0.156933,0.71854,14.611414,69.982109,300.028992,0.722893,0.265932,1826604.75,300.0,69.549992,-0.0,1e-06,0.0,0.0,-1e-06,-1e-06,-1e-06,0.0,1.011502,-0.003296,0.00159,0.017734,-0.068213,,,,,
Mult,USC,250218 10:02:30.482,0.0,0.0,0.0,0.0,0.000276,4e-06,-2e-06,10.409425,-3.89058,1.825123,-0.359244,-7.577585,19.072058,10.409425,-3.89058,1.825123,-0.359244,-7.577585,19.072058,10.409425,-3.890579,1.825123,-0.359242,-7.577585,19.072058,0.156933,0.71854,14.611414,69.982109,300.028992,0.722893,0.265932,1826604.75,300.0,69.549992,-0.0,-1e-06,0.0,0.0,0.0,-1e-06,-1e-06,0.0,1.013388,-0.003552,0.001935,0.021875,-0.068822,,,,,
Mult,USC,250218 10:02:30.494,0.0,0.0,0.0,0.0,0.000276,4e-06,-2e-06,9.857919,-4.539849,12.990094,-5.187893,-17.844902,19.819912,9.857919,-4.539849,12.990094,-5.187893,-17.844902,19.819912,9.85792,-4.539848,12.990094,-5.187891,-17.844903,19.819912,0.156933,0.71854,14.611414,69.982109,300.028992,0.722893,0.265932,1826604.75,300.0,69.549992,-0.0,-1e-06,-1e-06,0.0,-1e-06,0.0,0.0,-1e-06,1.013074,-0.002988,0.001813,0.020389,-0.065062,,,,,
Mult,USC,250218 10:02:30.506,0.0,0.0,0.0,0.0,0.000276,4e-06,-2e-06,9.888216,-3.945873,4.522333,1.011656,-11.932237,21.158908,9.888216,-3.945873,4.522333,1.011656,-11.932237,21.158908,9.888216,-3.945873,4.522333,1.011658,-11.932237,21.158908,0.156933,0.71854,14.611414,69.982109,300.028992,0.722893,0.265932,1826604.75,300.0,69.549992,-1e-06,-0.0,0.0,-1e-06,-1e-06,1e-06,-1e-06,-1e-06,1.012201,-0.002869,0.00184,0.018588,-0.065449,,,,,
Mult,USC,250218 10:02:30.518,0.0,0.0,0.0,0.0,0.000276,0.0,-2e-06,9.38561,-4.688339,-8.526506,-1.870761,-11.788226,22.812787,9.38561,-4.688339,-8.526506,-1.870761,-11.788226,22.812787,9.38561,-4.688339,-8.526507,-1.87076,-11.788226,22.812787,0.156918,0.71818,14.612186,69.982109,299.653168,0.722555,0.265599,1828040.5,300.0,69.549992,-0.0,-0.0,0.0,-1e-06,-1e-06,-1e-06,0.0,-1e-06,1.011401,-0.003052,0.001678,0.021246,-0.062024,,,,,
Mult,USC,250218 10:02:30.530,0.0,0.0,0.0,0.0,0.000276,0.0,-2e-06,9.503135,-5.635105,-3.689932,3.2374,-7.268328,23.473046,9.503135,-5.635105,-3.689932,3.2374,-7.268328,23.473046,9.503134,-5.635105,-3.689933,3.237401,-7.268328,23.473046,0.156918,0.71818,14.612186,69.982109,299.653168,0.722555,0.265599,1828040.5,300.0,69.549992,-0.0,-0.0,0.0,-1e-06,0.0,0.0,0.0,1e-06,1.0138,-0.002979,0.001999,0.022256,-0.062591,,,,,
Mult,USC,250218 10:02:30.542,0.0,0.0,0.0,0.0,0.000276,0.0,-2e-06,9.467747,-6.574656,8.647421,1.058578,-19.730317,23.527799,9.467747,-6.574656,8.647421,1.058578,-19.730317,23.527799,9.467747,-6.574656,8.647421,1.058579,-19.730317,23.527799,0.156918,0.71818,14.612186,69.982109,299.653168,0.722555,0.265599,1828040.5,300.0,69.549992,1e-06,-1e-06,-1e-06,-1e-06,-1e-06,0.0,0.0,-1e-06,1.010803,-0.002979,0.002167,0.019989,-0.062153,,,,,
Mult,USC,250218 10:02:30.554,0.0,0.0,0.0,0.0,0.000276,0.0,-2e-06,9.863971,-7.041732,8.659025,3.936385,-13.341649,23.385438,9.863971,-7.041732,8.659025,3.936385,-13.341649,23.385438,9.863972,-7.041732,8.659025,3.936386,-13.341649,23.385438,0.156918,0.71818,14.612186,69.982109,299.653168,0.722555,0.265599,1828040.5,300.0,69.549992,-0.0,-0.0,-1e-06,0.0,-1e-06,-1e-06,-1e-06,-1e-06,1.01376,-0.003357,0.001941,0.018854,-0.064729,,,,,
Mult,USC,250218 10:02:30.566,0.0,0.0,0.0,0.0,0.000276,0.0,-2e-06,9.260466,-6.451594,-2.238292,3.253839,-10.810157,22.779958,9.260466,-6.451594,-2.238292,3.253839,-10.810157,22.779958,9.260466,-6.451594,-2.238292,3.25384,-10.810157,22.779958,0.156918,0.71818,14.612186,69.982109,299.653168,0.722555,0.265599,1828040.5,300.0,69.549992,-1e-06,-1e-06,-1e-06,-1e-06,-1e-06,0.0,0.0,-1e-06,1.0116,-0.003323,0.001776,0.021719,-0.060759,,,,,
Mult,USC,250218 10:02:30.578,0.0,0.0,0.0,0.0,0.000276,0.0,-2e-06,9.431148,-6.216037,-5.446106,3.833864,-11.036532,21.702009,9.431148,-6.216037,-5.446106,3.833864,-11.036532,21.702009,9.431148,-6.216037,-5.446107,3.833865,-11.036532,21.702009,0.156918,0.71818,14.612186,69.982109,299.653168,0.722555,0.265599,1828040.5,300.0,69.549992,-0.0,-0.0,0.0,1e-06,-1e-06,-1e-06,-1e-06,-1e-06,1.011337,-0.003052,0.001743,0.023557,-0.062031,,,,,
Mult,USC,250218 10:02:30.590,0.0,0.0,0.0,0.0,0.000276,0.0,-2e-06,9.764568,-6.128045,6.098153,0.69028,-16.279005,20.321668,9.764568,-6.128045,6.098153,0.69028,-16.279005,20.321668,9.764568,-6.128045,6.098153,0.69028,-16.279005,20.321668,0.156918,0.71818,14.612186,69.982109,299.653168,0.722555,0.265599,1828040.5,300.0,69.549992,-0.0,-1e-06,-1e-06,0.0,-1e-06,-1e-06,0.0,-1e-06,1.014304,-0.003235,0.002103,0.021844,-0.064138,,,,,
Mult,USC,250218 10:02:30.602,0.0,0.0,0.0,0.0,0.000276,0.0,-2e-06,9.364394,-4.948716,8.677183,1.307038,-18.738824,19.312001,9.364394,-4.948716,8.677183,1.307038,-18.738824,19.312001,9.364394,-4.948716,8.677182,1.307039,-18.738824,19.312001,0.156918,0.71818,14.612186,69.982109,299.653168,0.722555,0.265599,1828040.5,300.0,69.549992,-0.0,-1e-06,-1e-06,0.0,-1e-06,-1e-06,-1e-06,-1e-06,1.013385,-0.003082,0.002032,0.020483,-0.061788,,,,,
Mult,USC,250218 10:02:30.614,0.0,0.0,0.0,0.0,0.000276,-2e-06,0.0,9.549149,-3.888751,4.627057,-1.42546,-8.644997,19.126456,9.549149,-3.888751,4.627057,-1.42546,-8.644997,19.126456,9.549149,-3.888751,4.627057,-1.42546,-8.644997,19.126456,0.156946,0.718045,14.614087,69.982109,300.01593,0.723391,0.26592,1827943.875,300.0,69.549992,-0.0,-1e-06,-1e-06,0.0,-1e-06,-1e-06,-1e-06,0.0,1.013568,-0.003021,0.002032,0.023453,-0.063095,,,,,
Mult,USC,250218 10:02:30.626,0.0,0.0,0.0,0.0,0.000276,-2e-06,0.0,9.946944,-3.381395,-6.84556,-0.875801,-12.368404,19.380766,9.946944,-3.381395,-6.84556,-0.875801,-12.368404,19.380766,9.946944,-3.381396,-6.84556,-0.875802,-12.368404,19.380766,0.156946,0.718045,14.614087,69.982109,300.01593,0.723391,0.26592,1827943.875,300.0,69.549992,-1e-06,-1e-06,-1e-06,-1e-06,-1e-06,0.0,0.0,0.0,1.013196,-0.002826,0.001776,0.022391,-0.066014,,,,,
Mult,USC,250218 10:02:30.638,0.0,0.0,0.0,0.0,0.000276,-2e-06,0.0,10.056185,-3.70131,-2.608079,-3.406757,-17.015304,19.528744,10.056185,-3.70131,-2.608079,-3.406757,-17.015304,19.528744,10.056184,-3.701311,-2.608079,-3.406758,-17.015304,19.528744,0.156946,0.718045,14.614087,69.982109,300.01593,0.723391,0.26592,1827943.875,300.0,69.549992,-1e-06,1e-06,0.0,0.0,-1e-06,0.0,0.0,-1e-06,1.013962,-0.003207,0.001755,0.019394,-0.066533,,,,,
Mult,USC,250218 10:02:30.650,0.0,0.0,0.0,0.0,0.000276,-2e-06,0.0,10.035356,-4.222639,9.00818,-1.022386,-9.537615,19.785237,10.035356,-4.222639,9.00818,-1.022386,-9.537615,19.785237,10.035356,-4.222639,9.00818,-1.022387,-9.537615,19.785237,0.156946,0.718045,14.614087,69.982109,300.01593,0.723391,0.26592,1827943.875,300.0,69.549992,-0.0,-0.0,0.0,0.0,-1e-06,0.0,0.0,-1e-06,1.014337,-0.003207,0.002045,0.020493,-0.066331,,,,,
Mult,USC,250218 10:02:30.662,0.0,0.0,0.0,0.0,0.000276,-2e-06,0.0,9.799952,-4.212182,3.421622,0.172392,-12.306946,20.622037,9.799952,-4.212182,3.421622,0.172392,-12.306946,20.622037,9.799952,-4.212182,3.421622,0.172391,-12.306946,20.622037,0.156946,0.718045,14.614087,69.982109,300.01593,0.723391,0.26592,1827943.875,300.0,69.549992,-1e-06,-1e-06,-1e-06,-1e-06,-1e-06,-1e-06,0.0,-1e-06,1.012234,-0.003204,0.002136,0.021909,-0.064758,,,,,
Mult,USC,250218 10:02:30.674,0.0,0.0,0.0,0.0,0.000276,-2e-06,0.0,10.393263,-5.514048,-2.313515,-0.594873,-4.775058,21.876703,10.393263,-5.514048,-2.313515,-0.594873,-4.775058,21.876703,10.393263,-5.514048,-2.313515,-0.594873,-4.775058,21.876703,0.156946,0.718045,14.614087,69.982109,300.01593,0.723391,0.26592,1827943.875,300.0,69.549992,-0.0,1e-06,0.0,-1e-06,-1e-06,0.0,0.0,-1e-06,1.013132,-0.003387,0.001782,0.019562,-0.068386,,,,,
Mult,USC,250218 10:02:30.686,0.0,0.0,0.0,0.0,0.000276,-2e-06,0.0,11.443122,-6.008471,-2.998276,-0.722137,-19.600542,23.392433,11.443122,-6.008471,-2.998276,-0.722137,-19.600542,23.392433,11.443122,-6.008472,-2.998276,-0.722138,-19.600542,23.392433,0.156946,0.718045,14.614087,69.982109,300.01593,0.723391,0.26592,1827943.875,300.0,69.549992,1e-06,-1e-06,-1e-06,1e-06,-1e-06,-1e-06,0.0,-1e-06,1.012292,-0.003369,0.001782,0.017459,-0.075386,,,,,
Mult,USC,250218 10:02:30.698,0.0,0.0,0.0,0.0,0.000276,-2e-06,0.0,10.586063,-6.260376,6.134754,2.718771,-5.416683,24.561329,10.586063,-6.260376,6.134754,2.718771,-5.416683,24.561329,10.586062,-6.260376,6.134754,2.718771,-5.416683,24.561329,0.156946,0.718045,14.614087,69.982109,300.01593,0.723391,0.26592,1827943.875,300.0,69.549992,-1e-06,-1e-06,0.0,-1e-06,-1e-06,-1e-06,-1e-06,0.0,1.012393,-0.003079,0.001813,0.019547,-0.069638,,,,,
Mult,USC,250218 10:02:30.710,0.0,0.0,0.0,0.0,0.000276,-0.0,0.0,1.943318,-1.240694,1.226984,0.662628,-3.823503,5.121271,1.943318,-1.240694,1.226984,0.662628,-3.823503,5.121271,1.943318,-1.240694,1.226984,0.662628,-3.823503,5.121271,0.156946,0.718045,14.614087,69.982109,300.01593,0.723391,0.26592,1827943.875,300.0,69.549992,-0.0,-1e-06,-1e-06,0.0,-1e-06,-1e-06,-1e-06,0.0,1.002112,-0.000684,0.000336,0.003809,-0.012791,,,,,
Mult,USC,250218 10:02:30.722,0.0,0.0,0.0,0.0,0.000276,4e-06,-2e-06,9.234262,-6.108078,0.740771,1.395816,-16.464563,26.509655,9.234262,-6.108078,0.740771,1.395816,-16.464563,26.509655,9.234263,-6.108077,0.74077,1.395818,-16.464563,26.509655,0.156929,0.718409,14.628113,69.982109,299.807251,0.723079,0.265736,1828425.625,300.0,69.549992,-0.0,-1e-06,-1e-06,0.0,-1e-06,-1e-06,0.0,0.0,1.011502,-0.002979,0.002063,0.018658,-0.060647,,,,,
Mult,USC,250218 10:02:30.734,0.0,0.0,0.0,0.0,0.000276,4e-06,-2e-06,9.269996,-6.314855,-0.894655,2.016918,-17.066221,26.364693,9.269996,-6.314855,-0.894655,2.016918,-17.066221,26.364693,9.269996,-6.314854,-0.894656,2.01692,-17.066221,26.364693,0.156929,0.718409,14.628113,69.982109,299.807251,0.723079,0.265736,1828425.625,300.0,69.549992,-0.0,-0.0,-1e-06,0.0,-1e-06,0.0,-1e-06,-1e-06,1.0108,-0.002991,0.00159,0.019412,-0.060869,,,,,
Mult,USC,250218 10:02:30.746,0.0,0.0,0.0,0.0,0.000276,4e-06,-2e-06,9.194983,-5.992241,2.625952,3.716362,-12.93951,24.989822,9.194983,-5.992241,2.625952,3.716362,-12.93951,24.989822,9.194984,-5.992241,2.625951,3.716364,-12.939509,24.989822,0.156929,0.718409,14.628113,69.982109,299.807251,0.723079,0.265736,1828425.625,300.0,69.549992,-1e-06,-1e-06,-1e-06,-1e-06,-1e-06,-1e-06,-1e-06,-1e-06,1.01131,-0.002896,0.002301,0.021976,-0.060458,,,,,
Mult,USC,250218 10:02:30.758,0.0,0.0,0.0,0.0,0.000276,4e-06,-2e-06,8.53801,-5.856082,2.678382,3.27565,-18.206226,22.901965,8.53801,-5.856082,2.678382,3.27565,-18.206226,22.901965,8.53801,-5.856081,2.678381,3.275652,-18.206226,22.901965,0.156929,0.718409,14.628113,69.982109,299.807251,0.723079,0.265736,1828425.625,300.0,69.549992,1e-06,-1e-06,0.0,-1e-06,0.0,-1e-06,0.0,-1e-06,1.012427,-0.002991,0.002045,0.019785,-0.056098,,,,,
Mult,USC,250218 10:02:30.770,0.0,0.0,0.0,0.0,0.000276,4e-06,-2e-06,9.444367,-4.928208,4.54049,1.543395,-6.444103,20.865344,9.444367,-4.928208,4.54049,1.543395,-6.444103,20.865344,9.444367,-4.928208,4.54049,1.543396,-6.444103,20.865344,0.156929,0.718409,14.628113,69.982109,299.807251,0.723079,0.265736,1828425.625,300.0,69.549992,-1e-06,-1e-06,0.0,0.0,0.0,-1e-06,-1e-06,-1e-06,1.010159,-0.003143,0.001947,0.01998,-0.062241,,,,,
