Type,Units,Time,X Position,Y Position,Y Encoder,Z Position,Z Encoder,Yaw,Pitch,WAFBC Drag,WAFBC Side,WAFBC Lift,WAFBC Roll,WAFBC Pitch,WAFBC Yaw,WAFMC Drag,WAFMC Side,WAFMC Lift,WAFMC Roll,WAFMC Pitch,WAFMC Yaw,BAFMC Axial,BAFMC Side,BAFMC Normal,BAFMC Roll,BAFMC Pitch,BAFMC Yaw,DPT250,DPT251,PT250,TE250,Velocity,Dynamic Pressure,Mach,Reynolds Number per ft,Velocity Setpoint,Temperature Setpoint,cDAQ AI0,cDAQ AI1,cDAQ AI2,cDAQ AI3,cDAQ AI4,cDAQ AI5,cDAQ AI6,cDAQ AI7,cRIO AI0,cRIO AI1,cRIO AI2,cRIO AI3,Drag (raw),Side (raw),Lift (raw),Roll (raw),Pitch (raw),Yaw (raw),Date,ClockTime,Seconds
Mult,USC,250218 10:05:37.660, 0.000000, 0.000000, 0.000000, 0.000000, 0.000276, 0.000002, 0.000000, 9.753386,-5.266478,-8.335895,-0.891164,-13.186846,23.080919, 9.753386,-5.266478,-8.335895,-0.891164,-13.186846,23.080919, 9.753387,-5.266478,-8.335895,-0.891164,-13.186846,23.080919, 0.156939, 0.719296,14.619210,70.269560,300.271332, 0.724484, 0.266075,1828381.750000,300.000000,69.549992,-0.000001,-0.000001,-0.000001, 0.000000,-0.000001,-0.000001,-0.000001,-0.000001, 1.019376,-0.003296, 0.001782, 0.016724,-0.064372,,,,,,250218,10:05:37.660,36337.66
Mult,USC,250218 10:05:37.675, 0.000000, 0.000000, 0.000000, 0.000000, 0.000276, 0.000002, 0.000000, 9.179366,-4.628797,10.980158, 0.943760,-12.289451,22.667289, 9.179366,-4.628797,10.980158, 0.943760,-12.289451,22.667289, 9.179366,-4.628797,10.980158, 0.943760,-12.289451,22.667289, 0.156939, 0.719296,14.619210,70.269560,300.271332, 0.724484, 0.266075,1828381.750000,300.000000,69.549992,-0.000000,-0.000001, 0.000000, 0.000000, 0.000000,-0.000001,-0.000001, 0.000000, 1.017941,-0.003143, 0.002261, 0.018210,-0.060653,,,,,,250218,10:05:37.675,36337.675
Mult,USC,250218 10:05:37.690, 0.000000, 0.000000, 0.000000, 0.000000, 0.000276, 0.000002, 0.000000, 8.940522,-5.147442, 7.049300, 2.486785,-15.026677,22.315839, 8.940522,-5.147442, 7.049300, 2.486785,-15.026677,22.315839, 8.940522,-5.147441, 7.049300, 2.486785,-15.026677,22.315839, 0.156939, 0.719296,14.619210,70.269560,300.271332, 0.724484, 0.266075,1828381.750000,300.000000,69.549992,-0.000001,-0.000001,-0.000001, 0.000000, 0.000000,-0.000001,-0.000001, 0.000000, 1.020712,-0.003235, 0.001846, 0.016446,-0.058949,,,,,,250218,10:05:37.690,36337.69
Mult,USC,250218 10:05:37.705, 0.000000, 0.000000, 0.000000, 0.000000, 0.000276, 0.000002, 0.000000,10.324086,-5.471826,-6.843012,-1.659972,-18.198088,21.856391,10.324086,-5.471826,-6.843012,-1.659972,-18.198088,21.856391,10.324086,-5.471826,-6.843012,-1.659971,-18.198088,21.856391, 0.156939, 0.719296,14.619210,70.269560,300.271332, 0.724484, 0.266075,1828381.750000,300.000000,69.549992,-0.000001,-0.000001,-0.000001,-0.000001, 0.000000,-0.000001,-0.000001, 0.000000, 1.020425,-0.003619, 0.001678, 0.018439,-0.068088,,,,,,250218,10:05:37.705,36337.705
Mult,USC,250218 10:05:37.720, 0.000000, 0.000000, 0.000000, 0.000000, 0.000276,-0.000002, 0.000000,11.718113,-4.014923, 4.953458, 3.577791,-10.071262,20.361132,11.718113,-4.014923, 4.953458, 3.577791,-10.071262,20.361132,11.718113,-4.014923, 4.953458, 3.577791,-10.071262,20.361132, 0.156938, 0.719347,14.609925,70.269560,300.271149, 0.724023, 0.266075,1827219.375000,300.000000,69.549992,-0.000000,-0.000001,-0.000001,-0.000001,-0.000001,-0.000001, 0.000000, 0.000000, 1.020139,-0.003140, 0.001678, 0.020813,-0.077691,,,,,,250218,10:05:37.720,36337.72
Mult,USC,250218 10:05:37.735, 0.000000, 0.000000, 0.000000, 0.000000, 0.000276,-0.000002, 0.000000, 9.420611,-4.309692, 7.319772, 1.244214,-16.334868,19.035988, 9.420611,-4.309692, 7.319772, 1.244214,-16.334868,19.035988, 9.420611,-4.309692, 7.319772, 1.244213,-16.334868,19.035988, 0.156938, 0.719347,14.609925,70.269560,300.271149, 0.724023, 0.266075,1827219.375000,300.000000,69.549992,-0.000000,-0.000001,-0.000001, 0.000000,-0.000001,-0.000001, 0.000000, 0.000000, 1.020010,-0.003369, 0.002039, 0.020139,-0.062279,,,,,,250218,10:05:37.735,36337.735
Mult,USC,250218 10:05:37.750, 0.000000, 0.000000, 0.000000, 0.000000, 0.000276,-0.000002, 0.000000, 8.713588,-5.268906, 1.142749,-3.974426, 1.553719,18.896238, 8.713588,-5.268906, 1.142749,-3.974426, 1.553719,18.896238, 8.713587,-5.268906, 1.142749,-3.974426, 1.553719,18.896238, 0.156938, 0.719347,14.609925,70.269560,300.271149, 0.724023, 0.266075,1827219.375000,300.000000,69.549992,-0.000000,-0.000000, 0.000000,-0.000001,-0.000001,-0.000001, 0.000000, 0.000000, 1.020328,-0.002991, 0.001712, 0.019919,-0.057034,,,,,,250218,10:05:37.750,36337.75
Mult,USC,250218 10:05:37.765, 0.000000, 0.000000, 0.000000, 0.000000, 0.000276,-0.000002, 0.000000,11.711819,-4.115951, 1.548692, 0.549159,-9.123210,19.293728,11.711819,-4.115951, 1.548692, 0.549159,-9.123210,19.293728,11.711818,-4.115951, 1.548692, 0.549158,-9.123210,19.293728, 0.156938, 0.719347,14.609925,70.269560,300.271149, 0.724023, 0.266075,1827219.375000,300.000000,69.549992,-0.000000,-0.000001, 0.000000, 0.000000, 0.000000, 0.000000,-0.000001,-0.000001, 1.021481,-0.002991, 0.001617, 0.020010,-0.077486,,,,,,250218,10:05:37.765,36337.765
Mult,USC,250218 10:05:37.780, 0.000000, 0.000000, 0.000000, 0.000000, 0.000276,-0.000002, 0.000000,11.800904,-4.574499, 5.095537, 0.777701,-10.320632,20.452303,11.800904,-4.574499, 5.095537, 0.777701,-10.320632,20.452303,11.800904,-4.574500, 5.095537, 0.777700,-10.320632,20.452303, 0.156938, 0.719347,14.609925,70.269560,300.271149, 0.724023, 0.266075,1827219.375000,300.000000,69.549992,-0.000000,-0.000001,-0.000001, 0.000000, 0.000000,-0.000001,-0.000001,-0.000001, 1.018997,-0.002914, 0.002032, 0.018787,-0.078041,,,,,,250218,10:05:37.780,36337.78
Mult,USC,250218 10:05:37.795, 0.000000, 0.000000, 0.000000, 0.000000, 0.000276,-0.000002, 0.000000, 9.159261,-5.961687,-1.766075,-0.501517,-7.793143,21.921979, 9.159261,-5.961687,-1.766075,-0.501517,-7.793143,21.921979, 9.159261,-5.961687,-1.766075,-0.501517,-7.793143,21.921979, 0.156938, 0.719347,14.609925,70.269560,300.271149, 0.724023, 0.266075,1827219.375000,300.000000,69.549992,-0.000000,-0.000001,-0.000001,-0.000001, 0.000000,-0.000001, 0.000000,-0.000001, 1.020718,-0.003009, 0.001877, 0.019406,-0.060058,,,,,,250218,10:05:37.795,36337.795
Mult,USC,250218 10:05:37.810, 0.000000, 0.000000, 0.000000, 0.000000, 0.000276,-0.000000, 0.000000, 1.770212,-1.288022, 0.528193, 0.120851,-3.027579, 4.513339, 1.770212,-1.288022, 0.528193, 0.120851,-3.027579, 4.513339, 1.770212,-1.288022, 0.528193, 0.120851,-3.027579, 4.513339, 0.156938, 0.719347,14.609925,70.269560,300.271149, 0.724023, 0.266075,1827219.375000,300.000000,69.549992,-0.000001,-0.000000, 0.000000, 0.000000,-0.000001, 0.000000,-0.000001, 0.000000, 1.004245,-0.000623, 0.000339, 0.003647,-0.011591,,,,,,250218,10:05:37.810,36337.81
Mult,USC,250218 10:05:37.825, 0.000000, 0.000000, 0.000000, 0.000000, 0.000276, 0.000000,-0.000002,11.132719,-5.549526, 5.100410, 6.235925,-21.984610,22.451834,11.132719,-5.549526, 5.100410, 6.235925,-21.984610,22.451834,11.132720,-5.549526, 5.100410, 6.235926,-21.984610,22.451834, 0.156948, 0.719061,14.609249,70.269560,300.218353, 0.723735, 0.266028,1826813.625000,300.000000,69.549992,-0.000001,-0.000000, 0.000000,-0.000001,-0.000001, 0.000000,-0.000001, 0.000000, 1.018710,-0.003113, 0.001624, 0.017487,-0.073596,,,,,,250218,10:05:37.825,36337.825
Mult,USC,250218 10:05:37.840, 0.000000, 0.000000, 0.000000, 0.000000, 0.000276, 0.000000,-0.000002, 7.829245,-6.940885,-2.498584,-0.267194,-11.208924,22.006571, 7.829245,-6.940885,-2.498584,-0.267194,-11.208924,22.006571, 7.829245,-6.940885,-2.498584,-0.267193,-11.208924,22.006571, 0.156948, 0.719061,14.609249,70.269560,300.218353, 0.723735, 0.266028,1826813.625000,300.000000,69.549992,-0.000001,-0.000001, 0.000000,-0.000001,-0.000001, 0.000000, 0.000000,-0.000001, 1.019260,-0.003174, 0.001752, 0.018146,-0.051002,,,,,,250218,10:05:37.840,36337.84
Mult,USC,250218 10:05:37.855, 0.000000, 0.000000, 0.000000, 0.000000, 0.000276, 0.000000,-0.000002, 8.209426,-6.044098, 2.313584, 1.829431,-22.490790,21.065459, 8.209426,-6.044098, 2.313584, 1.829431,-22.490790,21.065459, 8.209426,-6.044098, 2.313584, 1.829431,-22.490790,21.065459, 0.156948, 0.719061,14.609249,70.269560,300.218353, 0.723735, 0.266028,1826813.625000,300.000000,69.549992,-0.000000,-0.000001,-0.000001, 0.000000,-0.000001,-0.000001, 0.000000, 0.000000, 1.022525,-0.003235, 0.001981, 0.018878,-0.053818,,,,,,250218,10:05:37.855,36337.855
Mult,USC,250218 10:05:37.870, 0.000000, 0.000000, 0.000000, 0.000000, 0.000276, 0.000000,-0.000002, 9.957838,-4.731063,11.452562, 2.090196,-10.492202,19.972595, 9.957838,-4.731063,11.452562, 2.090196,-10.492202,19.972595, 9.957839,-4.731063,11.452561, 2.090196,-10.492202,19.972595, 0.156948, 0.719061,14.609249,70.269560,300.218353, 0.723735, 0.266028,1826813.625000,300.000000,69.549992,-0.000001,-0.000001,-0.000001, 0.000000,-0.000001,-0.000001,-0.000001,-0.000001, 1.020297,-0.003143, 0.001935, 0.019916,-0.065813,,,,,,250218,10:05:37.870,36337.87
Mult,USC,250218 10:05:37.885, 0.000000, 0.000000, 0.000000, 0.000000, 0.000276, 0.000000,-0.000002, 9.755261,-4.456795,-4.371570,-0.517333,-16.356375,19.721353, 9.755261,-4.456795,-4.371570,-0.517333,-16.356375,19.721353, 9.755261,-4.456795,-4.371571,-0.517332,-16.356375,19.721353, 0.156948, 0.719061,14.609249,70.269560,300.218353, 0.723735, 0.266028,1826813.625000,300.000000,69.549992,-0.000000,-0.000001, 0.000000, 0.000000, 0.000000, 0.000000,-0.000001,-0.000001, 1.019696,-0.003235, 0.001846, 0.022672,-0.064462,,,,,,250218,10:05:37.885,36337.885
Mult,USC,250218 10:05:37.900, 0.000000, 0.000000, 0.000000, 0.000000, 0.000276, 0.000000,-0.000002, 9.813684,-4.465518,-2.238671,-2.302880,-9.770572,19.368448, 9.813684,-4.465518,-2.238671,-2.302880,-9.770572,19.368448, 9.813684,-4.465518,-2.238671,-2.302879,-9.770572,19.368448, 0.156948, 0.719061,14.609249,70.269560,300.218353, 0.723735, 0.266028,1826813.625000,300.000000,69.549992,-0.000000,-0.000001,-0.000001, 0.000000, 0.000001, 0.000001,-0.000001, 0.000000, 1.020404,-0.003387, 0.001678, 0.021021,-0.064715,,,,,,250218,10:05:37.900,36337.9
Mult,USC,250218 10:05:37.915, 0.000000, 0.000000, 0.000000, 0.000000, 0.000276,-0.000002,-0.000002,11.423974,-3.744411,10.115680,-0.483704,-23.456216,19.055123,11.423974,-3.744411,10.115680,-0.483704,-23.456216,19.055123,11.423975,-3.744411,10.115680,-0.483705,-23.456216,19.055123, 0.156922, 0.719226,14.611616,70.269560,300.264709, 0.724076, 0.266069,1827391.750000,300.000000,69.549992,-0.000001,-0.000000, 0.000000,-0.000001, 0.000000, 0.000000, 0.000000,-0.000001, 1.018063,-0.003308, 0.001746, 0.021774,-0.075795,,,,,,250218,10:05:37.915,36337.915
Mult,USC,250218 10:05:37.930, 0.000000, 0.000000, 0.000000, 0.000000, 0.000276,-0.000002,-0.000002,11.103225,-4.080776,-1.191036,-1.627078,-15.033163,20.112527,11.103225,-4.080776,-1.191036,-1.627078,-15.033163,20.112527,11.103224,-4.080777,-1.191037,-1.627078,-15.033163,20.112527, 0.156922, 0.719226,14.611616,70.269560,300.264709, 0.724076, 0.266069,1827391.750000,300.000000,69.549992,-0.000001,-0.000000, 0.000000, 0.000000, 0.000001,-0.000001, 0.000000, 0.000000, 1.020648,-0.002899, 0.001947, 0.020999,-0.073435,,,,,,250218,10:05:37.930,36337.93
Mult,USC,250218 10:05:37.945, 0.000000, 0.000000, 0.000000, 0.000000, 0.000276,-0.000002,-0.000002, 9.282086,-4.995517,-9.813514,-2.175252,-6.774237,22.103285, 9.282086,-4.995517,-9.813514,-2.175252,-6.774237,22.103285, 9.282086,-4.995518,-9.813515,-2.175251,-6.774237,22.103285, 0.156922, 0.719226,14.611616,70.269560,300.264709, 0.724076, 0.266069,1827391.750000,300.000000,69.549992,-0.000000,-0.000001,-0.000001, 0.000000,-0.000001,-0.000001,-0.000001, 0.000001, 1.022015,-0.003452, 0.001810, 0.020615,-0.061248,,,,,,250218,10:05:37.945,36337.945
Mult,USC,250218 10:05:37.960, 0.000000, 0.000000, 0.000000, 0.000000, 0.000276,-0.000002,-0.000002,10.375590,-4.951324, 7.307732,-0.410990,-13.793229,24.076284,10.375590,-4.951324, 7.307732,-0.410990,-13.793229,24.076284,10.375590,-4.951324, 7.307732,-0.410990,-13.793229,24.076284, 0.156922, 0.719226,14.611616,70.269560,300.264709, 0.724076, 0.266069,1827391.750000,300.000000,69.549992,-0.000000,-0.000000, 0.000001, 0.000000, 0.000000,-0.000001,-0.000001, 0.000000, 1.018997,-0.003400, 0.001846, 0.018536,-0.068506,,,,,,250218,10:05:37.960,36337.96
Mult,USC,250218 10:05:37.975, 0.000000, 0.000000, 0.000000, 0.000000, 0.000276,-0.000002,-0.000002, 9.343193,-5.991319, 6.628075, 2.959507,-21.763958,26.102830, 9.343193,-5.991319, 6.628075, 2.959507,-21.763958,26.102830, 9.343193,-5.991319, 6.628075, 2.959508,-21.763958,26.102829, 0.156922, 0.719226,14.611616,70.269560,300.264709, 0.724076, 0.266069,1827391.750000,300.000000,69.549992,-0.000000,-0.000000,-0.000001,-0.000001, 0.000000, 0.000000,-0.000001,-0.000001, 1.019000,-0.002835, 0.001630, 0.017487,-0.061532,,,,,,250218,10:05:37.975,36337.975
Mult,USC,250218 10:05:37.990, 0.000000, 0.000000, 0.000000, 0.000000, 0.000276,-0.000002,-0.000002, 9.699389,-6.957202,-4.476550, 1.092430,-9.710666,27.303930, 9.699389,-6.957202,-4.476550, 1.092430,-9.710666,27.303930, 9.699388,-6.957203,-4.476550, 1.092431,-9.710666,27.303930, 0.156922, 0.719226,14.611616,70.269560,300.264709, 0.724076, 0.266069,1827391.750000,300.000000,69.549992,-0.000001,-0.000001,-0.000001,-0.000001,-0.000001,-0.000001,-0.000001,-0.000001, 1.020544,-0.003329, 0.001678, 0.018530,-0.063615,,,,,,250218,10:05:37.990,36337.99
Mult,USC,250218 10:05:38.005, 0.000000, 0.000000, 0.000000, 0.000000, 0.000276,-0.000002,-0.000002, 9.160164,-6.978565,-0.083546, 4.000927,-22.846906,26.897451, 9.160164,-6.978565,-0.083546, 4.000927,-22.846906,26.897451, 9.160164,-6.978565,-0.083546, 4.000927,-22.846906,26.897450, 0.156922, 0.719226,14.611616,70.269560,300.264709, 0.724076, 0.266069,1827391.750000,300.000000,69.549992,-0.000001,-0.000001, 0.000000, 0.000000, 0.000000,-0.000001,-0.000001, 0.000001, 1.017938,-0.003049, 0.001950, 0.018243,-0.060058,,,,,,250218,10:05:38.005,36338.005
Mult,USC,250218 10:05:38.020, 0.000000, 0.000000, 0.000000, 0.000000, 0.000276, 0.000004, 0.000000,10.368185,-6.034606,12.953234, 5.371800,-9.408523,24.532298,10.368185,-6.034606,12.953234, 5.371800,-9.408523,24.532298,10.368185,-6.034605,12.953234, 5.371800,-9.408523,24.532298, 0.156932, 0.719691,14.624852,70.269560,300.211823, 0.724477, 0.266022,1828725.000000,300.000000,69.549992,-0.000001,-0.000000,-0.000001,-0.000001,-0.000001,-0.000001, 0.000000,-0.000001, 1.019278,-0.002948, 0.001813, 0.019577,-0.068406,,,,,,250218,10:05:38.020,36338.02
Mult,USC,250218 10:05:38.035, 0.000000, 0.000000, 0.000000, 0.000000, 0.000276, 0.000004, 0.000000, 8.319578,-6.886351,-2.109283,-0.665562,-19.305137,22.677344, 8.319578,-6.886351,-2.109283,-0.665562,-19.305137,22.677344, 8.319579,-6.886350,-2.109283,-0.665560,-19.305137,22.677344, 0.156932, 0.719691,14.624852,70.269560,300.211823, 0.724477, 0.266022,1828725.000000,300.000000,69.549992,-0.000000,-0.000001,-0.000001, 0.000000,-0.000001,-0.000001,-0.000001,-0.000001, 1.022229,-0.003403, 0.002039, 0.021286,-0.054319,,,,,,250218,10:05:38.035,36338.035
Mult,USC,250218 10:05:38.050, 0.000000, 0.000000, 0.000000, 0.000000, 0.000276, 0.000004, 0.000000,10.679555,-4.551710,-2.076361, 1.972155,-12.583455,20.827200,10.679555,-4.551710,-2.076361, 1.972155,-12.583455,20.827200,10.679556,-4.551709,-2.076361, 1.972156,-12.583455,20.827200, 0.156932, 0.719691,14.624852,70.269560,300.211823, 0.724477, 0.266022,1828725.000000,300.000000,69.549992,-0.000001,-0.000000,-0.000001,-0.000001,-0.000001,-0.000001,-0.000001,-0.000001, 1.021628,-0.003113, 0.002002, 0.021457,-0.070610,,,,,,250218,10:05:38.050,36338.05
Mult,USC,250218 10:05:38.065, 0.000000, 0.000000, 0.000000, 0.000000, 0.000276, 0.000004, 0.000000,10.359511,-4.306572, 5.667113,-1.942457,-26.245532,19.891548,10.359511,-4.306572, 5.667113,-1.942457,-26.245532,19.891548,10.359512,-4.306572, 5.667113,-1.942455,-26.245532,19.891548, 0.156932, 0.719691,14.624852,70.269560,300.211823, 0.724477, 0.266022,1828725.000000,300.000000,69.549992,-0.000001,-0.000001, 0.000000, 0.000000,-0.000001, 0.000000, 0.000000,-0.000001, 1.021704,-0.003369, 0.001559, 0.021368,-0.068507,,,,,,250218,10:05:38.065,36338.065
Mult,USC,250218 10:05:38.080, 0.000000, 0.000000, 0.000000, 0.000000, 0.000276, 0.000004, 0.000000,10.432760,-3.271864, 2.574730,-2.815307,-14.082465,19.810959,10.432760,-3.271864, 2.574730,-2.815307,-14.082465,19.810959,10.432760,-3.271864, 2.574730,-2.815306,-14.082465,19.810959, 0.156932, 0.719691,14.624852,70.269560,300.211823, 0.724477, 0.266022,1828725.000000,300.000000,69.549992,-0.000000,-0.000000,-0.000001,-0.000001,-0.000001,-0.000001,-0.000001,-0.000001, 1.018900,-0.002979, 0.001660, 0.020038,-0.069113,,,,,,250218,10:05:38.080,36338.08
Mult,USC,250218 10:05:38.095, 0.000000, 0.000000, 0.000000, 0.000000, 0.000276, 0.000004, 0.000000, 8.248008,-4.505733,-3.786980,-0.909668,-13.625669,19.848995, 8.248008,-4.505733,-3.786980,-0.909668,-13.625669,19.848995, 8.248008,-4.505733,-3.786980,-0.909667,-13.625669,19.848995, 0.156932, 0.719691,14.624852,70.269560,300.211823, 0.724477, 0.266022,1828725.000000,300.000000,69.549992,-0.000001,-0.000001,-0.000001,-0.000001,-0.000001, 0.000001,-0.000001,-0.000001, 1.015942,-0.003021, 0.001712, 0.019763,-0.054361,,,,,,250218,10:05:38.095,36338.095
Mult,USC,250218 10:05:38.110, 0.000000, 0.000000, 0.000000, 0.000000, 0.000276, 0.000001, 0.000000, 2.158342,-0.780073, 1.279298,-0.072487,-2.029430, 3.945831, 2.158342,-0.780073, 1.279298,-0.072487,-2.029430, 3.945831, 2.158342,-0.780073, 1.279298,-0.072486,-2.029430, 3.945831, 0.156932, 0.719691,14.624852,70.269560,300.211823, 0.724477, 0.266022,1828725.000000,300.000000,69.549992,-0.000001,-0.000001,-0.000001,-0.000001,-0.000001,-0.000001, 0.000000, 0.000000, 1.003543,-0.000653, 0.000369, 0.003900,-0.014288,,,,,,250218,10:05:38.110,36338.11
