Type,Units,Time,X Position,Y Position,Y Encoder,Z Position,Z Encoder,Yaw,Pitch,WAFBC Drag,WAFBC Side,WAFBC Lift,WAFBC Roll,WAFBC Pitch,WAFBC Yaw,WAFMC Drag,WAFMC Side,WAFMC Lift,WAFMC Roll,WAFMC Pitch,WAFMC Yaw,BAFMC Axial,BAFMC Side,BAFMC Normal,BAFMC Roll,BAFMC Pitch,BAFMC Yaw,DPT250,DPT251,PT250,TE250,Velocity,Dynamic Pressure,Mach,Reynolds Number per ft,Velocity Setpoint,Temperature Setpoint,cDAQ AI0,cDAQ AI1,cDAQ AI2,cDAQ AI3,cDAQ AI4,cDAQ AI5,cDAQ AI6,cDAQ AI7,cRIO AI0,cRIO AI1,cRIO AI2,cRIO AI3,Drag (raw),Side (raw),Lift (raw),Roll (raw),Pitch (raw),Yaw (raw),Date,ClockTime,Seconds
Mult,USC,250218 10:12:51.375, 0.000000, 0.000000, 0.000000, 0.000000, 0.000276, 0.000000,-0.000002, 0.533488,-0.578108,-0.000688, 0.922102, 1.424609, 1.155979, 0.533488,-0.578108,-0.000688, 0.922102, 1.424609, 1.155979, 0.533488,-0.578108,-0.000688, 0.922102, 1.424609, 1.155979, 0.020400, 0.020023,14.727090,66.329829,50.190884, 0.020544, 0.044641,311973.875000,50.000000,69.549992,-0.000001,-0.000000, 0.000000,-0.000001,-0.000001,-0.000001, 0.000000,-0.000001, 1.011749,-0.002960, 0.001743, 0.019327,-0.003449,,,,,,250218,10:12:51.375,36771.375
Mult,USC,250218 10:12:51.390, 0.000000, 0.000000, 0.000000, 0.000000, 0.000276, 0.000000,-0.000002, 0.463162,-0.390886,-0.742578, 0.048181,-0.047149, 1.013404, 0.463162,-0.390886,-0.742578, 0.048181,-0.047149, 1.013404, 0.463162,-0.390886,-0.742578, 0.048181,-0.047149, 1.013404, 0.020400, 0.020023,14.727090,66.329829,50.190884, 0.020544, 0.044641,311973.875000,50.000000,69.549992,-0.000001,-0.000001, 0.000000,-0.000001, 0.000000, 0.000000,-0.000001, 0.000000, 1.012851,-0.003021, 0.001678, 0.021436,-0.003030,,,,,,250218,10:12:51.390,36771.39
Mult,USC,250218 10:12:51.405, 0.000000, 0.000000, 0.000000, 0.000000, 0.000276, 0.000000,-0.000002, 0.811530,-0.038115,-1.052313, 0.289120,-1.507240, 0.684259, 0.811530,-0.038115,-1.052313, 0.289120,-1.507240, 0.684259, 0.811530,-0.038115,-1.052313, 0.289120,-1.507240, 0.684259, 0.020400, 0.020023,14.727090,66.329829,50.190884, 0.020544, 0.044641,311973.875000,50.000000,69.549992,-0.000001,-0.000001,-0.000001, 0.000000,-0.000001,-0.000001, 0.000000,-0.000001, 1.014841,-0.002795, 0.001678, 0.023264,-0.005453,,,,,,250218,10:12:51.405,36771.405
Mult,USC,250218 10:12:51.420, 0.000000, 0.000000, 0.000000, 0.000000, 0.000276, 0.000000, 0.000000, 0.466473,-0.002680,-0.634453,-0.558166,-2.084002, 0.559883, 0.466473,-0.002680,-0.634453,-0.558166,-2.084002, 0.559883, 0.466473,-0.002680,-0.634453,-0.558166,-2.084002, 0.559883, 0.020398, 0.020231,14.723106,66.320447,50.181431, 0.020531, 0.044633,311840.593750,50.000000,69.549992,-0.000000,-0.000001,-0.000001,-0.000001,-0.000001,-0.000001,-0.000001, 0.000000, 1.012067,-0.003522, 0.001782, 0.022186,-0.003131,,,,,,250218,10:12:51.420,36771.42
Mult,USC,250218 10:12:51.435, 0.000000, 0.000000, 0.000000, 0.000000, 0.000276, 0.000000, 0.000000, 0.146846, 0.186450, 0.322383,-0.586994,-0.270392, 0.489207, 0.146846, 0.186450, 0.322383,-0.586994,-0.270392, 0.489207, 0.146846, 0.186450, 0.322383,-0.586994,-0.270392, 0.489207, 0.020398, 0.020231,14.723106,66.320447,50.181431, 0.020531, 0.044633,311840.593750,50.000000,69.549992,-0.000001,-0.000000, 0.000000,-0.000001,-0.000001, 0.000001, 0.000000,-0.000001, 1.013898,-0.003204, 0.001678, 0.023322,-0.001032,,,,,,250218,10:12:51.435,36771.435
Mult,USC,250218 10:12:51.450, 0.000000, 0.000000, 0.000000, 0.000000, 0.000276, 0.000000, 0.000000, 0.246268, 0.057780, 0.807490,-0.495903,-2.381905, 0.501768, 0.246268, 0.057780, 0.807490,-0.495903,-2.381905, 0.501768, 0.246268, 0.057780, 0.807490,-0.495903,-2.381905, 0.501768, 0.020398, 0.020231,14.723106,66.320447,50.181431, 0.020531, 0.044633,311840.593750,50.000000,69.549992,-0.000001,-0.000001, 0.000000,-0.000001, 0.000000,-0.000001,-0.000001, 0.000000, 1.015176,-0.003113, 0.001974, 0.023111,-0.001676,,,,,,250218,10:12:51.450,36771.45
Mult,USC,250218 10:12:51.465, 0.000000, 0.000000, 0.000000, 0.000000, 0.000276, 0.000000, 0.000000, 0.681519,-0.099277, 1.593660,-0.310179, 0.747495, 0.531005, 0.681519,-0.099277, 1.593660,-0.310179, 0.747495, 0.531005, 0.681519,-0.099277, 1.593660,-0.310179, 0.747495, 0.531005, 0.020398, 0.020231,14.723106,66.320447,50.181431, 0.020531, 0.044633,311840.593750,50.000000,69.549992,-0.000001,-0.000001, 0.000000,-0.000001,-0.000001,-0.000001, 0.000000,-0.000001, 1.013678,-0.002856, 0.001590, 0.022723,-0.004531,,,,,,250218,10:12:51.465,36771.465
Mult,USC,250218 10:12:51.480, 0.000000, 0.000000, 0.000000, 0.000000, 0.000276, 0.000000, 0.000000, 0.767813,-0.333058,-0.039274, 0.233518,-0.752692, 0.489934, 0.767813,-0.333058,-0.039274, 0.233518,-0.752692, 0.489934, 0.767813,-0.333058,-0.039274, 0.233518,-0.752692, 0.489934, 0.020398, 0.020231,14.723106,66.320447,50.181431, 0.020531, 0.044633,311840.593750,50.000000,69.549992,-0.000000,-0.000001,-0.000001, 0.000000,-0.000001, 0.000000,-0.000001,-0.000001, 1.013931,-0.003204, 0.001712, 0.020804,-0.005062,,,,,,250218,10:12:51.480,36771.48
Mult,USC,250218 10:12:51.495, 0.000000, 0.000000, 0.000000, 0.000000, 0.000276, 0.000000, 0.000000, 0.833747,-0.299943, 0.129365, 0.019693, 0.913033, 0.525863, 0.833747,-0.299943, 0.129365, 0.019693, 0.913033, 0.525863, 0.833747,-0.299943, 0.129365, 0.019693, 0.913033, 0.525863, 0.020398, 0.020231,14.723106,66.320447,50.181431, 0.020531, 0.044633,311840.593750,50.000000,69.549992,-0.000001,-0.000001,-0.000001,-0.000001,-0.000001, 0.000000, 0.000000, 0.000000, 1.014532,-0.003296, 0.001691, 0.019632,-0.005491,,,,,,250218,10:12:51.495,36771.495
Mult,USC,250218 10:12:51.510, 0.000000, 0.000000, 0.000000, 0.000000, 0.000276, 0.000000, 0.000000, 0.104233,-0.070371, 0.086532,-0.020714,-0.059693, 0.148177, 0.104233,-0.070371, 0.086532,-0.020714,-0.059693, 0.148177, 0.104233,-0.070371, 0.086532,-0.020714,-0.059693, 0.148177, 0.020398, 0.020231,14.723106,66.320447,50.181431, 0.020531, 0.044633,311840.593750,50.000000,69.549992,-0.000001,-0.000001, 0.000000,-0.000001,-0.000001,-0.000001, 0.000001,-0.000001, 1.002203,-0.000623, 0.000339, 0.003903,-0.000682,,,,,,250218,10:12:51.510,36771.51
Mult,USC,250218 10:12:51.525, 0.000000, 0.000000, 0.000000, 0.000000, 0.000276, 0.000000,-0.000002, 0.216693,-0.286713,-1.449030, 0.211769, 1.156375, 0.809861, 0.216693,-0.286713,-1.449030, 0.211769, 1.156375, 0.809861, 0.216693,-0.286713,-1.449030, 0.211769, 1.156375, 0.809861, 0.020398, 0.020231,14.723106,66.320447,50.181431, 0.020531, 0.044633,311840.593750,50.000000,69.549992,-0.000000,-0.000001,-0.000001,-0.000001, 0.000000, 0.000000,-0.000001,-0.000001, 1.012137,-0.002823, 0.001910, 0.020840,-0.001417,,,,,,250218,10:12:51.525,36771.525
Mult,USC,250218 10:12:51.540, 0.000000, 0.000000, 0.000000, 0.000000, 0.000276, 0.000000,-0.000002, 0.149038,-0.214754,-1.385524,-0.471267,-1.462389, 1.095553, 0.149038,-0.214754,-1.385524,-0.471267,-1.462389, 1.095553, 0.149038,-0.214754,-1.385524,-0.471267,-1.462389, 1.095553, 0.020398, 0.020231,14.723106,66.320447,50.181431, 0.020531, 0.044633,311840.593750,50.000000,69.549992,-0.000001,-0.000000,-0.000001,-0.000001,-0.000001, 0.000001, 0.000000,-0.000001, 1.012363,-0.003021, 0.001910, 0.020428,-0.000988,,,,,,250218,10:12:51.540,36771.54
Mult,USC,250218 10:12:51.555, 0.000000, 0.000000, 0.000000, 0.000000, 0.000276, 0.000000,-0.000002, 0.562931,-0.121095, 1.101071, 0.040424,-0.264634, 1.089513, 0.562931,-0.121095, 1.101071, 0.040424,-0.264634, 1.089513, 0.562931,-0.121095, 1.101071, 0.040424,-0.264634, 1.089513, 0.020398, 0.020231,14.723106,66.320447,50.181431, 0.020531, 0.044633,311840.593750,50.000000,69.549992,-0.000001,-0.000001, 0.000000, 0.000000,-0.000001,-0.000001,-0.000001, 0.000000, 1.014145,-0.002991, 0.001425, 0.022064,-0.003755,,,,,,250218,10:12:51.555,36771.555
Mult,USC,250218 10:12:51.570, 0.000000, 0.000000, 0.000000, 0.000000, 0.000276, 0.000000,-0.000002, 0.591988,-0.245134, 0.132871, 0.351242,-2.560144, 1.104052, 0.591988,-0.245134, 0.132871, 0.351242,-2.560144, 1.104052, 0.591988,-0.245134, 0.132871, 0.351243,-2.560144, 1.104052, 0.020398, 0.020231,14.723106,66.320447,50.181431, 0.020531, 0.044633,311840.593750,50.000000,69.549992,-0.000001,-0.000001,-0.000001,-0.000001, 0.000000,-0.000001, 0.000000,-0.000001, 1.013062,-0.002930, 0.001917, 0.022818,-0.003931,,,,,,250218,10:12:51.570,36771.57
Mult,USC,250218 10:12:51.585, 0.000000, 0.000000, 0.000000, 0.000000, 0.000276, 0.000000,-0.000002, 0.530036,-0.424573, 0.464789, 0.074732, 0.387148, 0.996527, 0.530036,-0.424573, 0.464789, 0.074732, 0.387148, 0.996527, 0.530036,-0.424573, 0.464789, 0.074732, 0.387148, 0.996527, 0.020398, 0.020231,14.723106,66.320447,50.181431, 0.020531, 0.044633,311840.593750,50.000000,69.549992,-0.000001,-0.000001,-0.000001,-0.000001,-0.000001,-0.000001,-0.000001, 0.000000, 1.011108,-0.003357, 0.001813, 0.023737,-0.003452,,,,,,250218,10:12:51.585,36771.585
Mult,USC,250218 10:12:51.600, 0.000000, 0.000000, 0.000000, 0.000000, 0.000276, 0.000000,-0.000002, 0.476788,-0.339754, 1.432702, 0.403422,-0.445918, 0.735795, 0.476788,-0.339754, 1.432702, 0.403422,-0.445918, 0.735795, 0.476788,-0.339754, 1.432702, 0.403422,-0.445918, 0.735795, 0.020398, 0.020231,14.723106,66.320447,50.181431, 0.020531, 0.044633,311840.593750,50.000000,69.549992,-0.000001,-0.000001,-0.000001,-0.000001,-0.000001,-0.000001, 0.000000,-0.000001, 1.012625,-0.003336, 0.001846, 0.022699,-0.003140,,,,,,250218,10:12:51.600,36771.6
Mult,USC,250218 10:12:51.615, 0.000000, 0.000000, 0.000000, 0.000000, 0.000276, 0.000000, 0.000000, 0.524548,-0.224651, 1.150821, 0.126392, 1.170194, 0.567574, 0.524548,-0.224651, 1.150821, 0.126392, 1.170194, 0.567574, 0.524548,-0.224651, 1.150821, 0.126392, 1.170194, 0.567574, 0.020342, 0.020458,14.727146,66.320447,50.105576, 0.020475, 0.044566,311454.687500,50.000000,69.549992,-0.000000,-0.000000,-0.000001,-0.000001,-0.000001,-0.000001, 0.000000,-0.000001, 1.012433,-0.003357, 0.001590, 0.021304,-0.003457,,,,,,250218,10:12:51.615,36771.615
Mult,USC,250218 10:12:51.630, 0.000000, 0.000000, 0.000000, 0.000000, 0.000276, 0.000000, 0.000000, 0.600702,-0.290980,-0.984890,-0.554015, 0.048806, 0.543271, 0.600702,-0.290980,-0.984890,-0.554015, 0.048806, 0.543271, 0.600702,-0.290980,-0.984890,-0.554015, 0.048806, 0.543271, 0.020342, 0.020458,14.727146,66.320447,50.105576, 0.020475, 0.044566,311454.687500,50.000000,69.549992,-0.000000,-0.000001,-0.000001, 0.000000,-0.000001,-0.000001,-0.000001,-0.000001, 1.011279,-0.003326, 0.001691, 0.020297,-0.003955,,,,,,250218,10:12:51.630,36771.63
Mult,USC,250218 10:12:51.645, 0.000000, 0.000000, 0.000000, 0.000000, 0.000276, 0.000000, 0.000000, 0.719140, 0.055680,-0.661099,-0.166887, 0.910371, 0.695975, 0.719140, 0.055680,-0.661099,-0.166887, 0.910371, 0.695975, 0.719140, 0.055680,-0.661099,-0.166887, 0.910371, 0.695975, 0.020342, 0.020458,14.727146,66.320447,50.105576, 0.020475, 0.044566,311454.687500,50.000000,69.549992,-0.000000,-0.000000, 0.000000, 0.000000,-0.000001,-0.000001,-0.000001, 0.000000, 1.012933,-0.003113, 0.001877, 0.020114,-0.004825,,,,,,250218,10:12:51.645,36771.645
Mult,USC,250218 10:12:51.660, 0.000000, 0.000000, 0.000000, 0.000000, 0.000276, 0.000000, 0.000000, 0.630845,-0.053682,-0.143736,-0.464705,-0.493363, 0.761096, 0.630845,-0.053682,-0.143736,-0.464705,-0.493363, 0.761096, 0.630845,-0.053682,-0.143736,-0.464705,-0.493363, 0.761096, 0.020342, 0.020458,14.727146,66.320447,50.105576, 0.020475, 0.044566,311454.687500,50.000000,69.549992,-0.000001,-0.000000,-0.000001, 0.000000, 0.000000,-0.000001,-0.000001,-0.000001, 1.013702,-0.003418, 0.001495, 0.019028,-0.004200,,,,,,250218,10:12:51.660,36771.66
Mult,USC,250218 10:12:51.675, 0.000000, 0.000000, 0.000000, 0.000000, 0.000276, 0.000000, 0.000000, 0.452923, 0.102384,-1.518595,-0.376793,-0.772910, 1.026343, 0.452923, 0.102384,-1.518595,-0.376793,-0.772910, 1.026343, 0.452923, 0.102384,-1.518595,-0.376793,-0.772910, 1.026343, 0.020342, 0.020458,14.727146,66.320447,50.105576, 0.020475, 0.044566,311454.687500,50.000000,69.549992,-0.000000,-0.000000,-0.000001,-0.000001,-0.000001,-0.000001, 0.000000, 0.000000, 1.013858,-0.003564, 0.001682, 0.020642,-0.003096,,,,,,250218,10:12:51.675,36771.675
Mult,USC,250218 10:12:51.690, 0.000000, 0.000000, 0.000000, 0.000000, 0.000276, 0.000000, 0.000000, 0.195475,-0.190454,-1.104701, 0.019420,-0.580489, 1.093992, 0.195475,-0.190454,-1.104701, 0.019420,-0.580489, 1.093992, 0.195475,-0.190454,-1.104701, 0.019420,-0.580489, 1.093992, 0.020342, 0.020458,14.727146,66.320447,50.105576, 0.020475, 0.044566,311454.687500,50.000000,69.549992,-0.000000,-0.000001, 0.000000,-0.000001,-0.000001, 0.000000, 0.000000,-0.000001, 1.012772,-0.003308, 0.001755, 0.021567,-0.001304,,,,,,250218,10:12:51.690,36771.69
Mult,USC,250218 10:12:51.705, 0.000000, 0.000000, 0.000000, 0.000000, 0.000276, 0.000000, 0.000000, 0.434746,-0.311082, 1.210315, 0.138403, 0.032535, 1.165272, 0.434746,-0.311082, 1.210315, 0.138403, 0.032535, 1.165272, 0.434746,-0.311082, 1.210315, 0.138403, 0.032535, 1.165272, 0.020342, 0.020458,14.727146,66.320447,50.105576, 0.020475, 0.044566,311454.687500,50.000000,69.549992,-0.000000,-0.000000,-0.000001,-0.000001,-0.000001, 0.000001, 0.000000, 0.000001, 1.010669,-0.002927, 0.001999, 0.022821,-0.002859,,,,,,250218,10:12:51.705,36771.705
Mult,USC,250218 10:12:51.720, 0.000000, 0.000000, 0.000000, 0.000000, 0.000276, 0.000000, 0.000000, 0.539668,-0.464679, 0.763759, 0.068488,-0.737135, 1.147982, 0.539668,-0.464679, 0.763759, 0.068488,-0.737135, 1.147982, 0.539668,-0.464679, 0.763759, 0.068488,-0.737135, 1.147982, 0.020342, 0.020458,14.727146,66.320447,50.105576, 0.020475, 0.044566,311454.687500,50.000000,69.549992,-0.000001,-0.000001,-0.000001,-0.000001,-0.000001,-0.000001,-0.000001,-0.000001, 1.009839,-0.003146, 0.001846, 0.022733,-0.003520,,,,,,250218,10:12:51.720,36771.72
Mult,USC,250218 10:12:51.735, 0.000000, 0.000000, 0.000000, 0.000000, 0.000276, 0.000000, 0.000000, 0.800847,-0.402367,-0.129077, 0.375598, 0.967234, 1.229059, 0.800847,-0.402367,-0.129077, 0.375598, 0.967234, 1.229059, 0.800847,-0.402367,-0.129077, 0.375598, 0.967234, 1.229059, 0.020342, 0.020458,14.727146,66.320447,50.105576, 0.020475, 0.044566,311454.687500,50.000000,69.549992,-0.000001,-0.000001,-0.000001, 0.000000,-0.000001, 0.000000, 0.000000,-0.000001, 1.010547,-0.003265, 0.001648, 0.022513,-0.005269,,,,,,250218,10:12:51.735,36771.735
Mult,USC,250218 10:12:51.750, 0.000000, 0.000000, 0.000000, 0.000000, 0.000276, 0.000000, 0.000000, 0.625465,-0.486955, 0.879967, 0.318184, 0.064299, 1.164016, 0.625465,-0.486955, 0.879967, 0.318184, 0.064299, 1.164016, 0.625465,-0.486955, 0.879967, 0.318184, 0.064299, 1.164016, 0.020342, 0.020458,14.727146,66.320447,50.105576, 0.020475, 0.044566,311454.687500,50.000000,69.549992,-0.000000,-0.000001,-0.000001, 0.000000,-0.000001,-0.000001,-0.000001,-0.000001, 1.010669,-0.003140, 0.001904, 0.022244,-0.004091,,,,,,250218,10:12:51.750,36771.75
Mult,USC,250218 10:12:51.765, 0.000000, 0.000000, 0.000000, 0.000000, 0.000276, 0.000000, 0.000000, 0.659109,-0.419872, 0.542754, 0.380760, 0.291431, 1.102295, 0.659109,-0.419872, 0.542754, 0.380760, 0.291431, 1.102295, 0.659109,-0.419872, 0.542754, 0.380760, 0.291431, 1.102295, 0.020342, 0.020458,14.727146,66.320447,50.105576, 0.020475, 0.044566,311454.687500,50.000000,69.549992,-0.000000,-0.000001, 0.000000, 0.000000,-0.000001, 0.000000, 0.000000,-0.000001, 1.011057,-0.003052, 0.001614, 0.022388,-0.004326,,,,,,250218,10:12:51.765,36771.765
Mult,USC,250218 10:12:51.780, 0.000000, 0.000000, 0.000000, 0.000000, 0.000276, 0.000000, 0.000000, 0.310495,-0.458133,-1.481874,-0.058440, 0.470522, 0.978988, 0.310495,-0.458133,-1.481874,-0.058440, 0.470522, 0.978988, 0.310495,-0.458133,-1.481874,-0.058440, 0.470522, 0.978988, 0.020342, 0.020458,14.727146,66.320447,50.105576, 0.020475, 0.044566,311454.687500,50.000000,69.549992,-0.000001,-0.000000, 0.000000,-0.000001, 0.000000,-0.000001, 0.000000,-0.000001, 1.012805,-0.003174, 0.001746, 0.020520,-0.002006,,,,,,250218,10:12:51.780,36771.78
Mult,USC,250218 10:12:51.795, 0.000000, 0.000000, 0.000000, 0.000000, 0.000276, 0.000000, 0.000000, 0.419752,-0.141248,-0.920446, 0.365077,-0.871824, 0.668470, 0.419752,-0.141248,-0.920446, 0.365077,-0.871824, 0.668470, 0.419752,-0.141248,-0.920446, 0.365077,-0.871824, 0.668470, 0.020342, 0.020458,14.727146,66.320447,50.105576, 0.020475, 0.044566,311454.687500,50.000000,69.549992,-0.000001,-0.000001,-0.000001,-0.000001, 0.000000, 0.000000,-0.000001, 0.000000, 1.010608,-0.003143, 0.001782, 0.020905,-0.002812,,,,,,250218,10:12:51.795,36771.795
