# Wind (Data loaded from a file)
# 877 data points written for 54 variables.
# Simulation warnings:
#   Recovery device deployment at high speed (84.4 ft/s)
#
# Time (s),Altitude (ft),Vertical velocity (ft/s),Vertical acceleration (ft/s²),Total velocity (ft/s),Total acceleration (ft/s²),Position East of launch (ft),Position North of launch (ft),Lateral distance (ft),Lateral direction (°),Lateral velocity (ft/s),Lateral acceleration (ft/s²),Latitude (°),Longitude (°),Gravitational acceleration (ft/s²),Angle of attack (°),Roll rate (°/s),Pitch rate (°/s),Yaw rate (°/s),Mass (g),Motor mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (in),CG location (in),Stability margin calibers (​),Mach number (​),Reynolds number (​),Thrust (N),Drag force (N),Drag coefficient (​),Axial drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Coriolis acceleration (ft/s²),Reference length (in),Reference area (cm²),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Wind velocity (ft/s),Air temperature (°C),Air pressure (mbar),Speed of sound (ft/s),Simulation time step (s),Computation time (s)
# Event IGNITION occurred at t=0 seconds
# Event LAUNCH occurred at t=0 seconds
8.33,3608.533,340.873,-43.734,343.976,43.96,376.913,0.121,376.913,0.018,46.109,4.482,41.998,-88.006,32.149,0.573,4.104e-6,4.927,-0.004,1.314e4,1608,5.427,0.048,76.26,61.417,2.885,0.316,1.596e7,0,48.803,0.601,0.602,0.319,0.149,0.133,0.114,0.327,-4.885e-4,0,0,0,0,0.002,0.036,5.157,130,79.756,0.028,19.121,6.466,865.5,1099.793,0.05,0.212
8.38,3625.525,338.688,-43.675,341.785,43.845,379.213,0.121,379.213,0.019,45.896,3.858,41.998,-88.006,32.149,0.401,1.401e-5,6.646,-0.005,1.314e4,1608,5.427,0.048,76.417,61.417,2.911,0.314,1.586e7,0,48.163,0.601,0.601,0.319,0.149,0.133,0.082,0.235,3.104e-5,0,0,0,0,0.004,0.036,5.157,130,79.412,0.029,19.77,6.433,864.9,1099.728,0.05,0.216
8.43,3642.405,336.503,-43.747,339.596,43.819,381.503,0.125,381.503,0.019,45.735,2.523,41.998,-88.006,32.149,0.057,-3.403e-7,7.448,-0.027,1.314e4,1608,5.427,0.048,76.693,61.417,2.969,0.312,1.575e7,0,47.482,0.601,0.601,0.319,0.149,0.133,0.013,0.032,-2.507e-4,0,0,0,0,0.005,0.036,5.157,130,79.068,0.029,19.544,6.399,864.4,1099.662,0.05,0.216
8.48,3659.173,334.311,-43.996,337.415,43.999,383.789,0.125,383.789,0.019,45.653,0.39,41.998,-88.006,32.149,0.516,3.728e-6,-6.875,3.599e-4,1.314e4,1608,5.427,0.048,76.339,61.417,2.895,0.309,1.563e7,0,46.796,0.601,0.601,0.319,0.149,0.132,0.101,0.298,2.395e-4,0,0,0,0,-0.005,0.036,5.157,130,78.724,0.029,17.943,6.366,863.8,1099.596,0.05,0.218
8.53,3675.833,332.106,-43.967,335.233,43.967,386.073,0.128,386.073,0.019,45.673,0.138,41.998,-88.006,32.149,0.63,9.156e-6,-4.526,-0.002,1.314e4,1608,5.427,0.048,76.181,61.417,2.87,0.308,1.553e7,0,46.21,0.601,0.601,0.32,0.149,0.132,0.132,0.381,4.067e-4,0,0,0,0,-0.002,0.036,5.157,130,78.438,0.029,18.32,6.333,863.3,1099.531,0.05,0.218
8.58,3692.385,329.911,-43.937,333.058,43.94,388.356,0.128,388.356,0.019,45.676,0.689,41.998,-88.006,32.149,0.802,8.033e-6,-2.807,-5.48e-4,1.314e4,1608,5.427,0.048,76.063,61.417,2.845,0.306,1.542e7,0,45.608,0.6,0.602,0.32,0.149,0.132,0.164,0.469,1.857e-4,0,0,0,0,-7.835e-4,0.036,5.157,130,78.266,0.029,18.136,6.3,862.7,1099.465,0.05,0.219
8.63,3708.825,327.72,-43.635,330.892,43.635,390.64,0.131,390.64,0.019,45.715,0.03,41.998,-88.006,32.149,0.63,1.012e-5,-0.007,-0.002,1.314e4,1608,5.427,0.048,76.22,61.417,2.874,0.304,1.533e7,0,45.008,0.6,0.601,0.32,0.149,0.132,0.126,0.363,4.195e-4,0,0,0,0,-5.222e-9,0.036,5.157,130,78.151,0.029,19.127,6.268,862.2,1099.4,0.05,0.22
8.68,3725.157,325.548,-43.36,328.737,43.363,392.927,0.131,392.927,0.019,45.682,0.607,41.998,-88.006,32.149,0.458,9.213e-6,1.031,-0.001,1.314e4,1608,5.427,0.048,76.339,61.417,2.9,0.302,1.523e7,0,44.4,0.6,0.6,0.32,0.149,0.132,0.094,0.272,1.576e-4,0,0,0,0,1.07e-4,0.036,5.157,130,78.209,0.028,19.564,6.235,861.7,1099.334,0.05,0.221
8.73,3741.381,323.383,-43.077,326.591,43.094,395.207,0.135,395.207,0.019,45.646,1.194,41.998,-88.006,32.149,0.286,7.156e-6,2.578,-0.004,1.314e4,1608,5.427,0.048,76.496,61.417,2.928,0.3,1.512e7,0,43.781,0.6,0.6,0.32,0.149,0.132,0.059,0.173,-1.384e-4,0,0,0,0,6.614e-4,0.036,5.157,130,78.323,0.028,19.564,6.203,861.2,1099.272,0.05,0.222
8.78,3757.497,321.24,-42.743,324.455,42.792,397.49,0.135,397.49,0.02,45.561,2.087,41.998,-88.006,32.149,0.032,2.775e-6,2.865,-0.026,1.314e4,1608,5.427,0.048,76.732,61.417,2.972,0.298,1.503e7,0,43.198,0.6,0.6,0.32,0.148,0.132,0.006,0.018,2.562e-4,0,0,0,0,8.478e-4,0.036,5.157,130,78.438,0.027,19.997,6.171,860.6,1099.209,0.05,0.222
8.83,3773.504,319.111,-42.29,322.329,42.454,399.764,0.138,399.764,0.02,45.427,3.737,41.998,-88.006,32.149,0.458,8.348e-6,-2.578,-0.002,1.314e4,1608,5.427,0.048,76.339,61.417,2.901,0.297,1.494e7,0,42.73,0.6,0.6,0.32,0.148,0.131,0.091,0.265,-1.851e-4,0,0,0,0,-6.8e-4,0.036,5.157,130,78.553,0.027,21.713,6.139,860.1,1099.144,0.05,0.223
8.88,3789.406,317.008,-41.886,320.213,42.215,402.031,0.138,402.031,0.02,45.194,5.249,41.998,-88.006,32.149,0.917,6.898e-6,-0.401,0.002,1.314e4,1608,5.427,0.048,75.984,61.417,2.83,0.295,1.485e7,0,42.33,0.599,0.601,0.32,0.148,0.131,0.182,0.515,1.179e-4,0,0,0,0,-1.493e-5,0.036,5.157,130,78.667,0.027,23.635,6.108,859.6,1099.081,0.05,0.224
8.93,3805.207,314.921,-41.745,318.107,42.07,404.281,0.141,404.281,0.02,44.918,5.213,41.998,-88.006,32.149,0.917,1.006e-5,2.292,0.002,1.314e4,1608,5.427,0.048,75.984,61.417,2.829,0.293,1.475e7,0,41.759,0.599,0.601,0.32,0.148,0.131,0.183,0.518,-4.296e-4,0,0,0,0,5.573e-4,0.036,5.157,130,78.61,0.027,23.734,6.077,859.1,1099.019,0.05,0.225
8.98,3820.899,312.835,-41.745,316.007,41.972,406.522,0.141,406.522,0.02,44.678,4.364,41.998,-88.006,32.149,0.688,7.798e-6,4.354,7.706e-4,1.314e4,1608,5.427,0.048,76.181,61.417,2.865,0.291,1.465e7,0,41.11,0.599,0.6,0.32,0.148,0.131,0.136,0.386,2.201e-4,0,0,0,0,0.002,0.036,5.157,130,78.438,0.027,23.143,6.046,858.6,1098.957,0.05,0.226
9.03,3836.49,310.745,-41.775,313.914,41.916,408.75,0.144,408.75,0.02,44.485,3.402,41.998,-88.006,32.149,0.401,1.219e-5,5.844,0.002,1.314e4,1608,5.427,0.048,76.417,61.417,2.911,0.289,1.454e7,0,40.49,0.599,0.599,0.32,0.148,0.131,0.079,0.225,-3.379e-4,0,0,0,0,0.004,0.033,5.157,130,78.151,0.027,22.772,6.015,858.1,1098.898,0.05,0.227
9.08,3851.975,308.655,-41.719,311.824,41.827,410.971,0.144,410.971,0.02,44.334,3.009,41.998,-88.006,32.149,0.286,1.262e-5,6.532,5.508e-4,1.314e4,1608,5.427,0.048,76.496,61.417,2.931,0.288,1.445e7,0,39.966,0.599,0.599,0.32,0.148,0.131,0.054,0.153,2.684e-4,0,0,0,0,0.005,0.033,5.157,130,77.865,0.028,23.543,5.984,857.6,1098.835,0.05,0.228
9.13,3867.356,306.572,-41.65,309.741,41.739,413.186,0.148,413.186,0.02,44.186,2.726,41.998,-88.006,32.149,0.172,1.305e-5,7.219,-0.005,1.314e4,1608,5.427,0.048,76.575,61.417,2.947,0.286,1.436e7,0,39.473,0.599,0.599,0.32,0.148,0.131,0.035,0.097,2.326e-4,0,0,0,0,0.006,0.033,5.157,130,77.521,0.028,24.662,5.953,857.1,1098.776,0.05,0.229
9.18,3882.631,304.488,-41.709,307.661,41.752,415.39,0.148,415.39,0.021,44.068,1.844,41.998,-88.006,32.149,0.115,1.022e-5,-7.391,-0.007,1.314e4,1608,5.427,0.048,76.654,61.417,2.957,0.284,1.426e7,0,38.931,0.598,0.598,0.32,0.148,0.13,0.022,0.072,1.653e-4,0,0,0,0,-0.006,0.033,5.157,130,77.177,0.029,24.744,5.923,856.6,1098.714,0.05,0.23
9.23,3897.802,302.398,-42.011,305.584,42.011,417.592,0.151,417.592,0.021,44.016,0.075,41.998,-88.006,32.149,0.745,1.055e-5,-6.474,-2.093e-4,1.314e4,1608,5.427,0.048,76.102,61.417,2.855,0.282,1.414e7,0,38.347,0.598,0.599,0.32,0.148,0.13,0.147,0.426,2.307e-4,0,0,0,0,-0.005,0.033,5.157,130,76.776,0.029,22.822,5.893,856.1,1098.655,0.05,0.231
9.28,3912.871,300.295,-41.89,303.507,41.89,419.793,0.154,419.793,0.021,44.045,0.033,41.998,-88.006,32.149,0.745,4.316e-6,-3.896,0.002,1.314e4,1608,5.427,0.048,76.102,61.417,2.855,0.28,1.405e7,0,37.865,0.598,0.599,0.32,0.148,0.13,0.148,0.423,6.154e-5,0,0,0,0,-0.002,0.033,5.157,130,76.547,0.029,23.74,5.863,855.6,1098.596,0.05,0.232
9.33,3927.835,298.205,-41.791,301.44,41.791,421.995,0.154,421.995,0.021,44.029,0.138,41.998,-88.006,32.149,0.802,6.182e-6,-2.75,0.002,1.314e4,1608,5.427,0.048,76.063,61.417,2.847,0.278,1.396e7,0,37.361,0.598,0.599,0.32,0.148,0.13,0.157,0.447,-5.899e-5,0,0,0,0,-8.743e-4,0.033,5.157,130,76.375,0.03,24.032,5.834,855.1,1098.537,0.05,0.232
9.38,3942.69,296.115,-41.772,299.377,41.778,424.196,0.157,424.196,0.021,44.058,0.623,41.998,-88.006,32.149,0.917,7.299e-6,-0.286,0.002,1.314e4,1608,5.427,0.048,75.945,61.417,2.821,0.276,1.385e7,0,36.813,0.598,0.599,0.32,0.148,0.13,0.19,0.536,-1.038e-5,0,0,0,0,-9.346e-6,0.033,5.157,130,76.318,0.03,22.992,5.804,854.6,1098.478,0.05,0.233
9.43,3957.444,294.032,-41.624,297.32,41.627,426.401,0.157,426.401,0.021,44.088,0.604,41.998,-88.006,32.149,0.917,5.867e-6,1.891,0.004,1.314e4,1608,5.427,0.048,75.945,61.417,2.822,0.274,1.375e7,0,36.26,0.598,0.599,0.32,0.148,0.13,0.189,0.533,3.459e-4,0,0,0,0,4.381e-4,0.033,5.157,130,76.318,0.031,22.323,5.775,854.2,1098.422,0.05,0.233
9.48,3972.093,291.959,-41.198,295.269,41.201,428.606,0.161,428.606,0.021,44.101,0.574,41.998,-88.006,32.149,0.516,8.291e-6,3.953,0.002,1.314e4,1608,5.427,0.048,76.26,61.417,2.887,0.273,1.366e7,0,35.735,0.598,0.598,0.32,0.148,0.13,0.106,0.305,-4.214e-4,0,0,0,0,0.002,0.033,5.157,130,76.49,0.031,23.189,5.746,853.7,1098.363,0.05,0.234
9.53,3986.64,289.911,-40.791,293.235,40.827,430.81,0.161,430.81,0.021,44.032,1.749,41.998,-88.006,32.149,0.115,7.844e-6,4.412,0.015,1.314e4,1608,5.427,0.048,76.654,61.417,2.956,0.271,1.357e7,0,35.245,0.597,0.597,0.32,0.148,0.13,0.022,0.061,-1.809e-4,0,0,0,0,0.002,0.033,5.157,130,76.719,0.031,23.934,5.717,853.2,1098.307,0.05,0.235
9.58,4001.086,287.877,-40.538,291.211,40.6,433.009,0.164,433.009,0.022,43.93,2.251,41.998,-88.006,32.149,0.115,7.758e-6,-4.412,0.013,1.314e4,1608,5.427,0.048,76.654,61.417,2.959,0.269,1.347e7,0,34.719,0.597,0.597,0.32,0.148,0.129,0.018,0.056,3.517e-4,0,0,0,0,-0.002,0.033,5.157,130,76.948,0.032,23.415,5.689,852.7,1098.248,0.05,0.236
9.63,4015.43,285.856,-40.318,289.193,40.404,435.203,0.164,435.203,0.022,43.809,2.631,41.998,-88.006,32.149,0.229,1.011e-5,-4.068,0.002,1.314e4,1608,5.427,0.048,76.496,61.417,2.932,0.267,1.336e7,0,34.2,0.597,0.597,0.32,0.147,0.129,0.05,0.149,-3.486e-4,0,0,0,0,-0.002,0.033,5.157,130,77.12,0.032,22.782,5.66,852.3,1098.192,0.05,0.237
9.68,4029.672,283.848,-40.007,287.185,40.164,437.388,0.167,437.388,0.022,43.661,3.533,41.998,-88.006,32.149,0.573,9.408e-6,-3.209,1.342e-4,1.314e4,1608,5.427,0.048,76.22,61.417,2.875,0.266,1.327e7,0,33.773,0.597,0.598,0.32,0.147,0.129,0.12,0.346,1.054e-4,0,0,0,0,-0.001,0.033,5.157,130,77.349,0.032,23.31,5.632,851.8,1098.136,0.05,0.238
9.73,4043.812,281.854,-39.715,285.184,39.961,439.567,0.167,439.567,0.022,43.458,4.423,41.998,-88.006,32.149,0.917,7.901e-6,-1.375,5.804e-4,1.314e4,1608,5.427,0.048,75.945,61.417,2.821,0.264,1.319e7,0,33.392,0.597,0.598,0.32,0.147,0.129,0.19,0.535,-9.123e-5,0,0,0,0,-2.488e-4,0.033,5.157,130,77.464,0.032,24.196,5.604,851.4,1098.081,0.05,0.239
9.78,4057.858,279.872,-39.701,283.192,39.885,441.736,0.171,441.736,0.022,43.238,3.832,41.998,-88.006,32.149,0.745,7.804e-6,0.745,0.002,1.314e4,1608,5.427,0.048,76.102,61.417,2.85,0.262,1.308e7,0,32.815,0.597,0.598,0.32,0.147,0.129,0.151,0.431,-1.291e-4,0,0,0,0,7.418e-5,0.03,5.157,130,77.464,0.032,22.897,5.576,850.9,1098.025,0.05,0.24
9.83,4071.801,277.887,-39.646,281.204,39.797,443.891,0.171,443.891,0.022,43.068,3.484,41.998,-88.006,32.149,0.63,6.555e-6,1.891,0.001,1.314e4,1608,5.427,0.048,76.181,61.417,2.867,0.26,1.298e7,0,32.301,0.596,0.597,0.32,0.147,0.129,0.129,0.368,1.219e-4,0,0,0,0,4.699e-4,0.03,5.157,130,77.407,0.032,22.346,5.548,850.4,1097.969,0.05,0.24
9.88,4085.646,275.906,-39.656,279.219,39.754,446.04,0.174,446.04,0.022,42.9,2.812,41.998,-88.006,32.149,0.401,7.655e-6,3.323,2.373e-4,1.314e4,1608,5.427,0.048,76.378,61.417,2.907,0.258,1.288e7,0,31.77,0.596,0.597,0.32,0.147,0.129,0.08,0.23,-4.276e-5,0,0,0,0,0.002,0.03,5.157,130,77.235,0.032,21.535,5.521,850,1097.917,0.05,0.241
9.93,4099.393,273.921,-39.685,277.241,39.741,448.182,0.177,448.182,0.022,42.782,2.093,41.998,-88.006,32.149,0.115,6.715e-6,3.61,0.009,1.314e4,1608,5.427,0.048,76.614,61.417,2.952,0.256,1.278e7,0,31.253,0.596,0.596,0.32,0.147,0.129,0.025,0.071,3.082e-4,0,0,0,0,0.002,0.03,5.157,130,77.063,0.032,20.669,5.494,849.5,1097.861,0.05,0.242
9.98,4113.038,271.939,-39.58,275.269,39.636,450.322,0.177,450.322,0.023,42.684,2.07,41.998,-88.006,32.149,0.115,4.656e-6,3.839,0.006,1.314e4,1608,5.427,0.048,76.614,61.417,2.953,0.254,1.269e7,0,30.829,0.596,0.596,0.32,0.147,0.128,0.023,0.067,-4.228e-4,0,0,0,0,0.002,0.03,5.157,130,76.891,0.032,21.237,5.467,849.1,1097.808,0.05,0.243
10.03,4126.585,269.964,-39.426,273.301,39.495,452.451,0.18,452.451,0.023,42.575,2.29,41.998,-88.006,32.149,0.229,1.042e-5,4.183,0.002,1.314e4,1608,5.427,0.048,76.535,61.417,2.938,0.253,1.261e7,0,30.441,0.596,0.596,0.321,0.147,0.128,0.041,0.119,-1.742e-4,0,0,0,0,0.003,0.03,5.157,130,76.662,0.032,22.343,5.44,848.7,1097.753,0.05,0.244
10.08,4140.033,267.995,-39.318,271.339,39.386,454.577,0.18,454.577,0.023,42.457,2.306,41.998,-88.006,32.149,0.229,4.329e-6,4.698,-2.413e-4,1.314e4,1608,5.427,0.048,76.535,61.417,2.937,0.251,1.252e7,0,30.038,0.596,0.596,0.321,0.147,0.128,0.043,0.122,-4.458e-4,0,0,0,0,0.003,0.03,5.157,130,76.49,0.032,23.12,5.413,848.2,1097.7,0.05,0.245
10.13,4153.386,266.03,-39.354,269.38,39.39,456.696,0.184,456.696,0.023,42.352,1.66,41.998,-88.006,32.149,0.053,1.045e-5,-4.985,0.009,1.314e4,1608,5.427,0.048,76.693,61.417,2.964,0.249,1.243e7,0,29.569,0.596,0.596,0.321,0.147,0.128,0.01,0.035,-4.406e-4,0,0,0,0,-0.004,0.03,5.157,130,76.203,0.032,22.605,5.387,847.8,1097.648,0.05,0.246
10.18,4166.637,264.058,-39.4,267.425,39.413,458.812,0.184,458.812,0.023,42.29,1.007,41.998,-88.006,32.149,0.344,1.597e-6,-4.412,0.005,1.314e4,1608,5.427,0.048,76.417,61.417,2.917,0.248,1.233e7,0,29.112,0.596,0.596,0.321,0.147,0.128,0.066,0.195,-3.88e-4,0,0,0,0,-0.003,0.03,5.157,130,75.974,0.032,21.969,5.361,847.4,1097.595,0.05,0.247
10.23,4179.79,262.09,-39.475,265.472,39.478,460.925,0.187,460.925,0.023,42.254,0.256,41.998,-88.006,32.149,0.63,1.128e-5,-3.61,0.001,1.314e4,1608,5.427,0.048,76.142,61.417,2.864,0.246,1.222e7,0,28.659,0.595,0.596,0.321,0.147,0.128,0.132,0.379,-6.188e-5,0,0,0,0,-0.002,0.03,5.157,130,75.802,0.032,20.951,5.334,846.9,1097.546,0.05,0.248
10.28,4192.844,260.115,-39.406,263.524,39.406,463.038,0.19,463.038,0.023,42.254,0.115,41.998,-88.006,32.149,0.745,4.734e-6,-2.063,0.004,1.314e4,1608,5.427,0.048,76.102,61.417,2.853,0.244,1.213e7,0,28.237,0.595,0.596,0.321,0.147,0.128,0.145,0.414,-2.538e-4,0,0,0,0,-6.542e-4,0.03,5.157,130,75.63,0.033,20.837,5.309,846.5,1097.493,0.05,0.249
10.33,4205.804,258.15,-39.094,261.581,39.108,465.151,0.19,465.151,0.023,42.231,0.971,41.998,-88.006,32.149,0.344,6.073e-6,-1.031,0.004,1.314e4,1608,5.427,0.048,76.417,61.417,2.913,0.243,1.206e7,0,27.871,0.595,0.595,0.321,0.147,0.128,0.07,0.204,2.858e-4,0,0,0,0,-1.57e-4,0.03,5.157,130,75.573,0.033,22.526,5.283,846.1,1097.441,0.05,0.25
10.38,4218.661,256.201,-38.93,259.649,38.947,467.26,0.194,467.26,0.024,42.165,1.211,41.998,-88.006,32.149,0.229,7.128e-6,-0.745,0.002,1.314e4,1608,5.427,0.048,76.496,61.417,2.931,0.241,1.197e7,0,27.467,0.595,0.595,0.321,0.147,0.128,0.048,0.14,1.778e-4,0,0,0,0,-8.777e-5,0.03,5.157,130,75.516,0.034,22.841,5.257,845.7,1097.392,0.05,0.251
10.43,4231.424,254.255,-38.914,257.72,38.924,469.37,0.194,469.37,0.024,42.116,0.807,41.998,-88.006,32.149,0.401,6.469e-6,-0.057,0.003,1.314e4,1608,5.427,0.048,76.378,61.417,2.902,0.239,1.187e7,0,27.006,0.595,0.595,0.321,0.147,0.127,0.083,0.241,2.919e-6,0,0,0,0,-9.465e-7,0.03,5.157,130,75.516,0.034,21.64,5.232,845.3,1097.343,0.05,0.252
10.48,4244.088,252.313,-38.638,255.797,38.668,471.473,0.197,471.473,0.024,42.07,1.506,41.998,-88.006,32.149,0.115,6.979e-6,0.688,0.005,1.314e4,1608,5.427,0.048,76.654,61.417,2.957,0.237,1.179e7,0,26.64,0.595,0.595,0.321,0.147,0.127,0.017,0.05,3.885e-4,0,0,0,0,7.944e-5,0.03,5.157,130,75.516,0.035,22.667,5.207,844.9,1097.29,0.05,0.252
10.53,4256.654,250.39,-38.373,253.885,38.438,473.576,0.197,473.576,0.024,41.969,2.198,41.998,-88.006,32.149,0.229,6.497e-6,-0.229,-0.002,1.314e4,1608,5.427,0.048,76.496,61.417,2.929,0.236,1.172e7,0,26.302,0.595,0.595,0.321,0.147,0.127,0.05,0.145,8.042e-5,0,0,0,0,-9.418e-6,0.026,5.157,130,75.573,0.035,23.766,5.182,844.5,1097.241,0.05,0.253
10.58,4269.127,248.474,-38.261,251.975,38.323,475.669,0.2,475.669,0.024,41.857,2.231,41.998,-88.006,32.149,0.286,6.331e-6,0.229,-3.952e-4,1.314e4,1608,5.427,0.048,76.457,61.417,2.924,0.234,1.162e7,0,25.893,0.595,0.595,0.321,0.147,0.127,0.056,0.165,-2.613e-4,0,0,0,0,6.911e-6,0.026,5.157,130,75.573,0.036,23.491,5.158,844.1,1097.192,0.05,0.254
10.63,4281.503,246.565,-38.248,250.075,38.291,477.759,0.203,477.759,0.024,41.752,1.827,41.998,-88.006,32.149,0.115,6.635e-6,0.63,-7.322e-4,1.314e4,1608,5.427,0.048,76.614,61.417,2.954,0.232,1.152e7,0,25.439,0.594,0.594,0.321,0.147,0.127,0.021,0.061,4.462e-4,0,0,0,0,6.393e-5,0.026,5.157,130,75.516,0.036,22.359,5.133,843.7,1097.142,0.05,0.255
10.68,4293.783,244.652,-38.107,248.176,38.159,479.846,0.203,479.846,0.024,41.663,1.995,41.998,-88.006,32.149,0.172,6.916e-6,0.63,3.034e-4,1.314e4,1608,5.427,0.048,76.535,61.417,2.938,0.231,1.144e7,0,25.062,0.594,0.594,0.321,0.147,0.127,0.039,0.116,1.667e-4,0,0,0,0,6.634e-5,0.026,5.157,130,75.516,0.036,22.513,5.109,843.4,1097.096,0.05,0.256
10.73,4305.968,242.753,-37.933,246.283,38.005,481.926,0.207,481.926,0.025,41.552,2.32,41.998,-88.006,32.149,0.344,5.77e-6,1.261,-0.001,1.314e4,1608,5.427,0.048,76.378,61.417,2.909,0.229,1.136e7,0,24.72,0.594,0.594,0.321,0.146,0.127,0.074,0.214,-3.571e-4,0,0,0,0,2.812e-4,0.026,5.157,130,75.459,0.036,23.146,5.085,843,1097.047,0.05,0.257
10.78,4318.058,240.86,-37.854,244.396,37.92,484.003,0.207,484.003,0.025,41.437,2.234,41.998,-88.006,32.149,0.344,5.369e-6,1.891,-8.772e-4,1.314e4,1608,5.427,0.048,76.417,61.417,2.913,0.227,1.127e7,0,24.331,0.594,0.594,0.321,0.146,0.127,0.068,0.198,4.705e-4,0,0,0,0,6.192e-4,0.026,5.157,130,75.401,0.036,22.972,5.061,842.6,1097.001,0.05,0.258
10.83,4330.052,238.967,-37.772,242.516,37.835,486.07,0.21,486.07,0.025,41.329,2.165,41.998,-88.006,32.149,0.344,5.672e-6,2.349,-7.54e-4,1.314e4,1608,5.427,0.048,76.417,61.417,2.917,0.226,1.118e7,0,23.955,0.594,0.594,0.321,0.146,0.127,0.064,0.185,3.383e-4,0,0,0,0,9.954e-4,0.026,5.157,130,75.287,0.036,22.94,5.037,842.2,1096.952,0.05,0.258
10.88,4341.955,237.083,-37.612,240.64,37.694,488.133,0.213,488.133,0.025,41.217,2.461,41.998,-88.006,32.149,0.458,6.904e-6,2.922,-0.002,1.314e4,1608,5.427,0.048,76.299,61.417,2.89,0.224,1.11e7,0,23.641,0.594,0.594,0.321,0.146,0.127,0.096,0.276,-3.283e-4,0,0,0,0,0.002,0.026,5.157,130,75.115,0.036,23.848,5.013,841.9,1096.906,0.05,0.259
10.93,4353.763,235.203,-37.589,238.766,37.651,490.19,0.213,490.19,0.025,41.093,2.159,41.998,-88.006,32.149,0.344,6.383e-6,3.782,-0.002,1.314e4,1608,5.427,0.048,76.417,61.417,2.914,0.222,1.101e7,0,23.252,0.594,0.594,0.321,0.146,0.126,0.066,0.191,1.676e-4,0,0,0,0,0.003,0.026,5.157,130,74.943,0.036,23.563,4.99,841.5,1096.86,0.05,0.26
10.98,4365.476,233.323,-37.618,236.9,37.654,492.244,0.217,492.244,0.025,41.001,1.663,41.998,-88.006,32.149,0.057,5.229e-6,3.953,0.003,1.314e4,1608,5.427,0.048,76.654,61.417,2.957,0.221,1.092e7,0,22.847,0.594,0.594,0.321,0.146,0.126,0.015,0.042,-3.922e-5,0,0,0,0,0.003,0.026,5.157,130,74.771,0.036,22.838,4.967,841.1,1096.814,0.05,0.261
11.03,4377.093,231.444,-37.523,235.033,37.562,494.291,0.217,494.291,0.025,40.919,1.693,41.998,-88.006,32.149,0.115,9.202e-6,4.011,2.267e-4,1.314e4,1608,5.427,0.048,76.614,61.417,2.954,0.219,1.084e7,0,22.517,0.593,0.594,0.321,0.146,0.126,0.019,0.053,4.072e-4,0,0,0,0,0.003,0.026,5.157,130,74.599,0.036,23.369,4.944,840.8,1096.768,0.05,0.262
11.08,4388.619,229.57,-37.431,233.173,37.47,496.335,0.22,496.335,0.025,40.833,1.722,41.998,-88.006,32.149,0.115,6.314e-6,4.24,-0.002,1.314e4,1608,5.427,0.048,76.614,61.417,2.951,0.217,1.076e7,0,22.192,0.593,0.593,0.321,0.146,0.126,0.023,0.063,-2.747e-4,0,0,0,0,0.004,0.026,5.157,130,74.37,0.036,23.917,4.921,840.4,1096.722,0.05,0.263
11.13,4400.052,227.7,-37.356,231.319,37.392,498.376,0.223,498.376,0.026,40.748,1.686,41.998,-88.006,32.149,0.115,6.83e-6,4.354,-0.003,1.314e4,1608,5.427,0.048,76.614,61.417,2.953,0.216,1.068e7,0,21.863,0.593,0.593,0.321,0.146,0.126,0.019,0.054,-1.858e-5,0,0,0,0,0.004,0.026,5.157,130,74.141,0.036,24.324,4.898,840.1,1096.677,0.05,0.264
11.18,4411.391,225.837,-37.274,229.469,37.313,500.41,0.223,500.41,0.026,40.663,1.67,41.998,-88.006,32.149,0.115,8.589e-6,4.526,-0.002,1.314e4,1608,5.427,0.048,76.614,61.417,2.954,0.214,1.06e7,0,21.542,0.593,0.593,0.321,0.146,0.126,0.018,0.049,1.593e-4,0,0,0,0,0.004,0.026,5.157,130,73.912,0.036,24.797,4.876,839.7,1096.634,0.05,0.265
11.23,4422.635,223.973,-37.277,227.618,37.3,502.441,0.226,502.441,0.026,40.584,1.345,41.998,-88.006,32.149,0.115,7.065e-6,-4.584,0.002,1.314e4,1608,5.427,0.048,76.614,61.417,2.953,0.213,1.051e7,0,21.185,0.593,0.593,0.321,0.146,0.126,0.019,0.06,3.005e-4,0,0,0,0,-0.004,0.026,5.157,130,73.682,0.036,24.495,4.853,839.4,1096.588,0.05,0.265
11.28,4433.786,222.11,-37.247,225.774,37.267,504.469,0.23,504.469,0.026,40.525,1.148,41.998,-88.006,32.149,0.229,7.735e-6,-4.24,0.002,1.314e4,1608,5.427,0.048,76.535,61.417,2.933,0.211,1.043e7,0,20.848,0.593,0.593,0.321,0.146,0.126,0.042,0.128,-4.475e-5,0,0,0,0,-0.004,0.026,5.157,130,73.453,0.036,24.439,4.831,839,1096.545,0.05,0.266
