# Rail Angle - 15deg (Data loaded from a file)
# 732 data points written for 54 variables.
# Simulation warnings:
#   Recovery device deployment at high speed (141 ft/s)
#
# Time (s),Altitude (ft),Vertical velocity (ft/s),Vertical acceleration (ft/s²),Total velocity (ft/s),Total acceleration (ft/s²),Position East of launch (ft),Position North of launch (ft),Lateral distance (ft),Lateral direction (°),Lateral velocity (ft/s),Lateral acceleration (ft/s²),Latitude (°),Longitude (°),Gravitational acceleration (ft/s²),Angle of attack (°),Roll rate (°/s),Pitch rate (°/s),Yaw rate (°/s),Mass (g),Motor mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (in),CG location (in),Stability margin calibers (​),Mach number (​),Reynolds number (​),Thrust (N),Drag force (N),Drag coefficient (​),Axial drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Coriolis acceleration (ft/s²),Reference length (in),Reference area (cm²),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Wind velocity (ft/s),Air temperature (°C),Air pressure (mbar),Speed of sound (ft/s),Simulation time step (s),Computation time (s)
# Event IGNITION occurred at t=0 seconds
# Event LAUNCH occurred at t=0 seconds
69.319,542.093,-50.784,341.073,50.784,341.073,2864.478,2.008,2864.478,0.04,4.35,0.315,28.591,-80.615,32.123,NaN,NaN,NaN,NaN,1.314e4,1608,NaN,NaN,NaN,NaN,NaN,0.046,2.516e6,0,1494.934,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.007,NaN,NaN,NaN,NaN,4.393,12.539,968.8,1111.87,0.001,0.395
69.32,542.044,-50.449,336.112,50.449,336.112,2864.472,2.008,2864.472,0.04,4.35,0.318,28.591,-80.615,32.123,NaN,NaN,NaN,NaN,1.314e4,1608,NaN,NaN,NaN,NaN,NaN,0.046,2.5e6,0,1475.057,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.007,NaN,NaN,NaN,NaN,4.396,12.539,968.8,1111.87,0.001,0.395
69.321,541.991,-50.118,331.253,50.118,331.253,2864.469,2.008,2864.469,0.04,4.35,0.322,28.591,-80.615,32.123,NaN,NaN,NaN,NaN,1.314e4,1608,NaN,NaN,NaN,NaN,NaN,0.045,2.483e6,0,1455.599,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.007,NaN,NaN,NaN,NaN,4.396,12.539,968.8,1111.87,0.001,0.395
69.322,541.942,-49.79,326.499,49.79,326.499,2864.465,2.008,2864.465,0.04,4.35,0.328,28.591,-80.615,32.123,NaN,NaN,NaN,NaN,1.314e4,1608,NaN,NaN,NaN,NaN,NaN,0.045,2.467e6,0,1436.548,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.007,NaN,NaN,NaN,NaN,4.396,12.539,968.9,1111.87,0.001,0.395
69.323,541.893,-49.469,321.841,49.469,321.841,2864.459,2.008,2864.459,0.04,4.35,0.331,28.591,-80.615,32.123,NaN,NaN,NaN,NaN,1.314e4,1608,NaN,NaN,NaN,NaN,NaN,0.045,2.451e6,0,1417.894,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.007,NaN,NaN,NaN,NaN,4.4,12.539,968.9,1111.87,0.001,0.396
69.324,541.844,-49.15,317.28,49.15,317.28,2864.455,2.008,2864.455,0.04,4.35,0.335,28.591,-80.615,32.123,NaN,NaN,NaN,NaN,1.314e4,1608,NaN,NaN,NaN,NaN,NaN,0.044,2.435e6,0,1399.625,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.007,NaN,NaN,NaN,NaN,4.4,12.54,968.9,1111.87,0.001,0.396
69.325,541.795,-48.839,312.815,48.839,312.815,2864.452,2.008,2864.452,0.04,4.354,0.338,28.591,-80.615,32.123,NaN,NaN,NaN,NaN,1.314e4,1608,NaN,NaN,NaN,NaN,NaN,0.044,2.42e6,0,1381.731,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.007,NaN,NaN,NaN,NaN,4.4,12.54,968.9,1111.87,0.001,0.396
69.326,541.745,-48.53,308.438,48.53,308.438,2864.446,2.008,2864.446,0.04,4.354,0.341,28.591,-80.615,32.123,NaN,NaN,NaN,NaN,1.314e4,1608,NaN,NaN,NaN,NaN,NaN,0.044,2.405e6,0,1364.202,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.007,NaN,NaN,NaN,NaN,4.403,12.54,968.9,1111.87,0.001,0.397
69.327,541.696,-48.225,304.15,48.225,304.15,2864.442,2.008,2864.442,0.04,4.354,0.344,28.591,-80.615,32.123,NaN,NaN,NaN,NaN,1.314e4,1608,NaN,NaN,NaN,NaN,NaN,0.044,2.39e6,0,1347.028,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.007,NaN,NaN,NaN,NaN,4.403,12.54,968.9,1111.87,0.001,0.397
69.328,541.65,-47.927,299.948,47.927,299.948,2864.439,2.008,2864.439,0.04,4.354,0.348,28.591,-80.615,32.123,NaN,NaN,NaN,NaN,1.314e4,1608,NaN,NaN,NaN,NaN,NaN,0.043,2.375e6,0,1330.198,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.007,NaN,NaN,NaN,NaN,4.403,12.54,968.9,1111.87,0.001,0.397
69.329,541.601,-47.631,295.83,47.631,295.83,2864.432,2.008,2864.432,0.04,4.354,0.351,28.591,-80.615,32.123,NaN,NaN,NaN,NaN,1.314e4,1608,NaN,NaN,NaN,NaN,NaN,0.043,2.36e6,0,1313.705,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.007,NaN,NaN,NaN,NaN,4.406,12.54,968.9,1111.87,0.001,0.397
69.33,541.555,-47.339,291.795,47.339,291.795,2864.429,2.008,2864.429,0.04,4.354,0.354,28.591,-80.615,32.123,NaN,NaN,NaN,NaN,1.314e4,1608,NaN,NaN,NaN,NaN,NaN,0.043,2.346e6,0,1297.539,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.007,NaN,NaN,NaN,NaN,4.406,12.54,968.9,1111.87,0.001,0.398
69.331,541.506,-47.051,287.838,47.051,287.841,2864.426,2.008,2864.426,0.04,4.354,0.358,28.591,-80.615,32.123,NaN,NaN,NaN,NaN,1.314e4,1608,NaN,NaN,NaN,NaN,NaN,0.043,2.331e6,0,1281.691,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.007,NaN,NaN,NaN,NaN,4.406,12.54,968.9,1111.87,0.001,0.398
69.332,541.46,-46.768,283.96,46.768,283.96,2864.419,2.008,2864.423,0.04,4.354,0.361,28.591,-80.615,32.123,NaN,NaN,NaN,NaN,1.314e4,1608,NaN,NaN,NaN,NaN,NaN,0.042,2.317e6,0,1266.154,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.007,NaN,NaN,NaN,NaN,4.409,12.54,968.9,1111.87,0.001,0.398
69.333,541.414,-46.486,280.157,46.486,280.157,2864.416,2.008,2864.416,0.04,4.354,0.361,28.591,-80.615,32.123,NaN,NaN,NaN,NaN,1.314e4,1608,NaN,NaN,NaN,NaN,NaN,0.042,2.303e6,0,1250.919,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.007,NaN,NaN,NaN,NaN,4.409,12.54,968.9,1111.87,0.001,0.398
69.334,541.368,-46.211,276.427,46.211,276.427,2864.413,2.008,2864.413,0.04,4.357,0.364,28.591,-80.615,32.123,NaN,NaN,NaN,NaN,1.314e4,1608,NaN,NaN,NaN,NaN,NaN,0.042,2.29e6,0,1235.978,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.007,NaN,NaN,NaN,NaN,4.409,12.541,968.9,1111.87,0.001,0.398
69.335,541.322,-45.938,272.769,45.938,272.769,2864.406,2.008,2864.409,0.04,4.357,0.367,28.591,-80.615,32.123,NaN,NaN,NaN,NaN,1.314e4,1608,NaN,NaN,NaN,NaN,NaN,0.042,2.276e6,0,1221.325,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.007,NaN,NaN,NaN,NaN,4.413,12.541,968.9,1111.873,0.001,0.399
69.336,541.276,-45.669,269.18,45.669,269.18,2864.403,2.008,2864.403,0.04,4.357,0.371,28.591,-80.615,32.123,NaN,NaN,NaN,NaN,1.314e4,1608,NaN,NaN,NaN,NaN,NaN,0.041,2.263e6,0,1206.951,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.007,NaN,NaN,NaN,NaN,4.413,12.541,968.9,1111.873,0.001,0.399
69.337,541.23,-45.404,265.659,45.404,265.659,2864.4,2.008,2864.4,0.04,4.357,0.374,28.591,-80.615,32.123,NaN,NaN,NaN,NaN,1.314e4,1608,NaN,NaN,NaN,NaN,NaN,0.041,2.25e6,0,1192.849,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.007,NaN,NaN,NaN,NaN,4.413,12.541,968.9,1111.873,0.001,0.399
69.338,541.184,-45.141,262.208,45.141,262.208,2864.393,2.008,2864.396,0.04,4.357,0.377,28.591,-80.615,32.123,NaN,NaN,NaN,NaN,1.314e4,1608,NaN,NaN,NaN,NaN,NaN,0.041,2.237e6,0,1179.013,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.007,NaN,NaN,NaN,NaN,4.416,12.541,968.9,1111.873,0.001,0.399
69.339,541.138,-44.882,258.819,44.882,258.819,2864.39,2.008,2864.39,0.04,4.357,0.377,28.591,-80.615,32.123,NaN,NaN,NaN,NaN,1.314e4,1608,NaN,NaN,NaN,NaN,NaN,0.041,2.224e6,0,1165.436,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.007,NaN,NaN,NaN,NaN,4.416,12.541,968.9,1111.873,0.001,0.4
69.34,541.096,-44.626,255.492,44.626,255.492,2864.386,2.008,2864.386,0.04,4.357,0.381,28.591,-80.615,32.123,NaN,NaN,NaN,NaN,1.314e4,1608,NaN,NaN,NaN,NaN,NaN,0.04,2.211e6,0,1152.112,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.007,NaN,NaN,NaN,NaN,4.419,12.541,968.9,1111.873,0.001,0.4
69.341,541.05,-44.373,252.228,44.373,252.228,2864.38,2.008,2864.383,0.04,4.357,0.384,28.591,-80.615,32.123,NaN,NaN,NaN,NaN,1.314e4,1608,NaN,NaN,NaN,NaN,NaN,0.04,2.199e6,0,1139.034,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.007,NaN,NaN,NaN,NaN,4.419,12.541,968.9,1111.873,0.001,0.4
69.342,541.004,-44.117,249.006,44.117,249.006,2864.377,2.008,2864.377,0.04,4.357,0.387,28.591,-80.615,32.123,NaN,NaN,NaN,NaN,1.314e4,1608,NaN,NaN,NaN,NaN,NaN,0.04,2.186e6,0,1126.133,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.007,NaN,NaN,NaN,NaN,4.419,12.541,968.9,1111.873,0.001,0.4
69.343,540.958,-43.862,245.784,43.862,245.784,2864.373,2.008,2864.373,0.04,4.36,0.39,28.591,-80.615,32.123,NaN,NaN,NaN,NaN,1.314e4,1608,NaN,NaN,NaN,NaN,NaN,0.04,2.173e6,0,1113.233,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.007,NaN,NaN,NaN,NaN,4.423,12.541,968.9,1111.873,0.001,0.4
69.344,540.912,-43.602,242.566,43.602,242.566,2864.367,2.008,2864.367,0.04,4.36,0.39,28.591,-80.615,32.123,NaN,NaN,NaN,NaN,1.314e4,1608,NaN,NaN,NaN,NaN,NaN,0.039,2.161e6,0,1100.335,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.007,NaN,NaN,NaN,NaN,4.423,12.541,968.9,1111.873,0.001,0.401
69.345,540.866,-43.343,239.347,43.343,239.347,2864.364,2.008,2864.364,0.04,4.36,0.394,28.591,-80.615,32.123,NaN,NaN,NaN,NaN,1.314e4,1608,NaN,NaN,NaN,NaN,NaN,0.039,2.148e6,0,1087.441,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.007,NaN,NaN,NaN,NaN,4.423,12.542,968.9,1111.873,0.001,0.405
69.346,540.817,-43.084,236.129,43.084,236.129,2864.357,2.008,2864.357,0.04,4.36,0.397,28.591,-80.615,32.123,NaN,NaN,NaN,NaN,1.314e4,1608,NaN,NaN,NaN,NaN,NaN,0.039,2.135e6,0,1074.55,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.007,NaN,NaN,NaN,NaN,4.426,12.542,968.9,1111.873,0.001,0.405
69.347,540.768,-42.822,232.91,42.822,232.91,2864.354,2.008,2864.354,0.04,4.36,0.4,28.591,-80.615,32.123,NaN,NaN,NaN,NaN,1.314e4,1608,NaN,NaN,NaN,NaN,NaN,0.039,2.122e6,0,1061.662,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.007,NaN,NaN,NaN,NaN,4.426,12.542,968.9,1111.873,0.001,0.405
69.348,540.719,-42.559,229.695,42.559,229.695,2864.347,2.008,2864.347,0.04,4.36,0.4,28.591,-80.615,32.123,NaN,NaN,NaN,NaN,1.314e4,1608,NaN,NaN,NaN,NaN,NaN,0.039,2.109e6,0,1048.777,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.007,NaN,NaN,NaN,NaN,4.426,12.542,968.9,1111.873,0.001,0.405
69.35,540.669,-42.293,226.48,42.293,226.48,2864.344,2.008,2864.344,0.04,4.36,0.404,28.591,-80.615,32.123,NaN,NaN,NaN,NaN,1.314e4,1608,NaN,NaN,NaN,NaN,NaN,0.038,2.096e6,0,1035.896,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.007,NaN,NaN,NaN,NaN,4.429,12.542,968.9,1111.873,0.001,0.405
69.351,540.62,-42.024,223.264,42.024,223.264,2864.337,2.008,2864.337,0.04,4.364,0.407,28.591,-80.615,32.123,NaN,NaN,NaN,NaN,1.314e4,1608,NaN,NaN,NaN,NaN,NaN,0.038,2.082e6,0,1023.018,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.007,NaN,NaN,NaN,NaN,4.429,12.542,968.9,1111.873,0.001,0.405
69.352,540.568,-41.755,220.049,41.755,220.049,2864.331,2.008,2864.334,0.04,4.364,0.404,28.591,-80.615,32.123,NaN,NaN,NaN,NaN,1.314e4,1608,NaN,NaN,NaN,NaN,NaN,0.038,2.069e6,0,1010.143,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.007,NaN,NaN,NaN,NaN,4.429,12.542,968.9,1111.873,0.001,0.406
69.353,540.518,-41.486,216.837,41.486,216.837,2864.327,2.008,2864.327,0.04,4.364,0.4,28.591,-80.615,32.123,NaN,NaN,NaN,NaN,1.314e4,1608,NaN,NaN,NaN,NaN,NaN,0.038,2.056e6,0,997.273,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.007,NaN,NaN,NaN,NaN,4.429,12.542,968.9,1111.873,0.001,0.406
69.355,540.463,-41.214,213.625,41.214,213.625,2864.321,2.008,2864.321,0.04,4.364,0.397,28.591,-80.615,32.123,NaN,NaN,NaN,NaN,1.314e4,1608,NaN,NaN,NaN,NaN,NaN,0.037,2.042e6,0,984.406,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.007,NaN,NaN,NaN,NaN,4.432,12.542,968.9,1111.877,0.001,0.406
69.356,540.41,-40.942,210.413,40.942,210.413,2864.314,2.008,2864.318,0.04,4.364,0.394,28.591,-80.615,32.123,NaN,NaN,NaN,NaN,1.314e4,1608,NaN,NaN,NaN,NaN,NaN,0.037,2.029e6,0,971.542,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.007,NaN,NaN,NaN,NaN,4.432,12.542,968.9,1111.877,0.001,0.406
69.357,540.358,-40.666,207.205,40.666,207.205,2864.311,2.008,2864.311,0.04,4.364,0.387,28.591,-80.615,32.123,NaN,NaN,NaN,NaN,1.314e4,1608,NaN,NaN,NaN,NaN,NaN,0.037,2.015e6,0,958.683,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.007,NaN,NaN,NaN,NaN,4.432,12.542,968.9,1111.877,0.001,0.407
69.359,540.302,-40.387,203.993,40.387,203.996,2864.304,2.008,2864.304,0.04,4.364,0.384,28.591,-80.615,32.123,NaN,NaN,NaN,NaN,1.314e4,1608,NaN,NaN,NaN,NaN,NaN,0.037,2.001e6,0,945.828,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.007,NaN,NaN,NaN,NaN,4.432,12.543,968.9,1111.877,0.001,0.407
69.36,540.246,-40.108,200.787,40.108,200.787,2864.298,2.008,2864.298,0.04,4.367,0.381,28.591,-80.615,32.123,NaN,NaN,NaN,NaN,1.314e4,1608,NaN,NaN,NaN,NaN,NaN,0.036,1.987e6,0,932.977,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.007,NaN,NaN,NaN,NaN,4.432,12.543,968.9,1111.877,0.001,0.407
69.361,540.19,-39.829,197.579,39.829,197.579,2864.291,2.008,2864.291,0.04,4.367,0.377,28.591,-80.615,32.123,NaN,NaN,NaN,NaN,1.314e4,1608,NaN,NaN,NaN,NaN,NaN,0.036,1.974e6,0,920.13,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.007,NaN,NaN,NaN,NaN,4.432,12.543,968.9,1111.877,0.001,0.407
69.363,540.131,-39.544,194.373,39.544,194.373,2864.285,2.008,2864.285,0.04,4.367,0.371,28.591,-80.615,32.123,NaN,NaN,NaN,NaN,1.314e4,1608,NaN,NaN,NaN,NaN,NaN,0.036,1.96e6,0,907.287,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.007,NaN,NaN,NaN,NaN,4.432,12.543,968.9,1111.877,0.001,0.407
69.364,540.072,-39.262,191.168,39.262,191.168,2864.278,2.008,2864.278,0.04,4.367,0.367,28.591,-80.615,32.123,NaN,NaN,NaN,NaN,1.314e4,1608,NaN,NaN,NaN,NaN,NaN,0.036,1.945e6,0,894.449,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.007,NaN,NaN,NaN,NaN,4.432,12.543,968.9,1111.877,0.001,0.407
69.366,540.013,-38.973,187.966,38.973,187.966,2864.272,2.008,2864.272,0.04,4.367,0.364,28.591,-80.615,32.123,NaN,NaN,NaN,NaN,1.314e4,1608,NaN,NaN,NaN,NaN,NaN,0.035,1.931e6,0,881.616,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.007,NaN,NaN,NaN,NaN,4.432,12.543,968.9,1111.877,0.002,0.407
69.367,539.951,-38.684,184.76,38.684,184.764,2864.265,2.008,2864.265,0.04,4.367,0.361,28.591,-80.615,32.123,NaN,NaN,NaN,NaN,1.314e4,1608,NaN,NaN,NaN,NaN,NaN,0.035,1.917e6,0,868.788,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.007,NaN,NaN,NaN,NaN,4.432,12.543,968.9,1111.877,0.002,0.408
69.369,539.892,-38.396,181.562,38.396,181.562,2864.259,2.008,2864.259,0.04,4.37,0.354,28.591,-80.615,32.123,NaN,NaN,NaN,NaN,1.314e4,1608,NaN,NaN,NaN,NaN,NaN,0.035,1.903e6,0,855.965,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.007,NaN,NaN,NaN,NaN,4.432,12.543,968.9,1111.877,0.002,0.408
69.371,539.826,-38.1,178.36,38.1,178.36,2864.252,2.008,2864.252,0.04,4.37,0.351,28.591,-80.615,32.123,NaN,NaN,NaN,NaN,1.314e4,1608,NaN,NaN,NaN,NaN,NaN,0.035,1.888e6,0,843.146,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.007,NaN,NaN,NaN,NaN,4.432,12.544,968.9,1111.877,0.002,0.408
69.372,539.764,-37.805,175.161,37.805,175.164,2864.242,2.008,2864.245,0.04,4.37,0.348,28.591,-80.615,32.123,NaN,NaN,NaN,NaN,1.314e4,1608,NaN,NaN,NaN,NaN,NaN,0.034,1.873e6,0,830.334,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,4.436,12.544,968.9,1111.877,0.002,0.408
69.374,539.698,-37.51,171.965,37.51,171.965,2864.236,2.008,2864.236,0.04,4.37,0.344,28.591,-80.615,32.123,NaN,NaN,NaN,NaN,1.314e4,1608,NaN,NaN,NaN,NaN,NaN,0.034,1.859e6,0,817.526,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,4.436,12.544,968.9,1111.877,0.002,0.409
69.376,539.633,-37.208,168.77,37.208,168.77,2864.229,2.008,2864.229,0.04,4.37,0.341,28.591,-80.615,32.123,NaN,NaN,NaN,NaN,1.314e4,1608,NaN,NaN,NaN,NaN,NaN,0.034,1.844e6,0,804.724,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,4.436,12.544,968.9,1111.88,0.002,0.409
69.378,539.564,-36.906,165.574,36.909,165.574,2864.219,2.008,2864.222,0.04,4.373,0.335,28.591,-80.615,32.123,NaN,NaN,NaN,NaN,1.314e4,1608,NaN,NaN,NaN,NaN,NaN,0.033,1.829e6,0,791.929,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,4.436,12.544,968.9,1111.88,0.002,0.409
69.38,539.495,-36.604,162.382,36.604,162.382,2864.213,2.008,2864.213,0.04,4.373,0.331,28.591,-80.615,32.123,NaN,NaN,NaN,NaN,1.314e4,1608,NaN,NaN,NaN,NaN,NaN,0.033,1.814e6,0,779.139,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,4.436,12.544,968.9,1111.88,0.002,0.409
69.381,539.426,-36.296,159.19,36.296,159.19,2864.203,2.008,2864.206,0.04,4.373,0.328,28.591,-80.615,32.123,NaN,NaN,NaN,NaN,1.314e4,1608,NaN,NaN,NaN,NaN,NaN,0.033,1.799e6,0,766.355,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,4.436,12.544,968.9,1111.88,0.002,0.409
69.383,539.354,-35.988,156.001,35.988,156.001,2864.196,2.008,2864.196,0.04,4.373,0.325,28.591,-80.615,32.123,NaN,NaN,NaN,NaN,1.314e4,1608,NaN,NaN,NaN,NaN,NaN,0.033,1.783e6,0,753.578,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,4.436,12.544,968.9,1111.88,0.002,0.41
69.385,539.281,-35.676,152.812,35.676,152.815,2864.186,2.008,2864.186,0.04,4.373,0.318,28.591,-80.615,32.123,NaN,NaN,NaN,NaN,1.314e4,1608,NaN,NaN,NaN,NaN,NaN,0.032,1.768e6,0,740.808,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,4.436,12.545,968.9,1111.88,0.002,0.41
69.388,539.206,-35.364,149.626,35.364,149.626,2864.177,2.008,2864.177,0.04,4.377,0.315,28.591,-80.615,32.123,NaN,NaN,NaN,NaN,1.314e4,1608,NaN,NaN,NaN,NaN,NaN,0.032,1.752e6,0,728.045,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,4.436,12.545,968.9,1111.88,0.002,0.41
69.39,539.131,-35.046,146.444,35.046,146.444,2864.167,2.008,2864.17,0.04,4.377,0.312,28.591,-80.615,32.123,NaN,NaN,NaN,NaN,1.314e4,1608,NaN,NaN,NaN,NaN,NaN,0.032,1.737e6,0,715.289,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,4.439,12.545,969,1111.88,0.002,0.41
69.392,539.052,-34.728,143.261,34.728,143.261,2864.157,2.008,2864.16,0.04,4.377,0.308,28.591,-80.615,32.123,NaN,NaN,NaN,NaN,1.314e4,1608,NaN,NaN,NaN,NaN,NaN,0.032,1.721e6,0,702.54,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,4.439,12.545,969,1111.88,0.002,0.41
69.394,538.973,-34.406,140.079,34.406,140.079,2864.147,2.008,2864.147,0.04,4.377,0.305,28.591,-80.615,32.123,NaN,NaN,NaN,NaN,1.314e4,1608,NaN,NaN,NaN,NaN,NaN,0.031,1.705e6,0,689.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,4.439,12.545,969,1111.88,0.002,0.411
69.397,538.891,-34.081,136.9,34.081,136.9,2864.137,2.008,2864.137,0.04,4.377,0.299,28.591,-80.615,32.123,NaN,NaN,NaN,NaN,1.314e4,1608,NaN,NaN,NaN,NaN,NaN,0.031,1.689e6,0,677.067,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,4.439,12.545,969,1111.88,0.002,0.411
