Type,Units,Time,X Position,Y Position,Y Encoder,Z Position,Z Encoder,Yaw,Pitch,WAFBC Drag,WAFBC Side,WAFBC Lift,WAFBC Roll,WAFBC Pitch,WAFBC Yaw,WAFMC Drag,WAFMC Side,WAFMC Lift,WAFMC Roll,WAFMC Pitch,WAFMC Yaw,BAFMC Axial,BAFMC Side,BAFMC Normal,BAFMC Roll,BAFMC Pitch,BAFMC Yaw,DPT250,DPT251,PT250,TE250,Velocity,Dynamic Pressure,Mach,Reynolds Number per ft,Velocity Setpoint,Temperature Setpoint,cDAQ AI0,cDAQ AI1,cDAQ AI2,cDAQ AI3,cDAQ AI4,cDAQ AI5,cDAQ AI6,cDAQ AI7,cRIO AI0,cRIO AI1,cRIO AI2,cRIO AI3,Drag (raw),Side (raw),Lift (raw),Roll (raw),Pitch (raw),Yaw (raw),Velocity (fps),Actuation State,Is Image,Key,Load Cell Drag,Base Model Drag,Image Drag,Top Mount Drag,Bottom Mount Drag,ADS Drag,Total Vehicle Drag,Reynolds Number,Cd,Cp from Tip,Real Actuation State
Sing,USC,250217 14:08:37.830,0.0,0.0,0.0,0.0,0.000748,3.0,-0.0,0.420701,0.231932,-0.16384,-2.08483,-0.110782,-0.634341,0.420701,0.231932,-0.16384,-2.08483,-0.110782,-0.634341,0.407986,0.253632,-0.16384,-2.076175,-0.219742,-0.634341,0.020292,0.019922,14.720347,65.602627,50.021413,0.020425,0.044521,311553.173125,50.0,68.256863,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.014157,-0.003036,0.001985,0.019564,-0.002856,,,,,,50,50,False,"(50, 50, 3.0, False)",0.420701,0.250245,0.452679,0.101217,0.101217,0.069239,0.319484,133708.23679947917,0.7509231914197976,6.193363428361186,33.37
Sing,USC,250217 14:09:05.626,0.0,0.0,0.0,0.0,0.000709,4.0,0.0,0.436618,0.366584,-0.150966,-3.183492,-0.007351,-1.121754,0.436618,0.366584,-0.150966,-3.183492,-0.007351,-1.121754,0.409982,0.396148,-0.150966,-3.175225,-0.229402,-1.121754,0.020287,0.019888,14.719569,65.602673,50.013251,0.020416,0.044514,311467.135417,50.0,68.256863,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.014169,-0.003053,0.002066,0.018685,-0.002989,,,,,,50,50,False,"(50, 50, 4.0, False)",0.436618,0.27927,0.464534,0.09263199999999999,0.09263199999999999,0.064716,0.343986,133671.31228312917,0.8088697230953695,6.518352319432017,33.37
Sing,USC,250217 14:09:33.323,0.0,0.0,0.0,0.0,0.000709,5.0,0.0,0.45142,0.499463,-0.142768,-4.276027,0.032192,-1.638712,0.45142,0.499463,-0.142768,-4.276027,0.032192,-1.638712,0.406171,0.536906,-0.142768,-4.262561,-0.340611,-1.638712,0.020291,0.019871,14.720046,65.600916,50.019109,0.020422,0.044519,311516.065208,50.0,68.256863,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.012497,-0.003079,0.002124,0.019948,-0.003116,,,,,,50,50,False,"(50, 50, 5.0, False)",0.45142,0.296596,0.482488,0.09294599999999997,0.09294599999999997,0.06187799999999999,0.358474,133692.31131843335,0.8426900368004662,6.7392810712038065,33.37
Sing,USC,250217 14:10:01.022,0.0,0.0,0.0,0.0,0.000709,6.0,0.0,0.468756,0.62997,-0.13814,-5.35627,0.076663,-2.160627,0.468756,0.62997,-0.13814,-5.35627,0.076663,-2.160627,0.400338,0.675518,-0.13814,-5.334942,-0.483639,-2.160627,0.020252,0.019872,14.722348,65.596757,49.968719,0.020385,0.044474,311264.193958,50.0,68.256863,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.013577,-0.003105,0.002075,0.019883,-0.003259,,,,,,50,50,False,"(50, 50, 6.0, False)",0.468756,0.327167,0.501299,0.08706600000000003,0.08706600000000003,0.05452299999999999,0.38169,133584.21657364166,0.8988941112013604,6.8880633204755775,33.37
Sing,USC,250217 11:58:03.650,0.0,0.0,0.0,0.0,0.000906,-1.0,0.0,5.893568,-4.013136,0.389735,2.542486,-7.3571,17.109876,5.893568,-4.013136,0.389735,2.542486,-7.3571,17.109876,5.822632,-4.115382,0.389735,2.4137,-7.400352,17.109876,0.156922,0.322293,14.69808,68.154104,199.991142,0.324404,0.17757,1233018.420833,200.0,68.256863,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.015903,-0.003104,0.002484,0.020023,-0.038741,,,,,,200,60,False,"(200, 60, -1.0, False)",5.893568,2.8948160000000005,6.548904,1.827044,1.827044,1.1717079999999997,4.066524,529170.4056074958,0.6017908891438054,7.72180110517062,38.12
Sing,USC,250217 11:58:28.160,0.0,0.0,0.0,0.0,0.000906,0.0,0.0,5.845987,-2.233433,0.317277,1.273864,-6.150419,10.20942,5.845987,-2.233433,0.317277,1.273864,-6.150419,10.20942,5.845987,-2.233433,0.317277,1.273864,-6.150419,10.20942,0.156907,0.322306,14.69829,68.151704,199.994602,0.324413,0.177573,1233038.274167,200.0,68.256863,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.013622,-0.003086,0.002388,0.019273,-0.038711,,,,,,200,60,False,"(200, 60, 0.0, False)",5.845987,2.927441000000001,6.463677,1.7681179999999994,1.7681179999999994,1.1504279999999998,4.077869000000001,529178.9259966708,0.603453054933134,8.02951142553489,38.12
Sing,USC,250217 11:58:52.664,0.0,0.0,0.0,0.0,0.000906,1.0,0.0,5.872603,-0.61867,0.361123,0.16041,-5.51276,3.989002,5.872603,-0.61867,0.361123,0.16041,-5.51276,3.989002,5.882506,-0.516085,0.361123,0.256596,-5.509121,3.989002,0.156922,0.322331,14.698643,68.158837,199.985127,0.324404,0.177564,1233049.158333,200.0,68.256863,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.014781,-0.003072,0.002198,0.019571,-0.039152,,,,,,200,60,False,"(200, 60, 1.0, False)",5.872603,2.9400130000000004,6.486373,1.77318,1.77318,1.1594099999999994,4.099423,529183.5971179126,0.6066594989102648,9.906038895264572,38.12
Sing,USC,250217 11:59:17.161,0.0,0.0,0.0,0.0,0.000906,2.0,0.0,5.934059,0.975537,0.43007,-1.075009,-5.250962,-1.899727,5.934059,0.975537,0.43007,-1.075009,-5.250962,-1.899727,5.896398,1.182039,0.43007,-0.891098,-5.285281,-1.899727,0.156912,0.322355,14.698434,68.172028,200.008869,0.324476,0.177582,1233152.095833,200.0,68.256863,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.015289,-0.003093,0.002474,0.02019,-0.03998,,,,,,200,60,False,"(200, 60, 2.0, False)",5.934059,2.9818230000000003,6.506691,1.7624339999999998,1.7624339999999998,1.1898020000000002,4.171625000000001,529227.7744616625,0.6172074379613718,5.4056987331080215,38.12
Sing,USC,250217 11:59:41.668,0.0,0.0,0.0,0.0,0.000906,3.0,1e-06,6.037462,2.613872,0.543748,-2.418398,-5.30833,-7.924705,6.037462,2.613872,0.543748,-2.418398,-5.30833,-7.924705,5.892389,2.926266,0.543748,-2.137267,-5.427624,-7.924705,0.156918,0.3223,14.69822,68.187054,200.00242,0.324413,0.177574,1232924.6625,200.0,68.256863,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.017222,-0.003042,0.002278,0.020352,-0.041295,,,,,,200,60,False,"(200, 60, 3.0, False)",6.037462,2.9482349999999995,6.640389,1.8460770000000002,1.8460770000000002,1.24315,4.1913849999999995,529130.1676562501,0.6202514309927348,6.4901210413771855,38.12
Sing,USC,250217 12:00:06.152,0.0,0.0,0.0,0.0,0.000906,4.0,0.0,6.148675,4.320094,0.714012,-3.775199,-5.49671,-14.289471,6.148675,4.320094,0.714012,-3.775199,-5.49671,-14.289471,5.832342,4.73848,0.714012,-3.382572,-5.746665,-14.289471,0.156916,0.322377,14.69799,68.207694,200.010997,0.324442,0.177578,1232947.034167,200.0,68.256863,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.01483,-0.003026,0.002339,0.02073,-0.042708,,,,,,200,60,False,"(200, 60, 4.0, False)",6.148675,3.023549,6.762401,1.8694259999999998,1.8694259999999998,1.2557,4.279249,529139.7688300043,0.6331971582819023,6.766009277421587,38.12
Sing,USC,250217 12:00:30.659,0.0,0.0,0.0,0.0,0.000906,5.0,0.0,6.287041,6.156378,0.927002,-5.166817,-5.78337,-21.282386,6.287041,6.156378,0.927002,-5.166817,-5.78337,-21.282386,5.726553,6.680903,0.927002,-4.643102,-6.21168,-21.282386,0.156917,0.322414,14.70094,68.22752,200.042908,0.324576,0.177603,1233223.523333,200.0,68.256863,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.014239,-0.003111,0.002303,0.019024,-0.044357,,,,,,200,60,False,"(200, 60, 5.0, False)",6.287041,3.1484570000000005,6.952399,1.9019709999999996,1.9019709999999996,1.2366130000000002,4.385070000000001,529258.4287637459,0.6485875320910585,6.91529877632595,38.12
Sing,USC,250217 12:00:55.153,0.0,0.0,0.0,0.0,0.000906,6.0,0.0,6.569428,8.075557,1.16475,-6.517464,-6.254727,-28.671402,6.569428,8.075557,1.16475,-6.517464,-6.254727,-28.671402,5.689315,8.71801,1.16475,-5.827964,-6.901724,-28.671402,0.156922,0.322511,14.701704,68.251366,200.038116,0.324575,0.177595,1233204.375,200.0,68.256863,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.013326,-0.003058,0.002331,0.020445,-0.047001,,,,,,200,60,False,"(200, 60, 6.0, False)",6.569428,3.3584879999999995,7.216526,1.9290190000000003,1.9290190000000003,1.2819210000000005,4.640409,529250.2109375,0.6863563623795288,7.0087264517275205,38.12
Sing,USC,250217 10:49:20.273,0.0,0.0,0.0,0.0,0.000591,-1.0,0.0,14.541492,-5.407279,1.046457,2.137298,-13.891784,23.599689,14.541492,-5.407279,1.046457,2.137298,-13.891784,23.599689,14.444908,-5.660239,1.046457,1.894528,-13.926969,23.599689,0.156926,0.710382,14.64433,76.987577,299.929981,0.715004,0.264104,1789038.331667,300.0,68.256863,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.013326,-0.00304,0.002204,0.021344,-0.09626,,,,,,300,100,False,"(300, 100, -1.0, False)",14.541492,6.068342999999999,14.121347,4.026502000000001,4.026502000000001,4.4466470000000005,10.51499,767795.6173404208,0.7060067638136336,7.822763021536957,100.0
Sing,USC,250217 10:49:43.065,0.0,0.0,0.0,0.0,0.000591,0.0,1e-06,14.495209,-2.013717,1.105703,0.594415,-13.016208,10.977767,14.495209,-2.013717,1.105703,0.594415,-13.016208,10.977767,14.495209,-2.013717,1.105703,0.594415,-13.016207,10.977767,0.156906,0.709895,14.643257,77.346648,299.953503,0.714549,0.264036,1786839.624167,300.0,68.256863,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.010831,-0.003102,0.002223,0.02115,-0.096531,,,,,,300,100,False,"(300, 100, 0.0, False)",14.495209,6.103040000000002,14.101462,3.999210999999999,3.999210999999999,4.392957999999998,10.495998,766852.0053716708,0.7051803347543102,8.909827758816158,100.0
Sing,USC,250217 10:50:05.771,0.0,0.0,0.0,0.0,0.000591,1.0,0.0,14.67913,1.179853,1.292342,-0.767802,-12.331955,-0.964085,14.67913,1.179853,1.292342,-0.767802,-12.331955,-0.964085,14.656303,1.435859,1.292342,-0.552463,-12.343477,-0.964085,0.156927,0.70949,14.64174,77.70972,299.967111,0.714105,0.263959,1784719.018333,300.0,68.256863,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.012878,-0.003045,0.002288,0.020404,-0.098425,,,,,,300,100,False,"(300, 100, 1.0, False)",14.67913,6.178186,14.196938,4.009376,4.009376,4.491568000000001,10.669754000000001,765941.9120345792,0.7172999520422281,4.275456313908032,100.0
Sing,USC,250217 10:50:28.568,0.0,0.0,0.0,0.0,0.000591,2.0,0.0,14.86002,4.430302,1.503474,-2.403406,-12.34286,-12.856929,14.86002,4.430302,1.503474,-2.403406,-12.34286,-12.856929,14.696352,4.94621,1.503474,-1.971182,-12.419219,-12.856929,0.156922,0.709314,14.643748,78.059659,300.015108,0.713962,0.263915,1783181.7475,300.0,68.256863,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.010766,-0.003046,0.002251,0.020448,-0.100906,,,,,,300,100,False,"(300, 100, 2.0, False)",14.86002,6.174782,14.402594,4.113906,4.113906,4.571332,10.746114,765282.1666354168,0.7225781340014904,6.360376805764783,100.0
Sing,USC,250217 10:50:51.365,0.0,0.0,0.0,0.0,0.000591,3.0,0.0,15.066069,7.363964,1.738772,-3.88594,-12.52476,-23.586068,15.066069,7.363964,1.738772,-3.88594,-12.52476,-23.586068,14.660021,8.142369,1.738772,-3.225119,-12.710969,-23.586068,0.156925,0.709063,14.644957,78.37712,300.03433,0.713703,0.263854,1781610.9125,300.0,68.256863,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.012863,-0.003066,0.002142,0.018876,-0.103439,,,,,,300,100,False,"(300, 100, 3.0, False)",15.066069,6.451284000000001,14.503684,4.026199999999999,4.026199999999999,4.588585,11.039869000000001,764608.0166145834,0.7425998667408404,6.661237095491867,100.0
Sing,USC,250217 10:51:14.065,0.0,0.0,0.0,0.0,0.000591,4.0,0.0,15.189377,9.441257,1.918464,-4.963878,-12.747696,-31.23752,15.189377,9.441257,1.918464,-4.963878,-12.747696,-31.23752,14.493787,10.477816,1.918464,-4.062551,-13.062906,-31.23752,0.156931,0.708715,14.642761,78.651907,300.075562,0.71338,0.263823,1779861.765,300.0,68.256863,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.014946,-0.003098,0.00199,0.020401,-0.105089,,,,,,300,100,False,"(300, 100, 4.0, False)",15.189377,6.613040999999999,14.681829,4.034394000000001,4.034394000000001,4.541942000000001,11.154983,763857.3408125,0.7506827779590052,6.766952090348422,100.0
Sing,USC,250217 10:51:36.867,0.0,0.0,0.0,0.0,0.000591,5.0,0.0,15.364925,12.164922,2.211245,-6.333617,-13.386266,-41.432498,15.364925,12.164922,2.211245,-6.333617,-13.386266,-41.432498,14.246214,13.457772,2.211245,-5.142826,-13.887339,-41.432498,0.156928,0.708349,14.643311,78.900593,300.040145,0.712935,0.263731,1778328.668333,300.0,68.256863,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.015887,-0.003109,0.002116,0.019568,-0.107347,,,,,,300,100,False,"(300, 100, 5.0, False)",15.364925,6.7451170000000005,14.909177,4.08203,4.08203,4.537777999999999,11.282895,763199.3868262459,0.7597646443142252,6.86423252446666,100.0
Sing,USC,250217 10:51:59.666,0.0,0.0,0.0,0.0,0.00063,6.0,0.0,15.700202,15.490104,2.582541,-7.91119,-13.729486,-54.215604,15.700202,15.490104,2.582541,-7.91119,-13.729486,-54.215604,13.995038,17.046366,2.582541,-6.432729,-14.481219,-54.215604,0.156926,0.708173,14.641548,79.116222,300.073202,0.712764,0.263707,1777159.255,300.0,68.256863,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.010543,-0.003097,0.002182,0.019587,-0.110922,,,,,,300,100,False,"(300, 100, 6.0, False)",15.700202,6.973601000000002,15.221165,4.1237819999999985,4.1237819999999985,4.602819,11.576420000000002,762697.5136041666,0.7797169721949015,6.958348827096319,100.0
Sing,USC,250217 12:29:38.245,0.0,0.0,0.0,0.0,0.000945,-1.0,0.0,2.893251,-2.372398,0.122009,2.304076,-4.110202,10.035566,2.893251,-2.372398,0.122009,2.304076,-4.110202,10.035566,2.851406,-2.422531,0.122009,2.231993,-4.149788,10.035566,0.156921,0.181944,14.718766,66.860905,149.976018,0.183141,0.133325,929998.515,150.0,68.256863,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.012555,-0.003018,0.002289,0.020877,-0.018985,,,,,,150,30,False,"(150, 30, -1.0, False)",2.893251,1.5665210000000003,3.661247,1.0473629999999998,1.0473629999999998,0.2793669999999997,1.845888,399124.3626875,0.48386948507740923,7.688469254877695,11.96
Sing,USC,250217 12:30:03.642,0.0,0.0,0.0,0.0,0.000945,0.0,0.0,2.885651,-1.335118,0.048813,1.186709,-3.275751,5.978614,2.885651,-1.335118,0.048813,1.186709,-3.275751,5.978614,2.885651,-1.335118,0.048813,1.186709,-3.275751,5.978614,0.156898,0.181933,14.716204,66.854993,149.991281,0.18315,0.13334,929960.142083,150.0,68.256863,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.009411,-0.00302,0.002282,0.020764,-0.019089,,,,,,150,30,False,"(150, 30, 0.0, False)",2.885651,1.6143349999999996,3.630313,1.0079890000000002,1.0079890000000002,0.2633270000000003,1.877662,399107.89431062085,0.49217433518436376,7.9363000748498145,11.96
Sing,USC,250217 12:30:29.078,0.0,0.0,0.0,0.0,0.000945,1.0,0.0,2.902188,-0.390877,0.089255,0.147442,-3.102817,2.399706,2.902188,-0.390877,0.089255,0.147442,-3.102817,2.399706,2.908568,-0.340167,0.089255,0.201571,-3.099771,2.399706,0.156927,0.18195,14.717722,66.854301,149.952931,0.183083,0.133306,929858.593333,150.0,68.256863,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.011743,-0.003,0.002208,0.020996,-0.019347,,,,,,150,30,False,"(150, 30, 1.0, False)",2.902188,1.6192140000000004,3.642258,1.0115219999999998,1.0115219999999998,0.271452,1.8906660000000004,399064.3129720792,0.4957643152328494,9.597620116643686,11.96
Sing,USC,250217 12:30:54.450,0.0,0.0,0.0,0.0,0.000945,2.0,0.0,2.946283,0.557821,0.136457,-1.010778,-2.827127,-1.061441,2.946283,0.557821,0.136457,-1.010778,-2.827127,-1.061441,2.92502,0.660305,0.136457,-0.911497,-2.860681,-1.061441,0.156913,0.18203,14.717035,66.849336,149.996269,0.183176,0.133345,930068.0575,150.0,68.256863,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.013954,-0.003056,0.002251,0.021901,-0.019867,,,,,,150,30,False,"(150, 30, 2.0, False)",2.946283,1.6647740000000004,3.670978,1.0031019999999997,1.0031019999999997,0.27840700000000007,1.9431810000000005,399154.2080104167,0.5092759334248905,5.361167755128139,11.96
Sing,USC,250217 12:31:19.845,0.0,0.0,0.0,0.0,0.000945,3.0,0.0,3.004874,1.531117,0.194808,-2.232259,-2.875461,-4.541716,3.004874,1.531117,0.194808,-2.232259,-2.875461,-4.541716,2.920623,1.686281,0.194808,-2.07871,-2.988348,-4.541716,0.156926,0.18201,14.718758,66.847545,150.005191,0.183219,0.133353,930234.325417,150.0,68.256863,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.011038,-0.003067,0.002216,0.020108,-0.020624,,,,,,150,30,False,"(150, 30, 3.0, False)",3.004874,1.675977,3.779609,1.051816,1.051816,0.2770809999999999,1.953058,399225.5646581292,0.5117444030372933,6.424609587858624,11.96
Sing,USC,250217 12:31:45.242,0.0,0.0,0.0,0.0,0.000945,4.0,0.0,3.084721,2.5502,0.315552,-3.467954,-2.968531,-8.352315,3.084721,2.5502,0.315552,-3.467954,-2.968531,-8.352315,2.899314,2.759167,0.315552,-3.252432,-3.203212,-8.352315,0.156927,0.182064,14.71928,66.847328,150.023315,0.183276,0.133369,930407.896667,150.0,68.256863,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.014141,-0.003026,0.002153,0.020625,-0.021544,,,,,,150,30,False,"(150, 30, 4.0, False)",3.084721,1.7444290000000002,3.837579,1.0465749999999998,1.0465749999999998,0.293717,2.0381460000000002,399300.05565292086,0.5338732517919595,6.733494105037514,11.96
Sing,USC,250217 12:32:10.545,0.0,0.0,0.0,0.0,0.000945,5.0,0.0,3.182543,3.668872,0.447307,-4.732876,-3.145913,-12.637224,3.182543,3.668872,0.447307,-4.732876,-3.145913,-12.637224,2.850669,3.932288,0.447307,-4.440681,-3.546439,-12.637224,0.156925,0.182072,14.719134,66.848145,150.013205,0.183246,0.13336,930319.662917,150.0,68.256863,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.011539,-0.003042,0.002162,0.019039,-0.022628,,,,,,150,30,False,"(150, 30, 5.0, False)",3.182543,1.7763680000000006,3.964612,1.0941219999999996,1.0941219999999996,0.3120529999999997,2.0884210000000003,399262.18866854586,0.5471318757547233,6.902777293220732,11.96
Sing,USC,250217 12:32:35.842,0.0,0.0,0.0,0.0,0.000945,6.0,0.0,3.341529,4.833763,0.56348,-6.001389,-3.236219,-17.200885,3.341529,4.833763,0.56348,-6.001389,-3.236219,-17.200885,2.817958,5.156568,0.56348,-5.630235,-3.845807,-17.200885,0.15693,0.182114,14.720687,66.84832,150.037049,0.183317,0.133381,930531.517917,150.0,68.256863,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.015024,-0.003032,0.002173,0.019464,-0.02414,,,,,,150,30,False,"(150, 30, 6.0, False)",3.341529,1.913818,4.087552,1.0868669999999998,1.0868669999999998,0.34084400000000015,2.254662,399353.1097727125,0.5904555010883361,7.016820789172604,11.96
Sing,USC,250217 10:02:50.787,0.0,0.0,0.0,0.0,0.000236,0.0,0.0,14.965182,-1.624699,1.321564,0.381876,-15.324276,10.124323,14.965182,-1.624699,1.321564,0.381876,-15.324276,10.124323,14.965182,-1.624698,1.321564,0.381876,-15.324276,10.124323,0.156929,0.95398,14.592034,73.18246,346.989971,0.960307,0.306631,2088367.4875,338.0,70.565032,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.018366,-0.002987,0.002197,0.021414,-0.099757,,,,,,350,30,False,"(350, 30, 0.0, False)",14.965182,7.821558,18.56181,5.370126000000001,5.370126000000001,1.773498,9.595056,896257.7133854168,0.4796736791867252,9.689840215531206,11.96
Sing,USC,250217 11:08:55.461,0.0,0.0,0.0,0.0,0.000748,-1.0,0.0,8.379345,-5.840488,0.746796,2.842092,-10.199426,24.703665,8.379345,-5.840488,0.746796,2.842092,-10.199426,24.703665,8.276139,-5.985838,0.746797,2.663655,-10.247473,24.703665,0.156923,0.499066,14.674941,72.103425,249.979152,0.502311,0.221128,1518664.025,250.0,68.256863,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.012343,-0.003015,0.00229,0.017756,-0.055038,,,,,,250,40,False,"(250, 40, -1.0, False)",8.379345,4.129694000000001,10.104348,2.9873269999999996,2.9873269999999996,1.2623240000000004,5.392018000000001,651759.9773958334,0.5153320030002554,7.688059513748396,17.76
Sing,USC,250217 11:09:18.666,0.0,0.0,0.0,0.0,0.000748,0.0,0.0,8.305421,-3.245107,0.642317,1.44189,-9.057353,14.765359,8.305421,-3.245107,0.642317,1.44189,-9.057353,14.765359,8.305421,-3.245106,0.642317,1.44189,-9.057353,14.765359,0.156916,0.499252,14.676138,72.01012,249.983492,0.502445,0.221151,1519249.800833,250.0,68.256863,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.015055,-0.00306,0.002175,0.020032,-0.054977,,,,,,250,40,False,"(250, 40, 0.0, False)",8.305421,4.1055589999999995,9.985799,2.9401200000000003,2.9401200000000003,1.259742000000001,5.3653010000000005,652011.3728574959,0.5126418199340089,8.008370974619123,17.76
Sing,USC,250217 11:09:41.861,0.0,0.0,0.0,0.0,0.000748,1.0,0.0,8.299944,-0.82151,0.692976,0.136467,-8.115655,5.646122,8.299944,-0.82151,0.692976,0.136467,-8.115655,5.646122,8.313017,-0.676531,0.692976,0.278084,-8.112037,5.646122,0.156916,0.499202,14.674167,71.943201,249.985506,0.502442,0.221167,1519376.431667,250.0,68.256863,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.013304,-0.003051,0.002169,0.020957,-0.055347,,,,,,250,40,False,"(250, 40, 1.0, False)",8.299944,4.180681,9.947079,2.8831990000000003,2.8831990000000003,1.2360639999999998,5.416745,652065.7185904209,0.5175602627031013,10.331191849967338,17.76
Sing,USC,250217 11:10:05.064,0.0,0.0,0.0,0.0,0.000748,2.0,0.0,8.395015,1.542782,0.851253,-1.125748,-8.001379,-3.048126,8.395015,1.542782,0.851253,-1.125748,-8.001379,-3.048126,8.336059,1.834824,0.851253,-0.845818,-8.035793,-3.048126,0.156913,0.499174,14.675573,71.913862,249.955559,0.502423,0.221146,1519566.181667,250.0,68.256863,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.013002,-0.003098,0.002198,0.019344,-0.056621,,,,,,250,40,False,"(250, 40, 2.0, False)",8.395015,4.1938320000000004,10.051008,2.9285879999999995,2.9285879999999995,1.2725950000000008,5.466427000000001,652147.152965421,0.5223270405921536,5.4340667810919925,17.76
Sing,USC,250217 11:10:28.260,0.0,0.0,0.0,0.0,0.000785,3.0,0.0,8.512744,4.000438,1.037778,-2.600934,-8.111394,-12.019569,8.512744,4.000438,1.037778,-2.600934,-8.111394,-12.019569,8.29171,4.440479,1.037778,-2.172852,-8.2364,-12.019569,0.156922,0.499355,14.676935,71.904528,249.990424,0.502594,0.221179,1519889.46,250.0,68.256863,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.016732,-0.003004,0.002215,0.019615,-0.05838,,,,,,250,40,False,"(250, 40, 3.0, False)",8.512744,4.228568000000001,10.157594,2.9645129999999993,2.9645129999999993,1.3196629999999994,5.548231,652285.8932500001,0.5299631882321351,6.4628965836574235,17.76
Sing,USC,250217 11:10:51.469,0.0,0.0,0.0,0.0,0.000787,4.0,0.0,8.697166,6.477068,1.259442,-4.06063,-8.384945,-21.23575,8.697166,6.477068,1.259442,-4.06063,-8.384945,-21.23575,8.224163,7.067974,1.259442,-3.465834,-8.647775,-21.23575,0.156919,0.499497,14.675829,71.905719,250.039671,0.502763,0.221222,1520100.1175,250.0,68.256863,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.013821,-0.003072,0.002111,0.020445,-0.060587,,,,,,250,40,False,"(250, 40, 4.0, False)",8.697166,4.294212999999999,10.368729,3.0372580000000005,3.0372580000000005,1.3656949999999997,5.659907999999999,652376.3004270833,0.540448769167153,6.736938714657105,17.76
Sing,USC,250217 11:11:14.662,0.0,0.0,0.0,0.0,0.000787,5.0,0.0,8.925081,9.060097,1.546784,-5.599066,-8.975084,-30.887403,8.925081,9.060097,1.546784,-5.599066,-8.975084,-30.887403,8.101479,9.803493,1.546784,-4.795529,-9.428922,-30.887403,0.156915,0.499645,14.678215,71.920771,250.049269,0.502873,0.221228,1520340.5225,250.0,68.256863,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.012911,-0.00311,0.002222,0.020505,-0.063134,,,,,,250,40,False,"(250, 40, 5.0, False)",8.925081,4.537067,10.630307,3.04662,3.04662,1.3413940000000002,5.878461000000001,652479.4742395834,0.561194998872383,6.86750246253802,17.76
