# Base - Reduced Motor (Data loaded from a file)
# 734 data points written for 54 variables.
# Simulation warnings:
#   Recovery device deployment at high speed (79.9 ft/s)
#
# Time (s),Altitude (ft),Vertical velocity (ft/s),Vertical acceleration (ft/s²),Total velocity (ft/s),Total acceleration (ft/s²),Position East of launch (ft),Position North of launch (ft),Lateral distance (ft),Lateral direction (°),Lateral velocity (ft/s),Lateral acceleration (ft/s²),Latitude (°),Longitude (°),Gravitational acceleration (ft/s²),Angle of attack (°),Roll rate (°/s),Pitch rate (°/s),Yaw rate (°/s),Mass (g),Motor mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (in),CG location (in),Stability margin calibers (​),Mach number (​),Reynolds number (​),Thrust (N),Drag force (N),Drag coefficient (​),Axial drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Coriolis acceleration (ft/s²),Reference length (in),Reference area (cm²),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Wind velocity (ft/s),Air temperature (°C),Air pressure (mbar),Speed of sound (ft/s),Simulation time step (s),Computation time (s)
# Event IGNITION occurred at t=0 seconds
# Event LAUNCH occurred at t=0 seconds
6.213,2723.707,433.701,-52.359,433.701,52.359,4.731,-0.003,4.731,-0.057,0.791,0.089,41.998,-88.006,32.156,0.002,0,-0.02,0.007,1.314e4,1608,5.425,0.048,76.811,61.417,2.991,0.392,2.074e7,0,80.935,0.61,0.61,0.318,0.152,0.14,4.091e-4,7.704e-4,-4.662e-4,0,0,0,0,-2.439e-8,0.046,5.157,130,89.84,-0.344,0.328,9.604,917.7,1106.033,0.05,0.165
6.263,2745.328,431.089,-52.096,431.089,52.096,4.77,-0.003,4.77,-0.057,0.787,0.082,41.998,-88.006,32.156,0.003,0,-0.008,0.006,1.314e4,1608,5.425,0.048,76.811,61.417,2.99,0.39,2.06e7,0,79.875,0.609,0.609,0.318,0.152,0.14,5.27e-4,0.002,-1.56e-4,0,0,0,0,0,0.046,5.157,130,89.84,-0.344,0.328,9.561,917,1105.948,0.05,0.166
6.313,2766.818,428.491,-51.834,428.491,51.834,4.81,-0.003,4.81,-0.057,0.784,0.082,41.998,-88.006,32.156,0.002,0,0.002,0.005,1.314e4,1608,5.425,0.048,76.811,61.417,2.99,0.387,2.047e7,0,78.828,0.609,0.609,0.318,0.152,0.14,4.712e-4,0.002,4.629e-4,0,0,0,0,0,0.046,5.157,130,89.84,-0.229,0.328,9.518,916.3,1105.863,0.05,0.167
6.363,2788.176,425.906,-51.575,425.906,51.575,4.849,-0.003,4.849,-0.057,0.778,0.089,41.998,-88.006,32.156,0.002,0,0.014,0.01,1.314e4,1608,5.425,0.048,76.811,61.417,2.99,0.385,2.033e7,0,77.795,0.609,0.609,0.318,0.152,0.139,3.095e-4,8.119e-4,-1.781e-4,0,0,0,0,1.11e-8,0.046,5.157,130,89.84,-0.115,0.328,9.476,915.5,1105.778,0.05,0.167
6.413,2809.406,423.333,-51.322,423.333,51.322,4.888,-0.007,4.888,-0.057,0.774,0.092,41.998,-88.006,32.156,4.891e-4,0,0.009,0.018,1.314e4,1608,5.425,0.048,76.811,61.417,2.99,0.383,2.02e7,0,76.775,0.609,0.609,0.318,0.152,0.139,9.641e-5,3.307e-4,-1.366e-4,0,0,0,0,5.441e-9,0.046,5.157,130,89.84,0.057,0.328,9.434,914.8,1105.696,0.05,0.168
6.463,2830.512,420.774,-51.07,420.774,51.07,4.928,-0.007,4.928,-0.057,0.771,0.102,41.998,-88.006,32.156,0.001,0,-0.021,0.006,1.314e4,1608,5.425,0.048,76.811,61.417,2.989,0.381,2.006e7,0,75.768,0.608,0.608,0.318,0.151,0.139,2.167e-4,0.001,1.962e-4,0,0,0,0,-2.841e-8,0.046,5.157,130,89.84,0.229,0.328,9.392,914.1,1105.614,0.05,0.169
6.513,2851.486,418.225,-50.82,418.228,50.82,4.964,-0.007,4.964,-0.057,0.764,0.105,41.998,-88.006,32.156,0.002,0,-0.01,-7.529e-4,1.314e4,1608,5.425,0.048,76.811,61.417,2.989,0.378,1.993e7,0,74.773,0.608,0.608,0.318,0.151,0.139,3.967e-4,0.002,3.477e-4,0,0,0,0,-6.241e-9,0.046,5.157,130,89.84,0.344,0.328,9.351,913.4,1105.528,0.05,0.17
6.563,2872.333,415.692,-50.577,415.692,50.577,5.003,-0.007,5.003,-0.057,0.758,0.105,41.998,-88.006,32.156,0.002,0,0.003,-0.002,1.314e4,1608,5.425,0.048,76.811,61.417,2.988,0.376,1.98e7,0,73.791,0.608,0.608,0.318,0.151,0.138,4.513e-4,0.002,2.465e-4,0,0,0,0,0,0.046,5.157,130,89.84,0.344,0.328,9.309,912.7,1105.446,0.05,0.17
6.613,2893.054,413.169,-50.335,413.169,50.335,5.039,-0.007,5.039,-0.057,0.755,0.102,41.998,-88.006,32.156,0.002,0,0.016,-0.005,1.314e4,1608,5.425,0.048,76.811,61.417,2.988,0.374,1.967e7,0,72.822,0.607,0.607,0.318,0.151,0.138,3.876e-4,8.573e-4,3.101e-4,0,0,0,0,1.64e-8,0.046,5.157,130,89.84,0.344,0.328,9.268,912,1105.364,0.05,0.171
6.663,2913.652,410.659,-50.095,410.659,50.095,5.079,-0.007,5.079,-0.057,0.748,0.098,41.998,-88.006,32.156,0.001,0,0.025,-0.009,1.314e4,1608,5.425,0.048,76.811,61.417,2.988,0.372,1.954e7,0,71.864,0.607,0.607,0.318,0.151,0.138,2.379e-4,8.394e-4,-2.301e-4,0,0,0,0,4.144e-8,0.046,5.157,130,89.84,0.286,0.328,9.227,911.2,1105.285,0.05,0.172
6.713,2934.121,408.159,-49.859,408.159,49.859,5.115,-0.007,5.115,-0.056,0.745,0.092,41.998,-88.006,32.156,2.425e-4,0,0,0,1.314e4,1608,5.425,0.048,76.811,61.417,2.988,0.369,1.941e7,0,70.919,0.607,0.607,0.318,0.151,0.138,4.777e-5,4.102e-4,1.101e-4,0,0,0,0,0,0.043,5.157,130,89.84,0.115,0.328,9.187,910.6,1105.203,0.05,0.172
6.763,2954.465,405.673,-49.626,405.673,49.626,5.154,-0.007,5.154,-0.055,0.741,0.085,41.998,-88.006,32.156,0.001,0,-0.03,-0.007,1.314e4,1608,5.425,0.048,76.811,61.417,2.987,0.367,1.929e7,0,69.985,0.607,0.607,0.318,0.151,0.138,2.078e-4,2.846e-4,-2.493e-4,0,0,0,0,-5.996e-8,0.043,5.157,130,89.84,-0.044,0.328,9.147,909.9,1105.125,0.05,0.173
6.813,2974.688,403.196,-49.396,403.199,49.396,5.19,-0.007,5.19,-0.055,0.735,0.079,41.998,-88.006,32.156,0.002,0,-0.024,0.002,1.314e4,1608,5.425,0.048,76.772,61.417,2.987,0.365,1.916e7,0,69.063,0.606,0.606,0.318,0.151,0.137,3.831e-4,7.444e-4,3.531e-4,0,0,0,0,-3.843e-8,0.043,5.157,130,89.84,-0.172,0.328,9.107,909.2,1105.043,0.05,0.173
6.863,2994.787,400.732,-49.167,400.732,49.167,5.226,-0.007,5.226,-0.054,0.732,0.075,41.998,-88.006,32.156,0.002,0,-0.013,-0.003,1.314e4,1608,5.425,0.048,76.772,61.417,2.986,0.363,1.903e7,0,68.152,0.606,0.606,0.318,0.151,0.137,4.865e-4,0.002,3.772e-4,0,0,0,0,-1.249e-8,0.043,5.157,130,89.84,-0.286,0.328,9.067,908.5,1104.964,0.05,0.174
6.913,3014.76,398.281,-48.944,398.281,48.944,5.262,-0.007,5.262,-0.054,0.728,0.075,41.998,-88.006,32.156,0.002,0,0.002,0.001,1.314e4,1608,5.425,0.048,76.772,61.417,2.986,0.36,1.891e7,0,67.253,0.606,0.606,0.318,0.151,0.137,4.625e-4,0.002,-2.311e-4,0,0,0,0,0,0.043,5.157,130,89.84,-0.344,0.328,9.027,907.8,1104.885,0.05,0.174
6.963,3034.613,395.837,-48.72,395.84,48.72,5.299,-0.007,5.299,-0.053,0.725,0.079,41.998,-88.006,32.156,0.002,0,0.013,0.003,1.314e4,1608,5.425,0.048,76.772,61.417,2.986,0.358,1.878e7,0,66.364,0.606,0.606,0.318,0.151,0.137,3.082e-4,9.021e-4,-9.319e-5,0,0,0,0,1.134e-8,0.043,5.157,130,89.84,-0.286,0.328,8.988,907.1,1104.81,0.05,0.175
7.013,3054.347,393.409,-48.504,393.409,48.504,5.335,-0.007,5.335,-0.053,0.722,0.082,41.998,-88.006,32.156,5.959e-4,0,0.02,-0.002,1.314e4,1608,5.425,0.048,76.772,61.417,2.986,0.356,1.866e7,0,65.487,0.605,0.605,0.318,0.151,0.136,1.173e-4,5.95e-4,1.876e-4,0,0,0,0,2.965e-8,0.043,5.157,130,89.84,-0.115,0.328,8.949,906.5,1104.731,0.05,0.176
7.063,3073.957,390.988,-48.287,390.988,48.287,5.371,-0.007,5.371,-0.053,0.715,0.089,41.998,-88.006,32.156,6.497e-4,0,-0.016,-2.852e-4,1.314e4,1608,5.425,0.048,76.772,61.417,2.986,0.354,1.853e7,0,64.62,0.605,0.605,0.319,0.15,0.136,1.279e-4,2.244e-4,-1.218e-4,0,0,0,0,-1.919e-8,0.043,5.157,130,89.84,0.04,0.328,8.91,905.8,1104.652,0.05,0.176
7.113,3093.445,388.579,-48.071,388.579,48.071,5.407,-0.007,5.407,-0.053,0.712,0.092,41.998,-88.006,32.156,0.002,0,-0.012,-9.024e-4,1.314e4,1608,5.425,0.048,76.772,61.417,2.985,0.352,1.841e7,0,63.763,0.605,0.605,0.319,0.15,0.136,3.367e-4,0.001,1.139e-4,0,0,0,0,-1.047e-8,0.043,5.157,130,89.84,0.172,0.328,8.871,905.1,1104.577,0.05,0.177
7.163,3112.815,386.181,-47.861,386.181,47.861,5.443,-0.007,5.443,-0.053,0.705,0.095,41.998,-88.006,32.156,0.002,0,-0.002,-0.003,1.314e4,1608,5.425,0.048,76.772,61.417,2.985,0.35,1.829e7,0,62.918,0.605,0.605,0.319,0.15,0.136,4.495e-4,0.001,1.717e-4,0,0,0,0,0,0.043,5.157,130,89.84,0.229,0.328,8.833,904.5,1104.501,0.05,0.178
7.213,3132.064,383.793,-47.651,383.793,47.651,5.479,-0.007,5.479,-0.052,0.702,0.095,41.998,-88.006,32.156,0.002,0,0.009,-0.004,1.314e4,1608,5.425,0.048,76.772,61.417,2.984,0.348,1.816e7,0,62.082,0.605,0.605,0.319,0.15,0.136,4.732e-4,0.001,3.976e-4,0,0,0,0,6.69e-9,0.043,5.157,130,89.84,0.286,0.328,8.795,903.8,1104.426,0.05,0.179
7.263,3151.194,381.414,-47.448,381.417,47.448,5.512,-0.007,5.512,-0.052,0.699,0.092,41.998,-88.006,32.156,0.002,0,0.014,-0.002,1.314e4,1608,5.425,0.048,76.772,61.417,2.984,0.345,1.804e7,0,61.256,0.604,0.604,0.319,0.15,0.136,4.026e-4,0.001,4.165e-4,0,0,0,0,1.536e-8,0.043,5.157,130,89.84,0.229,0.328,8.757,903.2,1104.35,0.05,0.18
7.313,3170.203,379.049,-47.244,379.049,47.244,5.548,-0.007,5.548,-0.052,0.692,0.089,41.998,-88.006,32.156,0.001,0,0.022,-0.001,1.314e4,1608,5.425,0.048,76.772,61.417,2.984,0.343,1.792e7,0,60.441,0.604,0.604,0.319,0.15,0.135,2.547e-4,0.001,-4.963e-4,0,0,0,0,3.817e-8,0.043,5.157,130,89.84,0.172,0.328,8.719,902.5,1104.275,0.05,0.181
7.363,3189.098,376.69,-47.041,376.693,47.041,5.581,-0.007,5.581,-0.051,0.689,0.082,41.998,-88.006,32.156,3.499e-4,0,0,0,1.314e4,1608,5.425,0.048,76.772,61.417,2.984,0.341,1.78e7,0,59.635,0.604,0.604,0.319,0.15,0.135,6.883e-5,2.422e-5,2.47e-4,0,0,0,0,0,0.039,5.157,130,89.84,0.017,0.328,8.682,901.9,1104.199,0.05,0.182
7.413,3207.874,374.344,-46.844,374.344,46.844,5.617,-0.007,5.617,-0.051,0.686,0.079,41.998,-88.006,32.152,7.105e-4,0,-0.026,0.007,1.314e4,1608,5.425,0.048,76.772,61.417,2.984,0.339,1.768e7,0,58.839,0.604,0.604,0.319,0.15,0.135,1.397e-4,5.805e-5,-1.216e-4,0,0,0,0,-5.364e-8,0.039,5.157,130,89.84,-0.115,0.328,8.645,901.2,1104.127,0.05,0.182
7.463,3226.532,372.008,-46.647,372.008,46.647,5.65,-0.007,5.65,-0.05,0.682,0.072,41.998,-88.006,32.152,0.002,0,-0.019,0.005,1.314e4,1608,5.425,0.048,76.772,61.417,2.983,0.337,1.757e7,0,58.053,0.603,0.603,0.319,0.15,0.135,3.122e-4,7.931e-4,-9.534e-5,0,0,0,0,-2.878e-8,0.039,5.157,130,89.84,-0.172,0.328,8.608,900.6,1104.052,0.05,0.183
7.513,3245.075,369.678,-46.453,369.678,46.453,5.686,-0.007,5.686,-0.05,0.676,0.069,41.998,-88.006,32.152,0.002,0,-0.015,0.002,1.314e4,1608,5.425,0.048,76.772,61.417,2.983,0.335,1.745e7,0,57.276,0.603,0.603,0.319,0.15,0.135,4.258e-4,0.001,-8.611e-5,0,0,0,0,-1.7e-8,0.039,5.157,130,89.84,-0.229,0.328,8.571,900,1103.98,0.05,0.183
7.563,3263.501,367.362,-46.26,367.362,46.26,5.719,-0.007,5.719,-0.05,0.673,0.069,41.998,-88.006,32.152,0.002,0,-0.01,0.001,1.314e4,1608,5.425,0.048,76.772,61.417,2.983,0.333,1.733e7,0,56.508,0.603,0.603,0.319,0.15,0.134,4.639e-4,0.001,-3.102e-4,0,0,0,0,-8.596e-9,0.039,5.157,130,89.84,-0.229,0.328,8.534,899.3,1103.907,0.05,0.184
7.613,3281.811,365.052,-46.07,365.052,46.07,5.751,-0.007,5.751,-0.049,0.669,0.069,41.998,-88.006,32.152,0.002,0,-0.002,7.42e-4,1.314e4,1608,5.425,0.048,76.772,61.417,2.982,0.331,1.721e7,0,55.749,0.603,0.603,0.319,0.15,0.134,4.276e-4,0.001,1.002e-5,0,0,0,0,0,0.039,5.157,130,89.84,-0.229,0.328,8.498,898.7,1103.835,0.05,0.185
7.663,3300.007,362.756,-45.883,362.756,45.883,5.784,-0.007,5.784,-0.049,0.666,0.072,41.998,-88.006,32.152,0.002,0,0.005,0.004,1.314e4,1608,5.425,0.048,76.772,61.417,2.982,0.329,1.71e7,0,55.001,0.603,0.603,0.319,0.149,0.134,3.028e-4,5.659e-4,-2.408e-4,0,0,0,0,0,0.039,5.157,130,89.84,-0.172,0.328,8.462,898.1,1103.763,0.05,0.185
7.713,3318.087,360.466,-45.699,360.466,45.699,5.817,-0.007,5.817,-0.049,0.663,0.072,41.998,-88.006,32.152,7.431e-4,0,0.009,0.003,1.314e4,1608,5.425,0.048,76.772,61.417,2.982,0.327,1.698e7,0,54.262,0.602,0.602,0.319,0.149,0.134,1.461e-4,6.72e-4,2.344e-4,0,0,0,0,6.274e-9,0.039,5.157,130,89.84,-0.057,0.328,8.426,897.5,1103.691,0.05,0.186
7.763,3336.053,358.186,-45.518,358.186,45.518,5.853,-0.007,5.853,-0.049,0.659,0.075,41.998,-88.006,32.152,2.011e-4,0,0,0,1.314e4,1608,5.425,0.048,76.772,61.417,2.982,0.325,1.687e7,0,53.532,0.602,0.602,0.319,0.149,0.134,3.952e-5,4.215e-4,-2.273e-4,0,0,0,0,0,0.039,5.157,130,89.84,0.037,0.328,8.391,897,1103.622,0.05,0.186
7.813,3353.904,355.912,-45.338,355.912,45.338,5.886,-0.007,5.886,-0.049,0.656,0.079,41.998,-88.006,32.152,0.001,0,-0.007,0.001,1.314e4,1608,5.425,0.048,76.772,61.417,2.981,0.323,1.675e7,0,52.81,0.602,0.602,0.319,0.149,0.134,2.041e-4,8.859e-4,7.944e-5,0,0,0,0,0,0.039,5.157,130,89.84,0.115,0.328,8.355,896.4,1103.55,0.05,0.187
7.863,3371.644,353.652,-45.157,353.652,45.157,5.915,-0.007,5.915,-0.049,0.653,0.082,41.998,-88.006,32.152,0.002,0,-0.004,-4.913e-4,1.314e4,1608,5.425,0.048,76.772,61.417,2.981,0.32,1.664e7,0,52.096,0.602,0.602,0.319,0.149,0.133,3.321e-4,0.001,-1.137e-4,0,0,0,0,0,0.039,5.157,130,89.84,0.172,0.328,8.32,895.8,1103.481,0.05,0.188
7.913,3389.272,351.398,-44.984,351.398,44.984,5.948,-0.007,5.948,-0.049,0.646,0.082,41.998,-88.006,32.152,0.002,0,7.202e-4,-0.003,1.314e4,1608,5.425,0.048,76.772,61.417,2.981,0.318,1.653e7,0,51.391,0.602,0.602,0.319,0.149,0.133,3.791e-4,0.001,-1.824e-4,0,0,0,0,0,0.039,5.157,130,89.84,0.172,0.328,8.285,895.2,1103.412,0.05,0.189
7.963,3406.785,349.154,-44.81,349.154,44.81,5.981,-0.007,5.981,-0.049,0.643,0.082,41.998,-88.006,32.152,0.002,0,0.01,-0.002,1.314e4,1608,5.425,0.048,76.772,61.417,2.981,0.316,1.641e7,0,50.695,0.601,0.601,0.319,0.149,0.133,3.838e-4,0.001,-4.058e-4,0,0,0,0,8.866e-9,0.039,5.157,130,89.84,0.172,0.328,8.25,894.7,1103.343,0.05,0.19
8.013,3424.186,346.916,-44.636,346.916,44.636,6.014,-0.007,6.014,-0.048,0.64,0.079,41.998,-88.006,32.152,0.002,0,0.015,7.586e-4,1.314e4,1608,5.425,0.048,76.772,61.417,2.98,0.314,1.63e7,0,50.006,0.601,0.601,0.319,0.149,0.133,3.235e-4,7.512e-4,-4.605e-5,0,0,0,0,1.954e-8,0.036,5.157,130,89.84,0.115,0.328,8.216,894.1,1103.274,0.05,0.191
8.063,3441.476,344.688,-44.465,344.688,44.465,6.047,-0.007,6.047,-0.048,0.636,0.075,41.998,-88.006,32.152,0.001,0,0.02,0.003,1.314e4,1608,5.425,0.048,76.772,61.417,2.98,0.312,1.619e7,0,49.325,0.601,0.601,0.319,0.149,0.133,2.134e-4,1.768e-4,-8.286e-5,0,0,0,0,3.538e-8,0.036,5.157,130,89.84,0.05,0.328,8.182,893.5,1103.205,0.05,0.192
8.113,3458.655,342.47,-44.298,342.47,44.298,6.076,-0.007,6.076,-0.048,0.633,0.072,41.998,-88.006,32.152,4.526e-4,0,0,0,1.314e4,1608,5.425,0.048,76.772,61.417,2.98,0.31,1.608e7,0,48.652,0.601,0.601,0.319,0.149,0.133,8.891e-5,2.253e-4,2.764e-4,0,0,0,0,0,0.036,5.157,130,89.84,-0.04,0.328,8.148,893,1103.136,0.05,0.193
8.163,3475.722,340.259,-44.134,340.259,44.134,6.109,-0.007,6.109,-0.047,0.63,0.069,41.998,-88.006,32.152,4.735e-4,0,0,0,1.314e4,1608,5.425,0.048,76.772,61.417,2.98,0.308,1.597e7,0,47.987,0.601,0.601,0.32,0.149,0.132,9.3e-5,7.021e-5,4.394e-4,0,0,0,0,0,0.036,5.157,130,89.84,-0.115,0.328,8.114,892.4,1103.071,0.05,0.193
8.213,3492.68,338.058,-43.97,338.058,43.97,6.142,-0.007,6.142,-0.047,0.627,0.066,41.998,-88.006,32.152,0.001,0,-0.023,0.005,1.314e4,1608,5.425,0.048,76.772,61.417,2.98,0.306,1.586e7,0,47.33,0.6,0.6,0.32,0.149,0.132,2.32e-4,4.465e-4,3.743e-6,0,0,0,0,-5.316e-8,0.036,5.157,130,89.84,-0.172,0.328,8.08,891.9,1103.005,0.05,0.194
8.263,3509.528,335.863,-43.806,335.863,43.806,6.171,-0.007,6.171,-0.047,0.623,0.062,41.998,-88.006,32.152,0.002,0,-0.015,0.005,1.314e4,1608,5.425,0.048,76.732,61.417,2.979,0.305,1.575e7,0,46.68,0.6,0.6,0.32,0.149,0.132,3.297e-4,0.001,-3.071e-4,0,0,0,0,-2.34e-8,0.036,5.157,130,89.84,-0.229,0.328,8.047,891.3,1102.936,0.05,0.194
8.313,3526.266,333.675,-43.645,333.675,43.645,6.204,-0.007,6.204,-0.047,0.62,0.062,41.998,-88.006,32.152,0.002,0,-0.012,0.004,1.314e4,1608,5.425,0.048,76.732,61.417,2.979,0.303,1.564e7,0,46.038,0.6,0.6,0.32,0.149,0.132,3.729e-4,0.001,-4.685e-4,0,0,0,0,-1.371e-8,0.036,5.157,130,89.84,-0.229,0.328,8.014,890.8,1102.871,0.05,0.195
8.363,3542.897,331.496,-43.488,331.499,43.488,6.234,-0.007,6.234,-0.047,0.617,0.062,41.998,-88.006,32.152,0.002,0,-0.009,0.002,1.314e4,1608,5.425,0.048,76.732,61.417,2.979,0.301,1.553e7,0,45.403,0.6,0.6,0.32,0.149,0.132,3.582e-4,8.116e-4,3.896e-4,0,0,0,0,-7.842e-9,0.036,5.157,130,89.84,-0.229,0.328,7.981,890.2,1102.805,0.05,0.195
8.413,3559.416,329.327,-43.33,329.327,43.33,6.263,-0.007,6.263,-0.047,0.614,0.062,41.998,-88.006,32.152,0.002,0,-0.002,0.004,1.314e4,1608,5.425,0.048,76.732,61.417,2.979,0.299,1.543e7,0,44.775,0.6,0.6,0.32,0.148,0.132,3.141e-4,7.72e-4,2.748e-4,0,0,0,0,0,0.036,5.157,130,89.84,-0.172,0.328,7.948,889.7,1102.74,0.05,0.196
8.463,3575.83,327.165,-43.176,327.165,43.176,6.296,-0.007,6.296,-0.047,0.61,0.062,41.998,-88.006,32.152,0.001,0,0.004,0.001,1.314e4,1608,5.425,0.048,76.732,61.417,2.978,0.297,1.532e7,0,44.155,0.6,0.6,0.32,0.148,0.131,2.002e-4,8.348e-4,5.464e-7,0,0,0,0,0,0.036,5.157,130,89.84,-0.115,0.328,7.916,889.2,1102.677,0.05,0.197
8.513,3592.133,325.01,-43.022,325.01,43.022,6.325,-0.007,6.325,-0.047,0.607,0.066,41.998,-88.006,32.152,4.05e-4,0,0,0,1.314e4,1608,5.425,0.048,76.732,61.417,2.978,0.295,1.521e7,0,43.542,0.599,0.599,0.32,0.148,0.131,7.949e-5,4.219e-4,1.098e-4,0,0,0,0,0,0.036,5.157,130,89.84,-0.031,0.328,7.883,888.7,1102.612,0.05,0.197
8.563,3608.33,322.861,-42.871,322.861,42.871,6.355,-0.007,6.355,-0.047,0.604,0.066,41.998,-88.006,32.152,3.273e-4,0,0,0,1.314e4,1608,5.425,0.048,76.732,61.417,2.978,0.293,1.511e7,0,42.935,0.599,0.599,0.32,0.148,0.131,6.424e-5,-8.059e-5,1.835e-4,0,0,0,0,0,0.036,5.157,130,89.84,0.042,0.328,7.851,888.1,1102.549,0.05,0.198
8.613,3624.419,320.722,-42.72,320.722,42.72,6.385,-0.007,6.385,-0.046,0.6,0.069,41.998,-88.006,32.152,9.964e-4,0,-0.002,-0.005,1.314e4,1608,5.425,0.048,76.732,61.417,2.978,0.291,1.5e7,0,42.336,0.599,0.599,0.32,0.148,0.131,1.955e-4,7.536e-4,-8.812e-5,0,0,0,0,0,0.036,5.157,130,89.84,0.115,0.328,7.819,887.6,1102.484,0.05,0.198
8.663,3640.404,318.589,-42.572,318.589,42.572,6.414,-0.007,6.414,-0.046,0.597,0.069,41.998,-88.006,32.152,0.001,0,0.002,-0.001,1.314e4,1608,5.425,0.048,76.732,61.417,2.978,0.289,1.489e7,0,41.743,0.599,0.599,0.32,0.148,0.131,2.855e-4,9.06e-4,-4.421e-4,0,0,0,0,0,0.036,5.157,130,89.84,0.172,0.328,7.788,887.1,1102.421,0.05,0.199
8.713,3656.28,316.463,-42.428,316.467,42.428,6.444,-0.007,6.444,-0.046,0.594,0.069,41.998,-88.006,32.152,0.002,0,0.006,-0.002,1.314e4,1608,5.425,0.048,76.732,61.417,2.977,0.287,1.479e7,0,41.157,0.599,0.599,0.32,0.148,0.131,3.32e-4,0.001,-3.079e-4,0,0,0,0,0,0.033,5.157,130,89.84,0.172,0.328,7.756,886.6,1102.359,0.05,0.2
8.763,3672.051,314.347,-42.283,314.347,42.283,6.473,-0.007,6.473,-0.046,0.591,0.069,41.998,-88.006,32.152,0.002,0,0.014,-0.002,1.314e4,1608,5.425,0.048,76.732,61.417,2.977,0.285,1.469e7,0,40.578,0.599,0.599,0.32,0.148,0.131,3.283e-4,0.001,3.271e-4,0,0,0,0,2.046e-8,0.033,5.157,130,89.84,0.115,0.328,7.725,886.1,1102.297,0.05,0.2
8.813,3687.713,312.238,-42.139,312.238,42.139,6.503,-0.007,6.503,-0.046,0.587,0.069,41.998,-88.006,32.152,0.001,0,0.015,0.001,1.314e4,1608,5.425,0.048,76.732,61.417,2.977,0.283,1.458e7,0,40.006,0.598,0.598,0.32,0.148,0.13,2.873e-4,5.006e-4,-1.689e-4,0,0,0,0,2.443e-8,0.033,5.157,130,89.84,0.115,0.328,7.694,885.6,1102.234,0.05,0.201
8.863,3703.274,310.135,-41.998,310.135,41.998,6.532,-0.007,6.532,-0.046,0.584,0.066,41.998,-88.006,32.152,0.001,0,0.018,0.002,1.314e4,1608,5.425,0.048,76.732,61.417,2.977,0.281,1.448e7,0,39.44,0.598,0.598,0.32,0.148,0.13,2.164e-4,0.001,2.491e-4,0,0,0,0,3.711e-8,0.033,5.157,130,89.84,0.038,0.328,7.663,885,1102.175,0.05,0.201
8.913,3718.727,308.038,-41.857,308.038,41.857,6.562,-0.007,6.562,-0.046,0.581,0.066,41.998,-88.006,32.152,6.692e-4,0,0.019,0.003,1.314e4,1608,5.425,0.048,76.732,61.417,2.977,0.279,1.437e7,0,38.88,0.598,0.598,0.32,0.148,0.13,1.313e-4,2.03e-4,-8.931e-5,0,0,0,0,4.331e-8,0.033,5.157,130,89.84,-0.017,0.328,7.632,884.5,1102.113,0.05,0.202
8.963,3734.078,305.948,-41.719,305.948,41.719,6.591,-0.007,6.591,-0.045,0.577,0.062,41.998,-88.006,32.152,2.77e-4,0,0,0,1.314e4,1608,5.425,0.048,76.732,61.417,2.977,0.278,1.427e7,0,38.327,0.598,0.598,0.32,0.148,0.13,5.434e-5,7.671e-5,4.54e-4,0,0,0,0,0,0.033,5.157,130,89.84,-0.057,0.328,7.602,884.1,1102.054,0.05,0.202
9.013,3749.321,303.865,-41.585,303.865,41.585,6.621,-0.007,6.621,-0.045,0.574,0.059,41.998,-88.006,32.152,4.636e-4,0,0,0,1.314e4,1608,5.425,0.048,76.732,61.417,2.976,0.276,1.417e7,0,37.78,0.598,0.598,0.32,0.148,0.13,9.093e-5,6.68e-4,-3.57e-4,0,0,0,0,0,0.033,5.157,130,89.84,-0.115,0.328,7.572,883.6,1101.991,0.05,0.203
9.063,3764.462,301.788,-41.45,301.788,41.45,6.647,-0.007,6.647,-0.045,0.571,0.059,41.998,-88.006,32.152,8.52e-4,0,-0.018,0.009,1.314e4,1608,5.425,0.048,76.732,61.417,2.976,0.274,1.407e7,0,37.239,0.598,0.598,0.32,0.148,0.13,1.671e-4,5.895e-4,-3.902e-4,0,0,0,0,-3.728e-8,0.033,5.157,130,89.84,-0.172,0.328,7.542,883.1,1101.932,0.05,0.203
9.113,3779.501,299.721,-41.316,299.721,41.316,6.677,-0.007,6.677,-0.045,0.568,0.056,41.998,-88.006,32.152,0.001,0,-0.014,0.007,1.314e4,1608,5.425,0.048,76.732,61.417,2.976,0.272,1.397e7,0,36.704,0.597,0.597,0.32,0.148,0.13,2.101e-4,0.001,3.976e-4,0,0,0,0,-2.546e-8,0.033,5.157,130,89.84,-0.172,0.328,7.512,882.6,1101.873,0.05,0.204
